,Data,precipitacao_observada,Horario,Datetime,MdoEstado_ws10,MdoEstado_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10,prec_prev_MdoEstado,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_MdoEstado,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-08-06 15:00:00,2021-08-06,0.0,15:00:00,2021-08-06 15:00:00,1.85643,60.1808,3.95037,71.4041,1.17954,324.315,3.74744,71.0285,1.06542,289.437,2.18774,67.0752,4.418,71.7672,2.22329,296.109,1.53382,66.991,1.33842,0.176576,2.75248,1.21669,1.35428,2.46369,0.120043,2.67793,0.233331,21.2589,23.2528,20.7724,23.2441,20.485,21.3904,23.0984,20.4296,22.4008
2021-08-06 16:00:00,2021-08-06,0.0,16:00:00,2021-08-06 16:00:00,5.47987,113.022,4.61199,108.747,5.547,114.366,5.04501,107.17,5.92758,117.802,5.26815,109.163,4.80508,106.598,6.02424,117.912,4.7931,112.894,1.33842,0.176576,2.75248,1.21669,1.35428,2.46369,0.120043,2.67793,0.233331,21.5771,23.3286,21.4651,23.0817,21.4903,21.4545,23.0605,21.4337,23.4282
2021-08-06 17:00:00,2021-08-06,0.0,17:00:00,2021-08-06 17:00:00,5.44012,113.077,5.01984,110.047,5.50511,111.49,5.2619,108.816,5.65792,116.505,5.56193,108.83,5.09614,106.842,5.49189,112.319,5.05867,114.919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6458,23.3297,21.6151,23.1934,21.5642,21.59,23.1287,21.6213,23.4028
2021-08-06 18:00:00,2021-08-06,0.0,18:00:00,2021-08-06 18:00:00,6.6612,114.324,5.77895,113.795,6.69478,113.195,6.16395,112.298,6.81692,115.953,6.73036,111.397,5.84253,112.075,6.65506,113.789,5.79233,116.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5018,23.0045,21.4833,22.7563,21.4476,21.4185,22.7774,21.5171,23.1052
2021-08-06 19:00:00,2021-08-06,0.0,19:00:00,2021-08-06 19:00:00,7.30902,110.665,6.08094,110.834,7.4156,109.435,6.49047,109.103,7.46953,111.726,7.5073,108.305,6.19018,109.028,7.27739,109.562,6.05329,113.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0665,22.174,21.0764,21.9188,21.036,20.9704,21.9389,21.1426,22.3005
2021-08-06 20:00:00,2021-08-06,0.0,20:00:00,2021-08-06 20:00:00,6.95501,108.287,5.69388,107.599,6.8581,108.812,6.08967,106.708,7.02785,109.521,6.93822,107.57,5.92702,106.038,6.81279,108.74,5.54972,109.794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.468,21.1366,20.4886,20.868,20.4622,20.3523,20.9141,20.5719,21.2709
2021-08-06 21:00:00,2021-08-06,0.0,21:00:00,2021-08-06 21:00:00,6.61295,105.062,5.09164,101.893,6.93273,106.763,5.72872,102.441,6.50294,107.931,7.05921,103.833,5.63702,100.499,6.63068,108.802,4.57738,104.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9924,20.4402,19.886,20.0745,19.9741,19.7478,20.218,19.9776,20.5679
2021-08-06 22:00:00,2021-08-06,0.0,22:00:00,2021-08-06 22:00:00,5.96078,86.1982,4.92957,83.3436,5.95959,91.3035,5.26923,84.816,5.32297,88.2518,6.30821,87.9901,5.32547,84.3594,5.37982,94.5372,4.2688,81.8965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9504,19.8547,19.6877,19.7946,20.0294,19.5412,19.5954,19.7361,20.0788
2021-08-06 23:00:00,2021-08-06,0.0,23:00:00,2021-08-06 23:00:00,5.10266,82.7342,4.38029,82.4181,5.39239,88.6601,4.48132,80.2119,4.71849,86.8547,5.93664,82.8439,4.69041,82.3628,4.56589,95.1463,3.79297,82.2332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3154,19.1002,19.2538,19.0661,19.4114,19.084,18.8465,19.2982,19.3228
2021-08-07 00:00:00,2021-08-07,0.0,00:00:00,2021-08-07 00:00:00,2.6385,42.8826,1.53682,57.4753,3.07541,42.2516,3.29472,61.485,0.802377,16.9333,5.16305,60.8113,2.91386,68.9603,1.22399,24.4121,0.473708,22.1264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5728,19.5446,19.5997,19.5471,19.5966,19.5772,19.5158,19.6205,19.5716
2021-08-07 01:00:00,2021-08-07,0.0,01:00:00,2021-08-07 01:00:00,3.3999,71.3043,2.50883,69.9737,4.03023,78.4497,3.69376,74.3591,2.55234,71.6857,4.94366,79.3093,3.35234,73.7546,3.43693,78.5189,2.16728,71.0287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2833,18.8658,19.339,18.9518,19.3782,19.1537,18.6011,19.4385,19.1115
2021-08-07 02:00:00,2021-08-07,0.0,02:00:00,2021-08-07 02:00:00,3.36944,49.8836,2.19999,46.5882,3.61983,56.2971,3.29858,56.7984,2.95183,49.2381,3.90126,58.3087,2.85557,55.7596,3.56113,58.7272,1.74718,37.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3371,18.0519,18.503,17.8865,18.5207,18.1849,17.7075,18.6648,18.3284
2021-08-07 03:00:00,2021-08-07,0.0,03:00:00,2021-08-07 03:00:00,2.24234,66.5957,1.62433,68.5121,2.61528,75.8449,2.7467,68.1478,2.01814,77.7864,3.60408,70.5981,3.02679,73.1738,2.23152,82.6401,0.938525,73.5685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4693,17.2011,17.6076,17.123,17.606,17.4363,16.9422,17.6933,17.4171
2021-08-07 04:00:00,2021-08-07,0.0,04:00:00,2021-08-07 04:00:00,3.52249,73.3931,1.26462,66.558,2.79361,86.5533,3.44836,76.1719,2.64432,71.5561,3.63885,80.6339,3.56312,74.2689,2.35631,83.8372,0.201979,325.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9534,17.2998,17.7434,17.3821,18.0745,17.5018,17.2665,17.9186,17.4407
2021-08-07 05:00:00,2021-08-07,0.0,05:00:00,2021-08-07 05:00:00,0.734599,316.932,1.24473,289.74,1.39381,54.8809,0.685597,328.293,1.018,18.6609,1.6615,64.8751,1.14771,291.289,1.27935,52.3142,0.908481,325.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8016,17.1244,17.8083,16.9132,17.9382,17.4532,16.7688,17.9948,17.1195
2021-08-07 06:00:00,2021-08-07,0.0,06:00:00,2021-08-07 06:00:00,2.47252,62.5614,0.538454,52.7281,1.81564,46.7656,1.61834,70.27,2.45535,60.6875,1.04937,78.0838,1.24697,67.1659,2.34025,48.7373,0.633651,17.6947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3494,16.6955,17.6151,16.5417,17.589,17.2969,16.4233,17.7957,16.7841
2021-08-07 07:00:00,2021-08-07,0.0,07:00:00,2021-08-07 07:00:00,3.19667,50.0341,1.44026,41.1743,3.06689,58.0036,3.40496,62.0087,2.11009,48.4556,4.4714,64.0132,3.14938,61.1122,1.93263,60.3871,0.957532,25.2927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6711,16.5717,17.6862,16.9048,17.7664,17.3766,16.8243,17.7187,16.6302
2021-08-07 08:00:00,2021-08-07,0.0,08:00:00,2021-08-07 08:00:00,2.7055,30.0815,1.31984,22.8128,3.1022,37.3251,3.02543,52.2937,1.65535,7.95691,4.49646,54.2878,2.45461,53.0154,1.71688,19.5359,1.19359,355.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5246,16.2906,17.6758,16.6682,17.5832,17.2328,16.5199,17.8988,16.3018
2021-08-07 09:00:00,2021-08-07,0.0,09:00:00,2021-08-07 09:00:00,2.50083,30.3099,1.566,30.971,2.53097,36.6681,2.62915,51.6808,1.55981,19.9671,4.48344,53.4841,2.09079,51.9877,1.01477,23.512,1.3617,23.2109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6928,16.1986,17.8467,16.7506,17.4221,17.4747,16.4721,17.7851,16.0786
2021-08-07 10:00:00,2021-08-07,0.0,10:00:00,2021-08-07 10:00:00,2.6385,42.8826,1.53682,57.4753,3.07541,42.2516,3.29472,61.485,0.802377,16.9333,5.16305,60.8113,2.91386,68.9603,1.22399,24.4121,0.473708,22.1264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3392,16.0935,17.5431,16.6013,17.3452,17.2825,16.4072,17.683,16.2226
2021-08-07 11:00:00,2021-08-07,0.0,11:00:00,2021-08-07 11:00:00,1.38056,28.8625,1.04172,33.8897,1.43663,29.1048,2.24174,51.543,0.604331,324.101,2.6329,46.3781,2.06145,58.5326,0.65535,0.802979,0.454705,298.987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8789,17.7212,17.9417,17.7701,17.7585,17.8409,17.6851,17.9185,17.5948
2021-08-07 12:00:00,2021-08-07,0.0,12:00:00,2021-08-07 12:00:00,0.429458,292.158,0.308188,1.4975,0.688621,346.727,1.2829,41.3617,0.680275,249.075,1.75817,35.6571,1.17512,45.3063,0.694272,303.719,0.0405387,328.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8441,19.2965,18.8867,19.5505,18.436,19.2695,19.4571,18.4985,19.1151
2021-08-07 13:00:00,2021-08-07,0.0,13:00:00,2021-08-07 13:00:00,1.09741,242.992,0.532665,119.037,1.51729,291.6,1.26395,50.7659,1.67735,245.662,0.999275,354.422,1.64135,57.0121,1.29624,285.709,0.648085,219.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3059,20.9712,19.4358,21.2609,19.1951,20.1995,21.2187,19.4772,20.7878
2021-08-07 14:00:00,2021-08-07,0.0,14:00:00,2021-08-07 14:00:00,0.490694,318.84,1.89697,67.6165,0.98516,303.862,1.51251,55.1044,1.15024,250.737,0.775754,5.14114,1.94319,55.2142,0.598207,323.638,1.19843,66.1654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4349,22.9603,21.3295,23.0345,20.772,21.3309,22.8252,21.2342,23.0984
2021-08-07 15:00:00,2021-08-07,0.0,15:00:00,2021-08-07 15:00:00,3.23424,250.59,0.595454,238.328,2.1573,272.903,0.590083,321.25,3.49561,245.526,1.27051,308.69,1.6396,54.121,2.03192,261.415,2.20498,237.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1311,23.5839,21.5274,23.5561,21.2026,21.6472,23.9251,21.5159,23.2267
2021-08-07 16:00:00,2021-08-07,0.0,16:00:00,2021-08-07 16:00:00,3.31346,68.5529,4.19209,74.4873,2.80615,58.7067,4.61057,67.4764,0.727153,68.0778,3.80986,62.0792,4.54916,72.3168,1.15476,30.9298,3.56693,77.8069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3435,24.6809,22.2458,24.5667,22.1461,22.3481,24.5006,22.0268,24.7716
2021-08-07 17:00:00,2021-08-07,0.0,17:00:00,2021-08-07 17:00:00,4.21282,69.9692,4.34788,66.2048,4.13557,73.3676,4.78957,70.5053,3.3631,60.4808,4.57218,71.1877,4.71093,68.5964,3.66106,72.9881,3.55815,53.6849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4984,24.4776,22.5121,24.557,22.4442,22.5244,24.3611,22.4754,24.6324
2021-08-07 18:00:00,2021-08-07,0.0,18:00:00,2021-08-07 18:00:00,5.93727,80.0154,5.97932,80.4171,5.73795,80.5099,5.82758,78.3113,5.96652,81.9516,5.77224,79.2235,6.13402,79.4597,5.90344,81.5666,5.8157,80.9323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5999,24.4933,22.5473,24.3998,22.6309,22.4971,24.2402,22.566,24.7345
2021-08-07 19:00:00,2021-08-07,0.0,19:00:00,2021-08-07 19:00:00,6.21739,77.1501,6.1963,78.5497,5.95567,78.457,5.96725,76.0896,6.18811,78.0743,6.1057,76.5475,6.35845,77.7107,5.92202,79.7166,6.04657,79.0828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3386,23.7167,22.3041,23.7,22.3615,22.2473,23.4731,22.312,23.9326
2021-08-07 20:00:00,2021-08-07,0.0,20:00:00,2021-08-07 20:00:00,7.83657,78.9919,7.04181,80.6007,7.27661,79.2974,6.85849,78.2784,7.86265,79.262,7.06658,77.7822,7.13688,80.1636,7.38166,79.9931,6.864,80.3623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8135,22.4716,21.7903,22.4546,21.8571,21.6772,22.22,21.8336,22.6952
2021-08-07 21:00:00,2021-08-07,0.0,21:00:00,2021-08-07 21:00:00,8.69627,79.559,7.11264,80.8457,8.8584,80.1499,7.14328,79.5626,8.85072,78.9461,8.58232,79.1774,7.14133,81.4296,9.00168,80.4779,6.88691,78.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6022,20.7247,20.563,20.6686,20.689,20.3729,20.458,20.6627,20.9693
2021-08-07 22:00:00,2021-08-07,0.0,22:00:00,2021-08-07 22:00:00,9.03397,74.1429,7.03773,77.0217,9.23094,72.4409,7.04921,73.8471,9.43926,73.814,8.4371,71.1487,7.00659,77.4746,9.82604,73.1788,6.87108,75.1607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9249,19.9072,19.8895,19.7747,20.0311,19.6646,19.6429,20.009,20.1447
2021-08-07 23:00:00,2021-08-07,0.0,23:00:00,2021-08-07 23:00:00,8.71355,73.0845,6.77165,75.3725,8.91165,72.5695,6.79825,73.4972,9.13139,72.7138,8.20084,71.8037,6.7815,76.2191,9.48461,72.9672,6.54182,73.5121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5621,19.4049,19.5437,19.2803,19.6783,19.3093,19.1445,19.6718,19.6397
2021-08-08 00:00:00,2021-08-08,0.0,00:00:00,2021-08-08 00:00:00,2.09611,8.42456,1.29448,18.0921,1.87397,5.09052,1.31836,12.863,2.16277,9.84506,1.3649,4.52765,1.46089,27.1457,2.06448,5.69421,1.30979,14.5031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8562,18.8276,18.8839,18.8047,18.9069,18.8344,18.7742,18.9328,18.8801
2021-08-08 01:00:00,2021-08-08,0.0,01:00:00,2021-08-08 01:00:00,4.84713,36.1157,3.32958,35.1611,5.14915,40.1749,4.08376,43.3596,4.33058,31.7207,5.47545,46.7325,3.38103,39.2651,4.54972,34.3983,3.12587,31.9313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0071,18.6239,19.285,18.6104,19.1098,18.8683,18.3663,19.4351,18.794
2021-08-08 02:00:00,2021-08-08,0.0,02:00:00,2021-08-08 02:00:00,1.322,43.4808,1.13114,48.526,1.40573,53.0269,1.54795,46.7874,1.37295,39.9398,1.6493,53.7402,1.70791,56.7241,1.65567,44.4005,0.998083,35.3482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.801,17.5248,17.8878,17.3297,17.9538,17.403,17.1699,18.118,17.6852
2021-08-08 03:00:00,2021-08-08,0.0,03:00:00,2021-08-08 03:00:00,0.942471,343.76,0.38632,310.989,0.826386,353.97,1.23071,32.9388,0.414195,44.3257,1.34247,41.158,1.36447,42.8623,0.620388,29.1537,0.572689,257.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4514,17.0931,17.4702,17.151,17.5222,17.3418,17.0623,17.5897,17.3235
2021-08-08 04:00:00,2021-08-08,0.0,04:00:00,2021-08-08 04:00:00,1.70085,267.433,0.795742,285.561,1.47133,242.197,1.14794,253.32,1.53701,264.07,0.819903,212.219,0.844259,275.807,1.80523,232.72,0.753717,277.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1258,17.1134,17.986,17.0512,18.1764,17.6995,16.8775,18.0736,17.3051
2021-08-08 05:00:00,2021-08-08,0.0,05:00:00,2021-08-08 05:00:00,0.389901,294.21,1.15396,272.027,0.640317,270.474,0.296703,321.088,0.553883,262.655,0.658792,24.4053,0.830433,287.566,0.656942,282.837,0.955713,276.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1398,16.9697,18.2248,17.1003,18.2889,17.91,16.7691,18.324,17.1432
2021-08-08 06:00:00,2021-08-08,0.0,06:00:00,2021-08-08 06:00:00,1.18954,292.388,1.60958,290.743,0.520766,342.345,1.18945,298.692,1.1205,288.282,0.487587,324.733,1.49778,291.803,0.813877,336.448,1.47301,290.887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2392,16.8524,18.3816,16.7769,18.3925,18.0449,16.5844,18.5284,17.0207
2021-08-08 07:00:00,2021-08-08,0.0,07:00:00,2021-08-08 07:00:00,0.474624,316.122,0.549422,318.827,0.546508,73.4312,1.54111,60.1013,0.663137,344.891,2.35492,65.6138,1.7443,68.263,0.169243,62.6931,0.859545,308.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0256,16.7527,18.1374,16.6258,18.1126,17.7411,16.5193,18.377,16.8503
2021-08-08 08:00:00,2021-08-08,0.0,08:00:00,2021-08-08 08:00:00,1.24247,340.69,0.740986,328.802,1.0378,345.71,1.0555,315.711,1.05765,338.822,1.29043,357.378,0.904081,344.118,0.992936,341.989,0.923554,292.561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1836,16.7111,18.3441,16.6438,18.3654,17.959,16.5949,18.5311,16.9307
2021-08-08 09:00:00,2021-08-08,0.0,09:00:00,2021-08-08 09:00:00,1.6718,333.37,1.14265,353.163,1.40822,355.743,1.42562,9.10382,1.49346,335.983,2.42813,23.2978,1.27806,23.404,1.25514,345.746,1.17165,347.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.957,16.3059,18.171,16.2601,18.096,17.6961,16.1707,18.4703,16.4287
2021-08-08 10:00:00,2021-08-08,0.0,10:00:00,2021-08-08 10:00:00,2.09611,8.42456,1.29448,18.0921,1.87397,5.09052,1.31836,12.863,2.16277,9.84506,1.3649,4.52765,1.46089,27.1457,2.06448,5.69421,1.30979,14.5031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9385,15.9122,17.4692,16.0105,17.131,17.3466,15.9509,17.5492,16.1071
2021-08-08 11:00:00,2021-08-08,0.0,11:00:00,2021-08-08 11:00:00,0.690533,349.678,1.13454,18.0358,0.292717,16.5986,1.06365,34.4552,1.00482,3.96994,1.43765,43.9213,1.19692,35.8378,0.481858,352.066,1.24107,19.0148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3035,18.1737,18.5176,18.5334,18.1144,18.5873,18.3906,18.2383,18.0129
2021-08-08 12:00:00,2021-08-08,0.0,12:00:00,2021-08-08 12:00:00,1.31878,258.663,0.438628,329.329,1.55704,284.657,0.549639,289.185,1.15477,257.3,1.39334,289.685,0.926168,13.4782,1.13084,276.426,0.383749,350.653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6713,20.0783,18.7584,19.966,18.8449,18.9921,20.5509,18.7743,20.0172
2021-08-08 13:00:00,2021-08-08,0.0,13:00:00,2021-08-08 13:00:00,1.48955,292.347,1.71779,26.2695,1.99793,295.009,1.40764,352.519,1.57623,273.371,1.77435,305.225,2.25943,19.9726,1.56374,280.934,1.29633,16.0731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9591,22.2469,20.1654,22.2727,19.8567,20.2227,22.2771,19.9979,22.1209
2021-08-08 14:00:00,2021-08-08,0.0,14:00:00,2021-08-08 14:00:00,1.84074,268.693,1.03668,9.58691,1.54644,289.244,0.979842,294.386,1.78659,261.821,2.24562,267.087,1.43347,16.7717,1.3511,286.367,0.962066,355.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8994,23.877,21.0183,23.4333,20.9776,20.8942,23.9473,20.9901,23.7919
2021-08-08 15:00:00,2021-08-08,0.0,15:00:00,2021-08-08 15:00:00,2.40165,218.15,2.57814,215.61,2.54573,206.606,2.86518,225.686,2.39273,206.879,2.67725,217.298,2.19344,218.717,2.48687,195.069,2.32392,211.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4228,24.0831,21.9927,24.2342,21.4098,21.9653,24.7365,21.7541,24.055
2021-08-08 16:00:00,2021-08-08,0.0,16:00:00,2021-08-08 16:00:00,3.30956,211.687,3.47694,209.082,3.15218,204.632,3.33901,217.039,3.082,201.797,2.97787,208.763,3.29304,218.306,2.98615,194.255,3.14639,200.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.879,24.419,22.1813,24.8003,21.8086,22.2161,24.7936,22.0591,24.421
2021-08-08 17:00:00,2021-08-08,0.0,17:00:00,2021-08-08 17:00:00,3.12712,194.349,3.48984,197.252,3.0373,184.892,3.33325,197.707,3.1601,191.149,2.95295,192.116,3.38061,201.568,3.08281,180.934,3.45291,191.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2795,25.1067,22.5121,25.2521,22.2191,22.3769,25.2491,22.4211,25.1258
2021-08-08 18:00:00,2021-08-08,0.0,18:00:00,2021-08-08 18:00:00,2.8912,183.647,3.29101,188.064,2.59108,174.831,3.03067,189.13,2.87865,183.33,2.57584,181.428,3.1861,193.102,2.63239,173.018,3.24097,185.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7204,25.9177,22.971,25.9662,22.72,22.8182,25.9508,22.9548,25.9682
2021-08-08 19:00:00,2021-08-08,0.0,19:00:00,2021-08-08 19:00:00,2.70259,160.145,2.75379,173.936,2.74237,145.007,2.83955,152.04,2.41843,162.147,2.77769,142.047,2.73164,167.911,2.55869,143.428,2.49712,175.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8545,26.0647,22.9957,26.1605,22.907,22.898,26.1398,23.074,26.117
2021-08-08 20:00:00,2021-08-08,0.0,20:00:00,2021-08-08 20:00:00,4.84539,83.069,6.24536,81.1748,5.50609,89.8788,4.91135,83.9317,5.07596,82.5042,5.77196,90.2343,6.08321,79.7402,5.17498,89.0237,6.18616,82.4242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8085,25.2383,22.8265,25.2849,22.8936,22.7614,25.0105,22.8279,25.4845
2021-08-08 21:00:00,2021-08-08,0.0,21:00:00,2021-08-08 21:00:00,7.33016,73.1763,6.33135,76.3345,7.37292,71.4315,6.71841,73.0969,7.24635,72.9046,7.21157,69.9401,6.52928,76.4998,7.46493,72.8925,6.08272,75.3895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9188,22.8164,21.8925,22.7054,21.9839,21.7259,22.5348,21.9746,23.0805
2021-08-08 22:00:00,2021-08-08,0.0,22:00:00,2021-08-08 22:00:00,7.8048,70.0903,6.22512,73.7149,8.92071,68.6475,6.90644,70.8504,7.67437,68.8356,8.75278,67.8898,6.51951,75.0472,8.85849,68.7061,5.89944,71.0818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3584,21.8188,21.2549,21.6658,21.4518,21.0374,21.498,21.3811,22.1003
2021-08-08 23:00:00,2021-08-08,0.0,23:00:00,2021-08-08 23:00:00,8.17261,69.423,6.00119,74.408,9.23399,66.8212,6.84731,69.9247,8.21875,68.8699,8.94771,66.1982,6.29008,75.2534,9.27158,67.3899,5.63861,71.9993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.949,21.1757,20.939,21.0221,21.0443,20.7181,20.8748,21.0534,21.4423
2021-08-09 00:00:00,2021-08-09,0.0,00:00:00,2021-08-09 00:00:00,3.47133,71.7516,2.12898,77.3065,3.94192,71.9526,2.82952,74.7339,2.41488,65.1974,4.52852,73.8347,2.7783,81.4086,2.84205,64.6591,1.75253,72.4836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7139,20.6979,20.7284,20.6436,20.7828,20.6583,20.6275,20.7972,20.7668
2021-08-09 01:00:00,2021-08-09,0.0,01:00:00,2021-08-09 01:00:00,4.2927,12.0081,3.51729,14.2552,4.20747,11.6245,3.25262,20.5221,4.2921,8.51593,4.35042,21.9743,3.21125,18.4666,4.14576,4.91882,3.54429,13.4952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3396,19.9912,20.7011,20.232,20.2762,20.6534,19.9215,20.5844,20.0262
2021-08-09 02:00:00,2021-08-09,0.0,02:00:00,2021-08-09 02:00:00,2.75786,30.9124,2.20268,35.01,2.61975,27.9724,2.00773,38.0164,2.79844,29.7166,2.37319,37.0881,2.23291,41.8714,2.83892,26.6595,2.07535,33.3656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5724,19.2597,19.7935,19.2055,19.6918,19.5182,19.0255,19.8793,19.4401
2021-08-09 03:00:00,2021-08-09,0.0,03:00:00,2021-08-09 03:00:00,3.17666,66.6582,2.90191,73.9639,3.81294,68.7414,3.31185,67.3193,2.57205,70.903,4.77153,69.2575,3.67212,74.0994,3.14198,73.4839,1.92949,76.3594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2491,18.865,19.0606,18.8121,19.4576,18.7278,18.7306,19.2857,19.0454
2021-08-09 04:00:00,2021-08-09,0.0,04:00:00,2021-08-09 04:00:00,3.46331,71.5417,2.04029,79.8768,4.56856,71.3241,3.34859,78.7903,2.58831,67.5975,5.44994,77.2129,3.28466,83.731,3.38818,68.095,1.21771,77.6882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5754,18.7268,19.9485,19.0236,19.5918,19.8937,18.8593,19.9239,18.5328
2021-08-09 05:00:00,2021-08-09,0.0,05:00:00,2021-08-09 05:00:00,3.23297,63.2701,2.37495,68.1854,1.8965,83.7108,2.98897,67.6156,1.53163,55.1652,4.31557,72.2229,2.88242,74.1391,0.636167,34.0123,1.67398,64.4672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6165,18.7384,19.6695,18.9028,19.6179,19.6649,18.757,19.7686,18.45
2021-08-09 06:00:00,2021-08-09,0.0,06:00:00,2021-08-09 06:00:00,1.85998,78.3914,1.88734,79.6358,1.9249,82.7499,2.34301,66.7297,1.35112,109.874,3.70559,70.6692,2.79995,73.9941,1.49079,99.1647,1.51136,98.6325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2047,18.2451,19.2558,18.5245,19.5569,19.1375,18.6304,19.7306,18.0806
