,Data,precipitacao_observada,Horario,Datetime,Maravista_ws10,Maravista_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10,prec_prev_Maravista,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_Maravista,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-08-06 15:00:00,2021-08-06,0.0,15:00:00,2021-08-06 15:00:00,4.56434,96.9933,4.59994,87.9139,4.80285,86.3242,4.61062,97.0198,4.55266,97.3476,4.66034,84.9127,4.5529,87.4384,5.30794,86.8372,4.5632,87.7758,0.451194,0.0,5.6455e-09,0.251291,0.663128,7.47793e-09,0.0,2.97229e-09,0.0,22.4944,23.254,22.7606,22.5603,22.4104,22.957,23.2644,22.5785,23.2905
2021-08-06 16:00:00,2021-08-06,0.0,16:00:00,2021-08-06 16:00:00,5.53994,99.2119,5.57905,121.31,5.63702,114.759,5.35973,98.921,5.42437,99.8944,5.7144,117.247,5.60115,121.863,6.12695,114.589,5.3003,117.397,0.0151989,0.0,5.6455e-09,0.00557077,0.095579,7.5528e-09,0.0,2.97229e-09,0.0,22.414,23.4458,22.6617,22.4288,22.3691,22.7122,23.3756,22.4193,23.7193
2021-08-06 17:00:00,2021-08-06,0.0,17:00:00,2021-08-06 17:00:00,5.62428,103.827,4.97647,112.489,4.99009,118.335,5.7158,103.67,5.62486,104.516,4.66896,115.928,4.96903,108.299,5.65501,118.692,5.02771,117.249,0.0321464,0.0,0.0,0.0377881,0.0194924,7.48628e-11,0.0,0.0,0.0,22.4939,24.0207,22.9598,22.5498,22.3541,23.4165,24.0577,22.2964,23.6959
2021-08-06 18:00:00,2021-08-06,0.0,18:00:00,2021-08-06 18:00:00,6.33874,104.336,5.17245,102.205,5.00174,115.558,6.52873,104.652,6.2387,104.374,4.90745,112.194,5.20711,103.326,5.83533,122.664,5.05788,101.021,0.0321464,0.0,0.0,0.0377881,0.0194924,7.48628e-11,0.0,1.13021e-12,0.0,22.1432,24.3454,23.4691,22.2025,22.0238,23.829,24.3395,22.9161,24.1514
2021-08-06 19:00:00,2021-08-06,0.0,19:00:00,2021-08-06 19:00:00,6.37682,99.7672,5.99793,119.487,5.86367,119.363,6.55655,100.918,6.31169,99.1565,5.82727,119.683,5.96897,120.13,6.47688,120.817,5.99435,118.838,0.0316994,0.0,0.0,0.0325574,0.0194923,0.0,0.0,1.13021e-12,0.0,21.4701,22.9052,22.1058,21.5127,21.3773,22.2684,22.9239,21.6049,22.8919
2021-08-06 20:00:00,2021-08-06,0.0,20:00:00,2021-08-06 20:00:00,6.00273,97.5238,5.22034,119.272,5.32837,117.713,5.95169,99.0829,6.11942,96.5831,5.22814,118.417,5.08665,119.406,5.34065,118.581,5.34069,118.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13021e-12,0.0,20.6139,21.879,21.221,20.6555,20.5289,21.3543,21.9032,20.4033,21.865
2021-08-06 21:00:00,2021-08-06,0.0,21:00:00,2021-08-06 21:00:00,5.13523,94.8742,3.79226,112.13,3.96916,111.112,5.40962,96.9048,5.17837,94.0741,3.94737,111.413,3.73097,111.902,3.22638,113.474,3.94636,111.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8733,20.7791,20.1655,19.9042,19.805,20.2323,20.7295,17.5031,20.8091
2021-08-06 22:00:00,2021-08-06,0.0,22:00:00,2021-08-06 22:00:00,4.60151,84.8828,3.57577,92.8867,2.99716,93.8253,5.04685,88.0557,4.47274,84.1965,2.83214,92.3816,3.42396,92.7092,2.84543,97.745,3.83928,93.2311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.355,19.5695,19.0956,19.3809,19.2885,19.192,19.5062,16.3904,19.6292
2021-08-06 23:00:00,2021-08-06,0.0,23:00:00,2021-08-06 23:00:00,4.47526,81.0646,2.88231,99.5987,2.92681,91.3756,4.90277,85.9753,4.19962,77.9929,2.28882,91.3454,2.44565,99.5021,2.93288,94.4005,3.45966,97.8907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6678,18.7969,18.3869,18.695,18.67,18.4878,18.7574,15.9047,18.8396
2021-08-07 00:00:00,2021-08-07,0.0,00:00:00,2021-08-07 00:00:00,3.85771,45.2332,1.84859,109.074,1.64023,102.172,3.65593,51.55,4.46558,46.3006,1.312,94.9572,1.53179,104.7,2.24545,108.537,2.23612,108.741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5514,18.8342,18.9777,19.5353,19.5681,18.9271,18.7776,19.0285,18.8909
2021-08-07 01:00:00,2021-08-07,0.0,01:00:00,2021-08-07 01:00:00,4.02577,68.8347,2.89839,90.2649,2.7476,89.8914,4.38391,73.0837,4.11107,69.6227,2.30392,85.4228,2.60357,86.8477,2.82404,94.7753,3.19868,90.6244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3425,18.1239,17.7934,18.3142,18.3895,17.8021,18.0122,15.4479,18.27
2021-08-07 02:00:00,2021-08-07,0.0,02:00:00,2021-08-07 02:00:00,4.41905,53.5272,3.066,89.2199,3.1294,82.0101,4.30745,50.1862,4.69308,59.3108,2.68572,76.6808,2.79608,86.545,2.86661,87.6287,3.33589,89.4666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1964,16.9607,16.5987,17.9672,18.28,16.643,16.8636,14.7301,17.0838
2021-08-07 03:00:00,2021-08-07,0.0,03:00:00,2021-08-07 03:00:00,4.51891,63.3902,2.55962,106.317,2.19506,104.318,4.40939,65.1903,4.73337,66.493,1.3725,110.881,2.17909,104.303,2.80868,102.264,3.08476,102.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.731,16.5235,16.2039,17.5754,17.8208,16.2109,16.4446,14.1394,16.6353
2021-08-07 04:00:00,2021-08-07,0.0,04:00:00,2021-08-07 04:00:00,3.16445,61.4867,3.16509,86.1704,2.84438,81.4362,3.35379,68.7685,3.3309,64.8861,2.2726,78.1725,2.9066,84.7333,2.96325,86.7352,3.48535,86.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4041,16.6716,16.3573,17.4131,17.462,16.4023,16.6244,14.181,16.7552
2021-08-07 05:00:00,2021-08-07,0.0,05:00:00,2021-08-07 05:00:00,2.49997,51.0941,1.69349,84.4868,1.53098,79.1852,2.42668,55.4182,2.94578,59.184,1.00208,70.8805,1.53806,82.9883,2.22621,87.8255,1.95568,85.2855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2217,16.4666,16.0717,17.1768,17.325,16.0961,16.4223,13.3891,16.5507
2021-08-07 06:00:00,2021-08-07,0.0,06:00:00,2021-08-07 06:00:00,3.68782,51.4221,1.00445,103.668,0.946718,79.7513,3.40325,51.4442,4.1833,57.4857,0.811293,60.8937,0.862635,101.988,1.75911,93.1082,1.28444,105.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0451,16.028,15.6636,16.8614,17.186,15.7254,15.9629,13.106,16.1297
2021-08-07 07:00:00,2021-08-07,0.0,07:00:00,2021-08-07 07:00:00,3.94162,52.7562,2.28961,101.019,1.50501,86.6953,3.37579,55.3725,4.69428,56.6185,1.04081,77.8029,1.93924,102.761,2.40267,97.4264,2.55782,100.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8889,15.8644,15.4486,16.6385,17.1447,15.4027,15.7794,12.6959,15.9757
2021-08-07 08:00:00,2021-08-07,0.0,08:00:00,2021-08-07 08:00:00,3.68005,53.1511,1.1933,103.396,1.47237,82.3859,3.42857,59.7535,4.4465,56.3724,1.01265,74.0099,0.831121,107.94,2.50455,88.0025,1.33442,100.932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6402,15.6364,15.3861,16.5348,16.9108,15.3119,15.6075,12.607,15.7489
2021-08-07 09:00:00,2021-08-07,0.0,09:00:00,2021-08-07 09:00:00,4.57019,43.0827,1.21038,94.4651,1.67382,82.3129,3.94325,45.731,5.44787,46.0603,1.35375,72.4456,0.914065,89.5847,2.64252,89.5222,1.22814,100.307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1459,15.4062,15.5552,16.9516,17.407,15.2579,15.3734,12.679,15.6103
2021-08-07 10:00:00,2021-08-07,0.0,10:00:00,2021-08-07 10:00:00,3.85771,45.2332,1.84859,109.074,1.64023,102.172,3.65593,51.55,4.46558,46.3006,1.312,94.9572,1.53179,104.7,2.24545,108.537,2.23612,108.741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0547,15.3443,15.1332,16.8593,17.3591,14.9844,15.2274,12.481,15.584
2021-08-07 11:00:00,2021-08-07,0.0,11:00:00,2021-08-07 11:00:00,3.88976,48.3535,1.56765,95.4695,1.58984,90.1996,3.76029,48.5766,3.99236,50.3301,1.29896,79.1971,1.2263,92.1018,2.08643,96.1374,1.7416,92.2747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4125,16.677,16.5114,18.577,18.3365,16.5619,16.6362,16.5599,16.8025
2021-08-07 12:00:00,2021-08-07,0.0,12:00:00,2021-08-07 12:00:00,4.60312,50.0383,1.38746,83.6852,1.59275,77.3244,4.7384,49.0762,4.5175,52.5325,1.49681,65.5597,1.26737,79.2104,1.87924,82.4685,1.43033,84.3067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2012,18.8616,18.6498,20.3647,20.058,18.8907,18.9493,18.7033,18.8352
2021-08-07 13:00:00,2021-08-07,0.0,13:00:00,2021-08-07 13:00:00,3.24839,43.0901,1.56572,77.188,1.62865,70.1509,3.34285,39.4412,3.25103,46.2842,1.4955,61.3045,1.35814,70.5982,2.05318,75.5202,1.75902,81.5855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8145,21.1067,20.7028,21.9757,21.6724,20.9396,21.156,20.667,21.1265
2021-08-07 14:00:00,2021-08-07,0.0,14:00:00,2021-08-07 14:00:00,4.15169,66.2372,1.77809,42.5645,2.19932,42.1098,4.45143,66.5522,3.84757,65.2308,2.27569,36.8702,1.80456,36.8736,2.28314,42.1411,1.72412,47.9391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4611,22.8506,22.5645,23.539,23.3578,22.8388,22.9464,22.4005,22.8105
2021-08-07 15:00:00,2021-08-07,0.0,15:00:00,2021-08-07 15:00:00,4.16309,74.6697,2.73069,65.5031,3.82343,67.986,4.40412,69.6652,3.83241,76.3178,4.10196,67.4776,3.60114,71.2293,3.50146,63.7706,2.24241,60.7432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3151,24.1517,23.7725,24.371,24.2133,23.978,24.2399,23.5527,24.0769
2021-08-07 16:00:00,2021-08-07,0.0,16:00:00,2021-08-07 16:00:00,5.32405,67.1022,4.58797,78.9959,4.70244,77.0638,5.21227,64.7499,5.5013,70.4865,4.63456,76.0872,4.59882,78.6017,5.17442,77.5784,4.61851,79.0857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0622,24.5259,23.9267,24.3492,24.0063,24.1016,24.5521,23.7679,24.6525
2021-08-07 17:00:00,2021-08-07,0.0,17:00:00,2021-08-07 17:00:00,5.8015,73.6187,5.23865,78.3719,5.31966,73.8306,5.83129,72.4332,5.69508,74.3171,5.43398,72.9818,5.33141,78.0081,5.63897,73.8882,5.20488,79.057,1.55319e-11,6.43419e-18,0.0,0.0,5.41795e-10,0.0,0.0,1.4422e-11,2.31428e-09,23.9809,24.2615,23.879,24.0484,24.0127,24.4297,24.6217,23.4885,24.2165
2021-08-07 18:00:00,2021-08-07,0.0,18:00:00,2021-08-07 18:00:00,6.21461,76.7923,6.21939,84.6578,6.29029,83.2726,6.24757,73.8477,6.1237,79.4049,6.32716,82.2382,6.3022,84.4525,6.7672,83.6955,6.14234,84.8041,1.55319e-11,6.43419e-18,0.0,0.0,5.41795e-10,0.0,0.0,1.4422e-11,2.31428e-09,23.5919,24.1402,23.6496,23.8319,23.5846,23.8272,24.1144,23.3543,24.2212
2021-08-07 19:00:00,2021-08-07,0.0,19:00:00,2021-08-07 19:00:00,6.33353,73.2159,6.42678,81.9776,6.38918,80.5325,6.25407,71.7934,6.36088,75.1851,6.50004,79.4329,6.49408,81.7492,6.77562,81.4287,6.37421,82.2858,1.55319e-11,6.43419e-18,0.0,0.0,5.41795e-10,0.0,0.0,1.4422e-11,2.31428e-09,23.3545,23.3663,22.9084,23.4469,23.2849,23.0875,23.3551,22.4664,23.4272
2021-08-07 20:00:00,2021-08-07,0.0,20:00:00,2021-08-07 20:00:00,5.09642,76.0798,6.18541,83.4857,6.08431,82.5432,4.65466,78.0989,5.63599,76.5312,6.18394,81.9456,6.232,83.2366,6.00801,84.0367,6.20784,83.6779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1598,22.2766,21.7708,22.1808,22.1199,21.9347,22.2543,20.9741,22.3399
2021-08-07 21:00:00,2021-08-07,0.0,21:00:00,2021-08-07 21:00:00,5.17082,77.9062,6.54591,82.2928,6.11292,80.588,5.18533,83.4006,5.64105,76.5015,6.22397,79.5054,6.65499,81.4166,5.6966,83.876,6.45276,82.8428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3911,20.5661,20.0741,20.3986,20.3962,20.2025,20.5326,18.9486,20.6377
2021-08-07 22:00:00,2021-08-07,0.0,22:00:00,2021-08-07 22:00:00,5.47445,74.0052,6.77386,78.1273,6.57035,74.8404,6.00934,80.2576,5.47921,73.0018,6.6998,73.5668,6.92774,77.5469,6.2592,77.8006,6.59865,78.4333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4108,19.8063,19.3389,19.4821,19.3647,19.476,19.7774,18.405,19.8721
2021-08-07 23:00:00,2021-08-07,0.0,23:00:00,2021-08-07 23:00:00,5.14163,70.1808,6.33713,77.9325,5.82943,74.0063,5.83485,77.6793,4.97241,69.1515,5.80914,72.0656,6.38707,77.4014,5.47304,77.2875,6.24063,78.2347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9613,19.1966,18.765,19.0494,18.8869,18.9084,19.1775,17.703,19.2516
2021-08-08 00:00:00,2021-08-08,0.0,00:00:00,2021-08-08 00:00:00,1.1401,68.7913,1.08239,45.4265,1.24884,35.8081,1.34992,52.279,1.20203,65.8859,1.20455,12.7903,1.0389,25.4647,1.80243,56.5659,1.10427,59.0761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.662,18.0458,18.1686,18.6388,18.6901,18.117,17.9894,18.2236,18.1053
2021-08-08 01:00:00,2021-08-08,0.0,01:00:00,2021-08-08 01:00:00,4.48931,42.3593,2.89025,55.2964,2.95009,48.9855,4.17976,43.7779,5.22116,45.4101,2.74906,45.608,2.73852,49.4498,2.77063,52.1365,2.99034,59.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1041,17.255,17.1661,18.0067,18.3125,17.3057,17.2923,14.4272,17.2767
2021-08-08 02:00:00,2021-08-08,0.0,02:00:00,2021-08-08 02:00:00,3.66095,47.2709,2.68288,85.1019,2.6098,81.359,3.65187,48.314,4.08507,47.3062,2.13815,76.8277,2.28915,82.6357,2.61932,89.8342,2.89478,86.3731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6745,16.6728,16.2784,16.3038,16.9101,16.2212,16.5618,13.575,16.8109
2021-08-08 03:00:00,2021-08-08,0.0,03:00:00,2021-08-08 03:00:00,3.75697,54.8471,1.88808,97.0755,2.02682,84.6221,4.36601,61.1395,3.72065,56.8128,2.32715,73.4423,2.45529,84.3267,2.69089,93.0263,2.211,101.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9073,16.9596,16.6148,17.9287,17.9274,16.7905,17.0479,13.6775,16.9825
2021-08-08 04:00:00,2021-08-08,0.0,04:00:00,2021-08-08 04:00:00,2.68457,48.1971,1.20209,75.1709,1.25075,65.4469,4.12067,57.5808,1.21757,36.5101,2.70469,62.4097,1.93319,71.8234,1.84849,90.0787,1.30262,92.0991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7764,16.6724,16.3635,18.0409,17.2759,16.8862,16.9367,13.6934,16.7348
2021-08-08 05:00:00,2021-08-08,0.0,05:00:00,2021-08-08 05:00:00,3.75506,53.8815,1.21159,85.646,1.53206,73.1147,4.70198,57.9145,3.38288,57.3475,1.60254,59.3178,1.10244,58.2575,2.57074,88.63,1.51629,94.9516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8116,16.5764,16.3252,18.0649,17.7153,16.582,16.6603,13.703,16.6414
2021-08-08 06:00:00,2021-08-08,0.0,06:00:00,2021-08-08 06:00:00,5.02516,50.4102,1.31531,100.471,1.71943,75.4874,5.29564,55.054,5.0981,51.7831,1.60366,61.2109,0.633609,96.7586,2.87677,87.051,1.56184,98.9624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1797,16.4971,16.2605,18.2571,18.1903,16.4109,16.6766,13.8748,16.5064
2021-08-08 07:00:00,2021-08-08,0.0,07:00:00,2021-08-08 07:00:00,3.38983,52.8772,1.86118,87.6681,2.17978,69.1896,4.21383,60.2054,3.13809,53.5392,2.8807,68.6701,1.77088,75.3682,2.89132,82.0124,2.43216,92.7154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8948,16.4678,16.3046,18.1603,17.8675,16.7328,16.4263,13.8139,16.7511
2021-08-08 08:00:00,2021-08-08,0.0,08:00:00,2021-08-08 08:00:00,2.89121,42.3876,0.809744,312.654,1.3713,66.9608,3.09675,45.5087,3.24896,45.2293,0.936877,44.1827,1.2502,307.288,1.97548,80.1333,0.156622,297.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8095,15.9637,15.9818,17.8833,17.8528,16.239,15.926,13.5966,16.2987
2021-08-08 09:00:00,2021-08-08,0.0,09:00:00,2021-08-08 09:00:00,3.52182,32.3668,0.675547,344.824,1.33003,67.3841,3.39399,34.1019,3.67266,37.0544,0.321038,15.0621,0.827561,332.22,1.96165,77.9153,0.602277,348.897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9298,15.8623,15.8522,17.8771,18.0397,16.2663,15.9095,13.4379,15.9258
2021-08-08 10:00:00,2021-08-08,0.0,10:00:00,2021-08-08 10:00:00,1.1401,68.7913,1.08239,45.4265,1.24884,35.8081,1.34992,52.279,1.20203,65.8859,1.20455,12.7903,1.0389,25.4647,1.80243,56.5659,1.10427,59.0761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9251,15.5593,15.4427,16.9399,16.8994,15.5686,15.5609,13.3502,15.6251
2021-08-08 11:00:00,2021-08-08,0.0,11:00:00,2021-08-08 11:00:00,2.7583,47.2016,1.22419,82.0502,1.22639,78.6707,2.65024,40.1043,2.45175,57.2639,0.755771,69.0645,0.861358,75.6964,1.81358,81.9154,1.51517,86.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3156,17.5128,17.4006,19.6115,19.1114,17.4684,17.5729,17.5981,17.5186
2021-08-08 12:00:00,2021-08-08,0.0,12:00:00,2021-08-08 12:00:00,2.33007,59.5428,1.21117,61.3635,1.65753,59.8947,2.38581,49.9587,2.28111,66.6026,1.77806,48.9801,1.28116,49.2151,2.01909,65.3187,1.34974,68.2313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.756,20.3905,20.3748,21.982,21.6005,20.9001,20.7581,20.2791,20.2116
2021-08-08 13:00:00,2021-08-08,0.0,13:00:00,2021-08-08 13:00:00,2.66336,44.7836,1.70021,39.1695,2.20861,37.4252,2.97996,45.0374,2.50574,44.515,2.33443,35.5513,1.94474,38.9632,2.40248,34.422,1.65377,38.0218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6157,22.7909,22.4918,23.7311,23.4636,22.8659,23.0018,22.3141,22.6347
2021-08-08 14:00:00,2021-08-08,0.0,14:00:00,2021-08-08 14:00:00,2.39759,45.7607,2.41792,49.1855,2.50867,38.858,2.43303,44.6173,1.56649,28.0974,2.48559,42.7649,2.45604,48.1209,2.86315,38.4229,2.29766,49.9237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9799,24.7208,24.2862,25.1035,24.7717,24.6066,24.8257,24.098,24.6725
2021-08-08 15:00:00,2021-08-08,0.0,15:00:00,2021-08-08 15:00:00,2.30778,52.3572,2.25812,55.2049,2.28006,50.0161,2.60658,46.3961,1.20103,30.5713,2.30188,50.3824,2.34241,53.5228,2.54899,53.0754,2.12727,52.3822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.891,26.0471,25.5783,26.002,25.6667,25.8488,26.0994,25.377,26.0404
2021-08-08 16:00:00,2021-08-08,0.0,16:00:00,2021-08-08 16:00:00,2.33261,64.1876,2.00337,54.7583,2.14236,52.6652,2.38548,54.714,1.96704,65.4412,2.19153,50.5959,2.1447,56.5554,2.13862,52.9507,1.88717,52.8946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8526,26.9508,26.4488,26.8744,26.7646,26.7045,26.9688,26.2218,26.9143
2021-08-08 17:00:00,2021-08-08,0.0,17:00:00,2021-08-08 17:00:00,3.59773,106.769,1.15074,325.217,1.61359,6.97339,3.57141,111.481,3.67374,107.902,2.10947,33.7937,1.60802,32.097,2.00127,266.75,1.94617,264.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9322,27.3446,27.0026,26.8376,26.9309,27.2597,27.5329,26.44,26.8731
2021-08-08 18:00:00,2021-08-08,0.0,18:00:00,2021-08-08 18:00:00,4.15055,119.103,2.29321,238.028,2.47004,242.694,4.51071,118.275,3.74536,120.325,2.30813,243.503,1.3369,240.874,2.81239,235.087,2.16502,241.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0634,27.089,26.4602,26.1999,25.9078,27.0311,27.5766,26.1711,27.0438
2021-08-08 19:00:00,2021-08-08,0.0,19:00:00,2021-08-08 19:00:00,5.89464,107.536,1.86942,274.474,1.70046,274.456,6.3927,107.064,5.16227,107.521,1.41976,278.781,1.81982,282.402,2.11531,269.214,1.71744,267.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5142,27.1711,26.7013,25.6075,25.397,26.9951,27.2855,26.2733,27.1226
2021-08-08 20:00:00,2021-08-08,0.0,20:00:00,2021-08-08 20:00:00,4.83397,87.3037,5.39172,84.815,5.33164,82.8675,4.88714,88.3947,4.85434,87.0046,5.82196,82.9198,6.38777,82.1653,5.30662,81.2969,5.18814,85.1025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3377,24.6002,24.097,24.2885,24.4144,24.19,24.5128,23.2673,24.7347
2021-08-08 21:00:00,2021-08-08,0.0,21:00:00,2021-08-08 21:00:00,5.4637,74.0453,5.84866,82.4905,5.51134,77.5854,5.80403,79.2371,5.44431,73.8728,5.72604,76.4752,6.13911,80.6694,4.78128,81.3251,5.63131,83.7717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1806,22.6024,22.0582,22.1346,22.2139,22.1247,22.5203,20.6447,22.7107
2021-08-08 22:00:00,2021-08-08,0.0,22:00:00,2021-08-08 22:00:00,4.41539,78.9698,5.69045,78.5291,5.5685,75.6284,4.52691,89.0052,4.70145,73.1989,5.91568,73.2132,5.96352,76.9457,5.03225,80.7422,5.54928,80.6857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.208,21.477,20.9595,21.138,21.265,21.0549,21.4134,19.7484,21.5595
2021-08-08 23:00:00,2021-08-08,0.0,23:00:00,2021-08-08 23:00:00,6.08962,46.1875,5.58854,79.3482,5.33235,74.15,6.32717,50.4741,6.32055,47.3799,5.51506,71.3447,5.89281,77.5578,4.89032,79.4179,5.42821,81.0639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2848,20.7751,20.2799,21.1907,21.2706,20.3817,20.7117,19.1161,20.8569
2021-08-09 00:00:00,2021-08-09,0.0,00:00:00,2021-08-09 00:00:00,2.41463,34.0914,1.61586,119.529,1.22334,103.437,2.16247,42.952,2.81285,33.2053,0.820079,130.773,1.45921,138.636,1.86183,104.037,1.76793,112.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2575,19.9393,20.0153,20.2103,20.3103,19.9501,19.8717,20.0829,20.0087
2021-08-09 01:00:00,2021-08-09,0.0,01:00:00,2021-08-09 01:00:00,6.16016,16.8464,1.76484,51.8141,2.26,29.2825,5.4393,23.1099,6.76894,14.9505,2.26868,29.8159,2.01678,48.3582,2.13513,33.0755,1.6306,56.0552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8082,19.1916,18.7662,19.6279,19.9589,18.951,19.188,16.0489,19.2456
2021-08-09 02:00:00,2021-08-09,0.0,02:00:00,2021-08-09 02:00:00,1.27708,22.0298,1.94459,95.0283,1.92271,76.3571,1.91209,27.8246,1.53587,25.2198,1.61376,71.4704,1.68548,95.6757,1.99668,83.9173,2.12922,92.3524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2359,18.3339,17.95,18.1873,18.5154,17.898,18.1573,15.3542,18.5165
2021-08-09 03:00:00,2021-08-09,0.0,03:00:00,2021-08-09 03:00:00,1.46622,63.5391,2.10678,108.428,1.93893,91.7993,1.42553,70.2697,2.15012,62.314,0.970068,88.316,1.43807,112.29,2.75035,97.8105,2.66411,103.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7521,18.269,18.0048,18.7256,18.9523,17.9271,18.2059,15.2518,18.3717
2021-08-09 04:00:00,2021-08-09,0.0,04:00:00,2021-08-09 04:00:00,0.674235,48.0188,2.27679,112.046,2.1031,93.5302,1.61649,81.8917,0.97716,62.8716,1.25804,91.4164,1.60964,120.932,2.8695,100.73,2.70329,106.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8539,18.204,17.907,18.7063,18.7152,17.6848,18.0015,15.3326,18.356
2021-08-09 05:00:00,2021-08-09,0.0,05:00:00,2021-08-09 05:00:00,2.51056,29.0218,1.68315,117.097,1.39671,101.418,2.32403,31.8232,2.46377,30.732,0.558446,110.971,1.49093,118.196,2.36897,102.75,2.00721,115.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9664,17.9033,17.5409,18.7164,18.9934,17.7257,17.7128,15.2244,18.1267
2021-08-09 06:00:00,2021-08-09,0.0,06:00:00,2021-08-09 06:00:00,2.29325,34.1342,1.77709,105.293,1.67027,88.0569,2.2427,41.4905,2.48454,35.0391,1.35403,78.9757,1.49217,108.908,2.44104,98.3344,2.19928,104.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5727,17.7259,17.3551,18.4138,18.7917,17.4094,17.537,15.0914,18.0241
