,Data,precipitacao_observada,Horario,Datetime,Jurujuba_ws10,Jurujuba_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10,prec_prev_Jurujuba,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_Jurujuba,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-08-06 15:00:00,2021-08-06,0.0,15:00:00,2021-08-06 15:00:00,3.45106,99.5955,3.61169,76.8917,5.28419,117.379,3.88761,96.6634,3.50144,101.233,4.7323,110.725,3.81927,76.998,6.05436,118.43,2.58483,65.3817,2.04975,3.62218,0.712631,1.53289,2.48915,0.511008,3.8357,1.21049,3.68631,22.5725,23.4582,20.7471,21.7466,22.7448,21.0157,22.9,20.8169,23.1283
2021-08-06 16:00:00,2021-08-06,0.0,16:00:00,2021-08-06 16:00:00,5.42493,117.674,5.21407,114.112,6.52739,118.788,5.41957,114.78,5.75424,118.186,5.90534,116.95,5.11182,108.358,7.07556,118.46,5.55581,117.506,2.04785,3.62209,0.532419,1.52912,2.48786,0.269786,3.83542,1.09552,3.68627,22.1068,22.5083,21.1754,21.2611,22.1712,20.796,22.0529,21.606,22.4838
2021-08-06 17:00:00,2021-08-06,0.0,17:00:00,2021-08-06 17:00:00,5.3164,112.324,5.26235,108.698,6.67331,115.563,5.58172,110.289,5.46471,113.926,6.17759,113.777,5.40087,106.311,7.17028,115.955,5.33125,110.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7425,23.1286,21.6867,21.9694,22.8596,21.6595,22.6009,21.9819,23.2664
2021-08-06 18:00:00,2021-08-06,0.0,18:00:00,2021-08-06 18:00:00,6.24238,114.756,6.10553,112.602,7.37437,114.135,6.33291,113.39,6.45412,114.901,6.77739,113.352,6.1252,110.229,7.94336,113.638,6.2583,114.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3439,22.6732,21.261,21.4801,22.4797,21.1717,22.1136,21.6137,22.8326
2021-08-06 19:00:00,2021-08-06,0.0,19:00:00,2021-08-06 19:00:00,6.35822,109.769,6.49827,109.07,7.06255,108.818,6.56167,108.418,6.42141,110.378,6.59546,107.309,6.6278,107.427,7.57166,108.934,6.48998,110.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7867,21.8821,20.7052,20.7523,21.9607,20.5713,21.2418,21.0941,22.1139
2021-08-06 20:00:00,2021-08-06,0.0,20:00:00,2021-08-06 20:00:00,5.87956,106.864,5.8343,107.957,5.73677,104.518,6.00788,105.165,5.82536,107.404,5.51829,102.712,5.9486,106.023,6.04208,104.489,5.88712,109.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.892,20.7172,19.6991,19.6548,21.0779,19.5539,20.0504,20.063,20.9985
2021-08-06 21:00:00,2021-08-06,0.0,21:00:00,2021-08-06 21:00:00,5.0293,105.228,5.00402,105.247,4.24955,102.644,4.67825,103.034,4.99202,105.282,3.9913,101.202,5.09649,102.103,4.39923,101.851,5.02397,107.898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0453,19.5536,18.2794,18.4782,20.2318,18.2008,18.8939,18.4821,19.938
2021-08-06 22:00:00,2021-08-06,0.0,22:00:00,2021-08-06 22:00:00,4.0371,96.8634,4.18325,91.8516,3.54838,96.7348,3.93635,94.2994,3.54972,96.9603,3.36337,94.1706,4.55282,89.3651,3.6254,96.1401,3.83093,94.6267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6109,18.9401,17.5655,17.8658,19.798,17.5118,18.3438,17.7295,19.2888
2021-08-06 23:00:00,2021-08-06,0.0,23:00:00,2021-08-06 23:00:00,1.30431,97.4962,3.67118,87.6916,2.83496,91.5429,2.74217,87.7195,1.23905,258.461,2.66995,88.7143,4.70539,83.3054,2.83654,91.6542,1.99648,95.8337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8799,18.2349,16.2341,15.907,18.9876,16.0252,17.86,16.3818,18.2768
2021-08-07 00:00:00,2021-08-07,0.0,00:00:00,2021-08-07 00:00:00,3.53031,58.7154,3.50202,62.3284,3.31438,53.8902,4.94873,59.5666,1.5513,19.8404,4.74719,50.9379,4.91954,67.9526,2.15292,23.3516,2.24744,41.8412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6356,19.6065,19.6648,19.618,19.6519,19.6502,19.5859,19.6782,19.6259
2021-08-07 01:00:00,2021-08-07,0.0,01:00:00,2021-08-07 01:00:00,4.44981,87.762,3.75615,84.0821,3.46903,87.1911,4.8275,86.4203,3.71111,85.7919,3.46332,85.1158,4.994,83.7851,3.19981,85.9179,2.57997,82.1391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2123,18.3756,17.1469,17.9543,19.344,17.1497,18.1659,16.9634,18.3601
2021-08-07 02:00:00,2021-08-07,0.0,02:00:00,2021-08-07 02:00:00,3.38223,64.4631,2.86823,59.037,2.79036,65.4068,3.53144,67.2257,2.89181,57.3609,2.87825,65.6389,2.80862,64.1772,2.72055,58.3813,2.67232,56.8896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2022,17.9637,15.8582,16.4615,18.3053,16.1465,16.0992,15.8983,18.2664
2021-08-07 03:00:00,2021-08-07,0.0,03:00:00,2021-08-07 03:00:00,3.85535,81.1509,2.32101,73.2712,3.01356,85.0909,4.22403,81.3588,2.80987,73.9641,2.94175,84.1746,3.95624,76.2159,2.92987,81.0442,1.39422,65.4784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9504,15.9758,15.7038,16.6242,17.8955,15.7793,16.3891,15.5258,16.2693
2021-08-07 04:00:00,2021-08-07,0.0,04:00:00,2021-08-07 04:00:00,3.09175,80.6126,1.57882,75.907,2.77489,82.0604,3.48328,80.6409,1.03693,79.7814,2.62842,78.3741,2.83219,78.9174,2.43872,79.6722,0.359681,222.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4362,15.253,14.9595,15.8588,17.2605,14.7305,15.3238,14.8113,16.2332
2021-08-07 05:00:00,2021-08-07,0.0,05:00:00,2021-08-07 05:00:00,1.10989,287.543,0.608526,324.624,0.599293,348.321,1.12034,55.3391,1.19705,326.265,1.95309,53.9832,1.4195,76.2821,1.48206,334.089,1.06738,336.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9278,15.5306,14.6297,14.0807,17.0408,14.1431,14.1222,14.5849,15.943
2021-08-07 06:00:00,2021-08-07,0.0,06:00:00,2021-08-07 06:00:00,0.849064,234.506,0.657866,236.129,0.582666,93.0973,0.667896,74.9634,0.934177,287.292,1.59437,48.4714,0.611542,104.48,0.700544,340.294,0.770603,307.203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5845,15.2323,14.2281,13.7716,16.8131,13.7036,14.019,14.6013,15.8799
2021-08-07 07:00:00,2021-08-07,0.0,07:00:00,2021-08-07 07:00:00,3.04302,61.5786,2.64353,63.4973,3.34747,65.1711,4.64419,63.5302,0.816717,11.6862,3.82514,60.5944,3.93489,66.9525,2.35347,56.1168,1.3429,56.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7073,14.4331,14.7724,15.8548,16.2394,15.4691,15.4301,13.686,14.9265
2021-08-07 08:00:00,2021-08-07,0.0,08:00:00,2021-08-07 08:00:00,2.72924,54.611,2.76604,56.1075,2.8643,60.4128,5.05549,59.1834,1.04061,2.86539,4.36991,56.1758,4.26663,63.3705,0.704767,11.623,1.91914,35.6564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5714,14.2677,13.6613,15.9875,16.1323,15.8866,15.4617,13.998,14.7234
2021-08-07 09:00:00,2021-08-07,0.0,09:00:00,2021-08-07 09:00:00,2.83858,51.1111,2.86678,54.497,2.74895,55.0064,5.16957,55.2027,1.0181,6.57098,5.77046,48.1066,4.42948,62.6815,1.23668,2.87238,1.51929,32.5382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3842,14.1479,14.0342,16.0275,15.9967,17.2047,15.5234,13.509,14.7109
2021-08-07 10:00:00,2021-08-07,0.0,10:00:00,2021-08-07 10:00:00,3.53031,58.7154,3.50202,62.3284,3.31438,53.8902,4.94873,59.5666,1.5513,19.8404,4.74719,50.9379,4.91954,67.9526,2.15292,23.3516,2.24744,41.8412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1106,15.4917,14.9485,16.6258,16.112,16.7458,16.2307,13.8618,14.6515
2021-08-07 11:00:00,2021-08-07,0.0,11:00:00,2021-08-07 11:00:00,1.57926,21.9335,2.12721,38.5038,1.38362,5.02768,2.93071,46.2095,1.37931,4.76099,2.42398,39.894,3.19355,53.5744,1.84741,2.92493,1.26752,19.5811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9588,18.0188,17.5708,17.6427,17.7038,17.8377,17.6396,17.5269,17.9042
2021-08-07 12:00:00,2021-08-07,0.0,12:00:00,2021-08-07 12:00:00,2.17806,30.3032,1.99586,33.5854,2.65381,30.8069,2.59908,37.1686,1.81304,27.6265,2.77861,37.1871,2.47486,41.1102,2.54541,26.6744,1.34137,22.7277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.682,19.8835,19.3182,19.1539,19.5404,19.2718,19.4857,19.4375,19.587
2021-08-07 13:00:00,2021-08-07,0.0,13:00:00,2021-08-07 13:00:00,2.28791,31.8445,1.74661,26.1475,2.67259,34.373,2.75281,41.5377,1.78901,26.3861,2.81995,42.3579,2.67159,42.58,2.40787,26.3906,1.26323,11.5569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5208,21.5041,21.0954,20.9837,21.3782,20.9978,21.3946,21.2074,21.2361
2021-08-07 14:00:00,2021-08-07,0.0,14:00:00,2021-08-07 14:00:00,2.01694,52.3431,1.8396,44.0443,2.41154,78.0859,2.33311,62.2079,1.98924,42.6289,2.82269,87.8015,2.46556,55.2982,1.65137,65.9843,1.56959,33.0645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1994,23.3116,22.7117,22.6656,23.2574,22.7,23.0026,23.0069,23.1502
2021-08-07 15:00:00,2021-08-07,0.0,15:00:00,2021-08-07 15:00:00,3.42593,55.9436,2.52039,41.4319,4.30435,64.3609,3.75291,63.5032,2.79686,47.8705,4.14566,65.7553,3.83383,57.7266,4.23745,58.3595,1.33684,11.9198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.265,24.1348,23.5967,23.489,24.2407,23.3984,23.9511,23.9594,23.989
2021-08-07 16:00:00,2021-08-07,0.0,16:00:00,2021-08-07 16:00:00,4.22592,53.5693,4.29937,62.491,3.94707,64.9527,4.37588,58.0544,4.41319,54.9317,4.52208,67.3058,4.66578,62.1309,3.84394,65.8999,3.94976,65.4026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.401,24.2781,24.0544,23.9759,24.4075,24.0273,23.9841,24.1352,24.5586
2021-08-07 17:00:00,2021-08-07,0.0,17:00:00,2021-08-07 17:00:00,4.78356,60.6535,4.99567,68.4012,4.47087,81.3981,4.87082,63.095,4.65095,64.2633,4.82958,72.4211,5.24544,65.0225,5.0415,96.4586,4.84183,72.0274,2.80862e-10,0.0,1.53709e-10,4.40514e-10,8.5522e-12,2.18647e-07,2.92776e-12,5.18448e-11,0.0,24.6608,24.922,23.7473,23.8735,24.8103,23.8687,24.2904,23.7224,24.6364
2021-08-07 18:00:00,2021-08-07,0.0,18:00:00,2021-08-07 18:00:00,5.57489,73.1542,5.89199,77.8426,5.59972,79.7103,5.69578,75.3273,5.7624,72.8093,5.36233,82.7318,5.96117,76.8115,5.83673,75.0891,5.94766,79.4985,2.80862e-10,0.0,1.53709e-10,4.40514e-10,8.5522e-12,2.18647e-07,2.92776e-12,5.18448e-11,0.0,24.3109,24.4568,23.5478,23.3668,24.5243,22.9184,23.7934,24.0229,24.6422
2021-08-07 19:00:00,2021-08-07,0.0,19:00:00,2021-08-07 19:00:00,5.03825,76.6546,5.77514,73.8611,6.3605,80.5476,5.26038,79.69,5.1174,74.4928,6.22395,81.6403,5.7171,73.5744,6.51351,78.5897,5.94379,75.2874,2.80862e-10,0.0,1.53709e-10,4.40514e-10,8.5522e-12,2.18647e-07,2.92776e-12,5.18448e-11,0.0,23.7253,23.7072,22.7517,22.6943,23.9344,22.5482,23.0364,23.2288,23.8801
2021-08-07 20:00:00,2021-08-07,0.0,20:00:00,2021-08-07 20:00:00,5.4109,79.7669,5.43949,76.3823,6.07293,81.5619,5.24936,81.8093,5.51358,77.668,5.90073,81.9111,4.97883,75.996,6.22388,79.9282,5.93042,77.5706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5021,22.2059,21.2807,21.153,22.7253,21.1236,21.4506,21.7059,22.4667
2021-08-07 21:00:00,2021-08-07,0.0,21:00:00,2021-08-07 21:00:00,6.89134,81.7174,7.06228,79.4351,6.38447,83.3011,6.62108,81.0359,6.8962,81.0381,6.03655,81.4898,6.91231,78.9225,6.62876,83.3043,7.23202,80.2031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6795,20.1706,19.4353,19.3216,20.904,19.2917,19.4711,19.736,20.4507
2021-08-07 22:00:00,2021-08-07,0.0,22:00:00,2021-08-07 22:00:00,6.79248,74.1473,7.10496,71.2177,6.0932,77.7004,6.38266,72.4086,6.70664,73.2778,5.19367,73.4988,6.85767,71.1685,6.63175,78.8144,7.38493,71.6117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7022,19.3159,18.5463,18.4366,19.8852,18.3157,18.6357,18.8643,19.5564
2021-08-07 23:00:00,2021-08-07,0.0,23:00:00,2021-08-07 23:00:00,6.1632,75.4138,6.6765,72.5574,5.61057,78.3769,5.83057,73.9495,5.93968,74.0491,4.59176,74.0231,6.55037,72.9003,6.25247,79.0953,6.84402,72.7687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2318,18.8647,18.0529,17.9927,19.4025,17.7907,18.2263,18.3663,19.0642
2021-08-08 00:00:00,2021-08-08,0.0,00:00:00,2021-08-08 00:00:00,0.764727,56.1229,0.586651,20.5301,1.43004,34.7229,1.55282,30.5345,1.0708,8.80676,1.94288,17.8252,1.4125,38.2086,1.36096,22.6053,1.26336,0.0799866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8932,18.8637,18.9233,18.8478,18.9388,18.8799,18.8162,18.967,18.9113
2021-08-08 01:00:00,2021-08-08,0.0,01:00:00,2021-08-08 01:00:00,4.0338,48.8459,3.70085,47.1027,3.02238,52.4287,5.10134,53.3279,2.73624,33.722,4.57425,51.8689,4.90802,56.5626,2.21901,37.9442,2.87672,37.2153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3711,17.5912,16.0559,17.1622,18.6223,17.2624,17.1505,15.6892,18.0557
2021-08-08 02:00:00,2021-08-08,0.0,02:00:00,2021-08-08 02:00:00,0.78893,32.2441,0.751209,44.4985,1.61774,38.2851,1.39371,52.0561,1.02086,32.9896,1.24995,34.9369,2.22155,58.5092,1.68995,30.9139,0.793883,53.3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8429,15.7275,14.1927,13.5451,17.4039,14.0155,13.9872,14.64,16.6866
2021-08-08 03:00:00,2021-08-08,0.0,03:00:00,2021-08-08 03:00:00,0.651603,216.258,0.981017,261.077,0.684581,76.9095,1.16812,71.588,0.533208,309.874,0.728454,73.3388,1.92466,51.5289,0.470237,39.2356,0.731279,312.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0236,15.2956,14.6511,13.9025,16.9608,14.4551,14.0174,14.7282,15.95
2021-08-08 04:00:00,2021-08-08,0.0,04:00:00,2021-08-08 04:00:00,0.114424,184.55,0.522988,161.874,1.52681,44.9468,1.58767,55.7506,0.717554,359.914,2.57675,40.7,0.818807,58.0567,1.68859,20.7805,0.434863,130.981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9398,15.534,14.1849,13.6935,17.0668,14.1429,14.3016,14.438,16.2601
2021-08-08 05:00:00,2021-08-08,0.0,05:00:00,2021-08-08 05:00:00,1.7357,54.0435,1.19443,39.7852,3.12042,58.8536,3.13163,57.8214,0.953475,47.3044,3.53322,55.9299,2.81186,51.4415,2.66158,52.2638,0.457028,99.2395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7066,15.0742,14.6569,14.9333,16.7362,15.7238,14.3649,14.1788,16.035
2021-08-08 06:00:00,2021-08-08,0.0,06:00:00,2021-08-08 06:00:00,1.19336,285.232,1.16171,279.421,1.34593,346.892,0.764195,336.268,1.3199,304.477,1.74894,6.02582,0.755912,15.6397,1.41304,337.818,1.07812,304.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6447,15.2784,14.1545,13.8519,16.8554,13.8489,14.3,14.4809,15.9542
2021-08-08 07:00:00,2021-08-08,0.0,07:00:00,2021-08-08 07:00:00,1.73369,265.661,1.68674,290.058,0.850723,233.708,1.3713,253.219,1.69549,270.745,0.528919,287.404,1.29103,235.294,1.03175,285.813,1.65053,272.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6659,14.9637,14.5431,13.7938,16.8397,14.521,14.0488,14.8774,15.6108
2021-08-08 08:00:00,2021-08-08,0.0,08:00:00,2021-08-08 08:00:00,1.72044,337.806,1.71898,355.492,2.30655,349.19,1.48969,338.059,1.6348,343.914,1.89931,339.979,1.4621,30.0674,2.38406,358.678,1.14056,346.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3732,14.8043,13.7948,13.4654,16.6246,13.7383,13.804,14.1696,15.6338
2021-08-08 09:00:00,2021-08-08,0.0,09:00:00,2021-08-08 09:00:00,1.2548,329.913,1.72131,24.846,1.55236,330.938,1.66729,45.2686,1.53789,344.929,0.965365,352.238,2.94398,56.7953,2.09802,355.298,1.26423,354.921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1302,14.4107,13.7313,13.1732,16.5054,13.6536,14.1695,14.0193,15.4019
2021-08-08 10:00:00,2021-08-08,0.0,10:00:00,2021-08-08 10:00:00,0.764727,56.1229,0.586651,20.5301,1.43004,34.7229,1.55282,30.5345,1.0708,8.80676,1.94288,17.8252,1.4125,38.2086,1.36096,22.6053,1.26336,0.0799866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1298,15.0678,13.9072,13.4268,16.4061,13.6834,13.8146,14.37,15.2958
2021-08-08 11:00:00,2021-08-08,0.0,11:00:00,2021-08-08 11:00:00,0.668451,39.4761,0.964054,36.4653,1.17624,52.0481,1.23913,56.8364,0.241567,48.7188,0.863376,67.1832,2.103,51.526,0.906383,41.2706,0.0873347,356.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.317,18.7597,18.1965,18.1058,18.0671,18.223,18.4123,18.1534,18.3501
2021-08-08 12:00:00,2021-08-08,0.0,12:00:00,2021-08-08 12:00:00,1.18741,356.282,1.08797,335.757,1.88688,13.3618,1.98911,24.1997,0.541294,343.897,2.15734,30.0229,1.694,20.3158,1.51403,11.1003,0.782023,319.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4712,20.4322,20.2786,20.4288,20.2082,20.6143,20.6563,20.2232,20.2411
2021-08-08 13:00:00,2021-08-08,0.0,13:00:00,2021-08-08 13:00:00,1.65304,358.714,1.41725,326.143,0.983519,23.346,2.24946,26.8075,1.41859,18.3976,1.07688,70.8841,1.94681,10.3657,0.675022,320.268,1.12374,328.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5359,22.2768,22.3482,22.5674,22.4419,22.2894,22.7469,21.9957,22.2805
2021-08-08 14:00:00,2021-08-08,0.0,14:00:00,2021-08-08 14:00:00,1.29927,302.567,1.31875,333.263,1.55578,203.608,1.19863,352.569,1.45747,227.112,1.35843,196.413,1.44874,347.716,2.31442,200.496,0.834643,325.883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9303,23.9654,22.5558,23.7628,23.2199,22.4315,23.8614,21.8313,23.9746
2021-08-08 15:00:00,2021-08-08,0.0,15:00:00,2021-08-08 15:00:00,2.84396,180.147,2.97476,193.825,2.73933,172.366,2.78047,181.255,2.90813,184.898,2.49631,187.9,1.80242,187.559,2.92898,172.787,3.1151,194.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6553,24.6606,22.363,23.1496,23.4088,22.2523,24.7742,22.6013,24.2156
2021-08-08 16:00:00,2021-08-08,0.0,16:00:00,2021-08-08 16:00:00,3.1815,190.328,3.3326,198.088,3.01747,183.211,3.38059,196.892,3.08433,192.501,3.43266,187.155,3.29584,206.058,3.04703,184.982,3.38674,198.511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5618,25.2288,23.4577,24.0733,24.2414,23.6656,24.9098,23.5231,24.79
2021-08-08 17:00:00,2021-08-08,0.0,17:00:00,2021-08-08 17:00:00,3.10192,169.098,3.15806,183.583,3.69937,150.518,2.96003,176.583,3.35719,161.483,3.26886,154.674,2.95257,192.973,4.30499,145.091,3.31205,177.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0285,25.5922,23.8966,24.6319,24.9607,24.4426,25.2142,23.9084,25.4828
2021-08-08 18:00:00,2021-08-08,0.0,18:00:00,2021-08-08 18:00:00,2.38564,151.488,2.52471,168.681,3.16527,130.456,2.51593,152.286,2.46529,147.476,2.8818,131.605,2.50235,169.997,3.60502,126.275,2.55292,166.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8113,26.2709,24.7529,25.0338,25.9156,24.7635,25.6868,25.0707,26.2991
2021-08-08 19:00:00,2021-08-08,0.0,19:00:00,2021-08-08 19:00:00,3.7451,123.951,3.2872,133.245,4.58489,114.992,3.95807,121.126,3.63498,123.0,4.24964,112.883,3.31343,126.14,5.07137,113.341,3.16953,133.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6511,26.1464,24.2924,24.6756,25.8369,24.2911,25.5152,24.63,26.2962
2021-08-08 20:00:00,2021-08-08,0.0,20:00:00,2021-08-08 20:00:00,4.76478,91.496,4.57318,87.07,4.91355,90.7105,4.48872,90.8348,4.92124,90.3351,4.6732,89.8034,4.19305,85.9573,5.42891,89.9196,5.03203,87.4805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0315,24.8474,23.5158,23.5231,25.2862,23.402,23.9731,23.9778,25.1957
2021-08-08 21:00:00,2021-08-08,0.0,21:00:00,2021-08-08 21:00:00,5.3507,81.9789,5.99264,71.9348,4.25197,89.3398,4.90058,76.171,5.11389,82.5779,3.5271,82.108,5.97589,70.1498,4.71821,89.7731,5.96252,73.1848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4602,22.0229,20.9091,20.8073,22.7294,20.6104,21.2255,21.3322,22.4086
2021-08-08 22:00:00,2021-08-08,0.0,22:00:00,2021-08-08 22:00:00,7.56398,61.1118,7.70245,64.3443,7.03924,63.1197,7.08021,57.6138,7.20872,60.371,5.86093,56.3066,7.10821,62.8242,7.31538,64.5519,7.91092,65.2465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5161,21.0611,20.4615,20.2285,21.7126,20.1557,20.3572,20.8199,21.3126
2021-08-08 23:00:00,2021-08-08,0.0,23:00:00,2021-08-08 23:00:00,7.55111,58.6818,7.72287,64.5082,7.61543,54.2416,7.44963,53.5274,7.03218,58.4562,6.93176,46.6114,7.18206,63.4283,7.71951,56.0445,7.81448,64.8269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.024,20.5333,20.4508,20.0565,21.1266,20.2021,19.8723,20.6987,20.7618
2021-08-09 00:00:00,2021-08-09,0.0,00:00:00,2021-08-09 00:00:00,2.25018,68.81,2.97336,74.0247,1.41323,39.9995,2.68768,57.4691,2.13377,73.4023,2.09073,22.9222,2.92966,72.7081,1.07469,57.5005,2.75338,73.1542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6855,20.6721,20.6992,20.6158,20.7551,20.6299,20.6019,20.7683,20.742
2021-08-09 01:00:00,2021-08-09,0.0,01:00:00,2021-08-09 01:00:00,3.03272,7.56906,2.64519,15.6493,3.13524,355.604,3.58954,17.8335,3.25656,356.634,4.51674,1.92184,3.0604,26.9156,3.44743,354.381,2.60323,3.18427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6261,19.0912,18.2261,18.5935,20.6786,19.1531,18.5039,18.5988,19.824
2021-08-09 02:00:00,2021-08-09,0.0,02:00:00,2021-08-09 02:00:00,1.9973,24.3618,1.77709,36.2594,2.31372,12.7472,2.41777,24.2371,1.99976,19.1384,2.31141,9.49069,2.37553,42.6192,2.48443,16.7224,1.78689,23.9376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0541,17.4909,16.153,15.5335,19.4917,15.8146,16.0694,16.7089,18.3599
2021-08-09 03:00:00,2021-08-09,0.0,03:00:00,2021-08-09 03:00:00,3.40041,72.3605,3.30128,70.0119,3.03903,71.5467,3.4166,65.1092,2.36878,67.2762,2.75568,61.5106,4.15742,70.1867,2.87185,70.0383,2.31124,67.0117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0489,17.7183,16.7347,17.3969,18.8432,16.3186,17.8254,16.5441,17.6001
2021-08-09 04:00:00,2021-08-09,0.0,04:00:00,2021-08-09 04:00:00,4.05432,73.9052,3.92346,74.3482,3.61066,73.4484,3.55959,67.4164,2.20157,71.2495,3.09144,58.743,3.95272,75.3182,3.44718,76.7983,2.72614,69.6815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2036,19.0418,18.2965,18.3495,19.362,17.2463,18.8415,17.7363,18.0565
2021-08-09 05:00:00,2021-08-09,0.0,05:00:00,2021-08-09 05:00:00,1.80124,68.3561,1.09227,46.3084,2.60917,81.7961,3.17309,61.469,0.513511,207.986,2.76487,64.562,3.1195,66.3371,1.80711,103.313,1.81801,246.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9857,17.5556,16.6213,17.1416,19.1358,16.5352,17.5628,16.8067,17.6072
2021-08-09 06:00:00,2021-08-09,0.0,06:00:00,2021-08-09 06:00:00,1.90313,76.2059,2.11776,69.1732,1.93446,81.7852,2.98891,59.9452,1.39469,87.1005,1.98218,59.4608,3.12185,66.0357,1.97579,87.0981,0.641718,78.1904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6098,16.7505,16.2078,16.3369,18.466,15.9816,17.0579,16.4435,17.6694
