,Data,precipitacao_observada,Horario,Datetime,StaBarbara_ws10,StaBarbara_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10,prec_prev_StaBarbara,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_StaBarbara,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-08-31 00:00:00,2021-08-31,2.0,00:00:00,2021-08-31 00:00:00,2.08554,71.6605,2.18967,77.6097,1.93565,69.1523,2.00016,66.4817,2.53031,75.9551,1.40087,56.1907,1.50999,71.1252,1.92732,74.576,2.5989,82.4614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.863,19.8113,19.9124,19.8472,19.8778,19.8989,19.7933,19.925,19.8284
2021-08-31 01:00:00,2021-08-31,3.0,01:00:00,2021-08-31 01:00:00,2.39289,109.45,2.93908,112.454,2.48655,110.391,2.70481,111.638,3.2782,107.539,2.64429,111.604,2.11715,113.197,2.8892,107.808,2.77309,110.441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2801,18.9824,17.6155,19.394,18.693,17.5513,17.8033,17.2896,16.8545
2021-08-31 02:00:00,2021-08-31,2.0,02:00:00,2021-08-31 02:00:00,3.48575,93.2799,3.67869,94.672,3.7988,90.3513,2.8083,98.371,4.32244,89.3027,3.65903,97.9712,2.99577,95.7279,3.82988,85.2225,4.46617,93.6828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0331,19.1894,18.8762,19.583,19.1186,18.9893,19.4058,18.7875,18.6374
2021-08-31 03:00:00,2021-08-31,1.0,03:00:00,2021-08-31 03:00:00,3.02622,75.2662,2.48723,80.5119,2.51595,71.9183,2.77278,72.3873,3.52614,79.7325,2.61588,68.8589,2.08496,73.5883,3.11124,77.6693,2.97005,84.0457,0.997891,0.995536,1.17321,1.18004,0.928273,0.945133,1.0084,1.4045,0.983475,18.9157,18.8633,17.6768,19.4606,18.9898,19.1042,19.019,17.5731,18.2534
2021-08-31 04:00:00,2021-08-31,0.0,04:00:00,2021-08-31 04:00:00,1.66739,53.6799,1.63133,76.9943,1.91208,54.8197,1.30983,51.3446,2.19961,65.1703,1.73763,56.6981,1.11774,70.7419,2.24782,62.6256,2.19335,82.2202,2.18517,1.21746,2.6682,2.06975,2.35389,2.46744,1.13299,2.80503,1.30582,16.6053,18.3401,16.6869,18.6586,18.342,16.8409,17.0813,16.5482,17.9179
2021-08-31 05:00:00,2021-08-31,2.0,05:00:00,2021-08-31 05:00:00,1.48885,57.2122,1.43109,75.2041,1.27169,55.6528,1.06415,49.0038,1.95163,69.5748,1.12984,57.4406,0.776135,56.9666,1.70353,64.4184,2.03085,81.4365,2.6484,3.99333,2.04899,2.62751,2.8118,1.75298,4.29047,2.54773,3.69833,18.3925,18.4587,18.3168,18.7402,18.4861,18.4917,17.1038,18.3177,18.0421
2021-08-31 06:00:00,2021-08-31,0.0,06:00:00,2021-08-31 06:00:00,0.758144,94.0584,1.34114,103.272,0.78233,100.49,0.472337,93.1565,1.23667,96.5917,0.860411,96.9516,0.726903,99.863,0.892419,95.885,1.86053,104.178,1.76522,2.9988,1.53895,1.53521,1.95609,1.5626,3.2824,1.4482,2.71577,16.5265,18.2661,16.3831,18.6224,18.1082,16.6676,16.9847,16.2097,15.5448
2021-08-31 07:00:00,2021-08-31,3.0,07:00:00,2021-08-31 07:00:00,1.18209,85.017,1.71024,94.192,0.749905,106.527,1.0334,89.4452,1.49858,89.1372,0.718696,110.728,1.23313,90.7734,1.00237,101.018,1.79951,97.7828,0.577945,2.77688,0.0439577,0.645504,0.530467,0.0402951,3.15782,0.0476687,2.39343,16.3103,18.1352,16.2581,18.5224,18.093,16.5722,16.5601,16.0025,17.3833
2021-08-31 08:00:00,2021-08-31,0.0,08:00:00,2021-08-31 08:00:00,1.69556,107.623,2.30834,136.765,1.46768,97.2591,1.44896,99.9926,2.6304,119.261,1.6156,90.4431,1.9656,140.563,1.71561,101.917,3.22694,135.535,3.12194,1.19096,1.4332,3.1711,2.30563,1.9018,0.853792,1.11445,1.02242,18.5007,18.3218,16.7208,18.7357,18.6121,16.9138,17.0793,17.0935,18.1823
2021-08-31 09:00:00,2021-08-31,0.0,09:00:00,2021-08-31 09:00:00,1.98863,64.7922,1.86793,68.5197,1.80561,79.5118,1.43122,47.4364,2.40036,76.2583,1.5212,66.9761,1.61558,49.8708,2.19435,85.2672,2.20917,76.8223,3.50413,1.58926,1.52527,3.19872,3.43229,1.94138,0.892898,1.14011,2.43654,16.3143,18.1882,16.279,18.628,18.4026,16.5665,16.4858,16.0685,15.4913
2021-08-31 10:00:00,2021-08-31,0.0,10:00:00,2021-08-31 10:00:00,2.08554,71.6605,2.18967,77.6097,1.93565,69.1523,2.00016,66.4817,2.53031,75.9551,1.40087,56.1907,1.50999,71.1252,1.92732,74.576,2.5989,82.4614,3.62815,1.84365,1.58492,3.28428,3.61528,1.99379,1.16578,1.19311,2.67919,18.2715,18.1534,18.4811,18.9092,18.3123,18.5211,18.2286,17.4648,17.5998
2021-08-31 11:00:00,2021-08-31,0.0,11:00:00,2021-08-31 11:00:00,5.08841,106.51,4.81746,104.942,5.19601,103.146,4.05105,104.185,5.07316,109.377,5.02268,101.417,4.5304,107.887,5.8058,106.625,4.93098,99.9028,0.516121,0.654593,0.308186,0.12244,1.32989,0.192107,0.314844,0.355573,1.66085,20.2016,19.7539,20.2752,20.5724,19.7732,20.4825,20.2083,20.0944,19.2073
2021-08-31 12:00:00,2021-08-31,0.0,12:00:00,2021-08-31 12:00:00,5.19768,113.65,4.89084,115.495,5.26235,110.972,4.58409,115.378,5.13815,111.832,5.47419,112.524,4.95414,116.653,5.94747,109.603,5.60198,113.916,0.193915,0.343506,0.387316,0.156243,0.261542,0.311941,0.362679,0.537087,0.32418,20.6895,20.6825,20.4149,20.9306,20.6116,20.5891,21.0981,20.7088,20.0525
2021-08-31 13:00:00,2021-08-31,0.0,13:00:00,2021-08-31 13:00:00,5.06846,117.06,5.23855,122.241,5.07662,115.774,4.85535,121.324,5.06227,117.198,5.89389,119.893,4.94626,122.442,5.30008,116.388,6.24113,119.652,0.711412,0.720129,0.807157,0.837364,0.412071,0.838844,1.05412,0.874464,0.272711,20.7337,20.6481,21.0561,21.5078,20.8135,21.4697,20.9498,20.7748,20.4407
2021-08-31 14:00:00,2021-08-31,2.0,14:00:00,2021-08-31 14:00:00,6.69328,113.395,6.44701,117.399,6.56355,111.057,5.99879,115.306,6.44609,112.472,6.71648,112.267,6.57406,119.279,7.1174,110.301,7.28748,115.605,0.866832,1.30519,0.780538,0.863524,0.880835,0.827695,1.15487,0.793428,1.43255,21.729,21.6498,21.8391,22.2118,21.3095,21.9884,22.0152,21.3412,20.7964
2021-08-31 15:00:00,2021-08-31,4.0,15:00:00,2021-08-31 15:00:00,6.87334,111.258,6.48918,114.75,6.91906,109.857,6.206,112.671,6.65925,110.576,7.12906,111.273,6.61229,116.646,7.60703,108.584,7.30107,112.961,0.806846,1.21797,0.609333,0.802103,0.822524,0.668281,1.06793,0.586252,1.3551,22.249,22.2142,22.3027,22.7942,22.1339,22.5123,22.523,22.2079,21.4977
2021-08-31 16:00:00,2021-08-31,1.0,16:00:00,2021-08-31 16:00:00,7.41258,116.46,6.8744,117.938,7.30967,115.234,6.46381,117.2,7.20413,116.351,7.29468,115.989,7.04254,119.0,8.15471,115.45,7.69348,116.48,0.165323,0.586962,0.129839,0.0354204,0.489007,0.0889688,0.103595,0.195875,1.16391,22.7747,22.7299,22.819,23.2074,22.5794,22.9003,23.0528,22.6093,22.2369
2021-08-31 17:00:00,2021-08-31,1.0,17:00:00,2021-08-31 17:00:00,7.9433,114.949,7.49832,118.038,7.90005,112.273,7.08411,116.506,7.68683,113.693,8.03903,113.639,7.72486,119.498,8.70443,111.206,8.4257,116.159,0.00167608,0.00585508,0.00817347,0.00161886,0.00146389,0.0111356,0.00728178,0.00499773,0.00443554,22.5183,22.4673,22.6593,22.9324,22.3643,22.7363,22.7513,22.5978,21.949
2021-08-31 18:00:00,2021-08-31,0.0,18:00:00,2021-08-31 18:00:00,8.07352,114.567,7.54513,116.222,8.08052,113.397,7.21841,116.021,7.83221,113.728,8.24352,114.45,7.67802,117.842,8.88328,112.595,8.55625,114.611,0.00167608,0.00585508,0.00817347,0.00161886,0.00146389,0.0111356,0.00728178,0.00499773,0.00443554,22.0161,22.0176,22.1451,22.5043,21.9052,22.2899,22.2984,22.0918,21.4338
2021-08-31 19:00:00,2021-08-31,0.0,19:00:00,2021-08-31 19:00:00,7.64595,112.151,7.09762,114.435,7.69688,110.047,6.84859,113.662,7.46944,111.015,7.86648,111.642,7.20288,115.736,8.50271,108.668,8.04526,112.905,0.00167608,0.00585508,0.00817347,0.00161886,0.00146389,0.0111356,0.00728178,0.00499773,0.00443554,21.4742,21.4325,21.5871,22.0512,21.3962,21.7914,21.8009,21.5497,20.7061
2021-08-31 20:00:00,2021-08-31,0.0,20:00:00,2021-08-31 20:00:00,6.70241,110.241,6.2341,111.651,6.86445,108.753,6.0033,111.538,6.72567,109.205,7.04319,110.576,6.17529,112.012,7.6518,107.375,6.97936,110.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5514,20.8199,20.6002,21.3218,20.598,20.8461,21.0033,20.526,19.842
2021-08-31 21:00:00,2021-08-31,0.0,21:00:00,2021-08-31 21:00:00,4.22979,105.6,4.9415,107.975,4.31311,106.036,4.31401,108.199,5.12973,105.18,4.35202,109.66,4.3795,108.626,4.97262,104.486,5.14709,107.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0574,19.9315,19.0538,20.4114,19.65,19.1984,19.7391,18.7743,18.5405
2021-08-31 22:00:00,2021-08-31,0.0,22:00:00,2021-08-31 22:00:00,2.68283,98.9815,4.06017,102.321,2.63387,100.517,3.15322,104.828,3.93312,97.0863,2.84494,105.983,3.14345,104.375,3.05474,96.7911,4.15363,101.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1265,19.6426,18.1117,20.0454,19.3436,18.3184,19.1936,17.8665,18.0842
2021-08-31 23:00:00,2021-08-31,0.0,23:00:00,2021-08-31 23:00:00,2.56553,93.5379,3.23411,94.4791,2.76246,94.7482,2.7837,95.357,3.53269,93.4166,2.82628,96.3593,2.31064,94.7424,3.27894,94.1148,2.99718,93.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7179,19.5302,17.9917,20.0323,19.3023,18.0901,18.4206,17.7587,17.0644
2021-09-01 00:00:00,2021-09-01,0.0,00:00:00,2021-09-01 00:00:00,1.02789,63.3069,1.45038,84.4475,1.11418,58.9856,0.825637,55.4528,1.82532,74.1223,1.01147,59.8937,0.832458,65.17,1.49351,64.6108,1.90593,90.2085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7716,19.6992,19.8421,19.7786,19.763,19.8508,19.7044,19.8316,19.6924
2021-09-01 01:00:00,2021-09-01,0.0,01:00:00,2021-09-01 01:00:00,2.88594,83.9851,3.42767,86.9835,2.67371,83.8765,3.2396,86.0295,3.9311,84.9789,2.8431,86.4276,2.54764,86.268,3.13402,84.2876,3.33911,88.2424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1656,18.6214,17.0582,19.2103,18.6062,17.0195,17.3189,16.7762,16.8472
2021-09-01 02:00:00,2021-09-01,0.0,02:00:00,2021-09-01 02:00:00,2.29404,82.5362,2.49219,87.4707,2.6614,86.8694,2.19841,84.364,3.06871,84.9406,2.57716,89.4827,1.54783,83.5784,2.88012,86.3942,2.84363,90.6137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2774,18.6011,18.3714,18.9557,18.4427,18.1319,18.1275,18.1402,15.795
2021-09-01 03:00:00,2021-09-01,0.0,03:00:00,2021-09-01 03:00:00,1.68329,49.2735,1.57879,59.075,1.70619,51.1802,0.922642,36.6494,2.08546,64.8311,1.54193,52.8633,1.23131,37.9528,2.04152,60.2343,2.26188,71.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1687,18.2452,16.2067,18.5379,18.1936,16.4059,16.7408,16.0023,15.225
2021-09-01 04:00:00,2021-09-01,0.0,04:00:00,2021-09-01 04:00:00,2.29293,58.7165,2.22411,70.5709,2.06985,51.7684,1.69106,55.8608,2.7951,68.6036,1.73407,54.6889,1.77921,62.2272,2.52142,60.0031,2.66977,76.8379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9078,18.0349,15.9206,18.3184,18.054,16.0211,16.288,15.8194,15.2224
2021-09-01 05:00:00,2021-09-01,0.0,05:00:00,2021-09-01 05:00:00,2.17781,75.0549,2.28377,86.0677,1.97338,75.6888,1.54325,77.5504,2.87338,80.4785,2.05854,79.1057,1.69729,85.5053,2.28519,79.4737,2.89805,88.1348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5749,17.8335,15.4453,18.0774,17.8264,15.6376,16.0306,15.293,15.2861
2021-09-01 06:00:00,2021-09-01,0.0,06:00:00,2021-09-01 06:00:00,1.95045,72.8018,2.06166,88.2817,1.6338,64.1551,1.09003,68.5186,2.41726,81.609,1.5414,65.8839,1.55161,83.3962,2.084,74.0535,2.91425,91.6427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4524,17.809,15.402,17.9003,17.7855,15.6181,15.9353,15.2219,15.1572
2021-09-01 07:00:00,2021-09-01,0.0,07:00:00,2021-09-01 07:00:00,1.8732,56.0816,1.55651,67.5826,1.12195,43.5817,0.980899,40.6031,2.16875,68.5379,0.584784,18.091,1.39678,52.4379,1.86751,62.7408,2.58992,75.7424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4499,17.6339,15.4557,17.7366,17.7443,15.6169,15.8546,15.2397,14.83
2021-09-01 08:00:00,2021-09-01,0.0,08:00:00,2021-09-01 08:00:00,1.60744,56.2542,1.20059,70.7728,1.23071,53.2711,0.770695,47.338,1.84978,66.2737,1.17109,60.8565,1.12946,63.7642,1.83477,62.1553,2.20041,76.9617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0583,17.2327,15.0695,17.3596,17.3754,15.1508,15.4747,14.9315,14.406
2021-09-01 09:00:00,2021-09-01,0.0,09:00:00,2021-09-01 09:00:00,1.23199,63.8922,1.20262,85.7766,1.42429,67.8801,0.67371,61.179,1.51478,76.5788,1.88717,79.3593,1.02855,77.676,1.39882,66.9927,2.41072,90.4923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.887,17.066,14.7746,17.1005,17.1221,15.0052,15.2891,14.6772,14.2903
2021-09-01 10:00:00,2021-09-01,0.0,10:00:00,2021-09-01 10:00:00,1.02789,63.3069,1.45038,84.4475,1.11418,58.9856,0.825637,55.4528,1.82532,74.1223,1.01147,59.8937,0.832458,65.17,1.49351,64.6108,1.90593,90.2085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2502,17.6862,16.8981,17.8727,17.7062,16.4287,17.2252,16.6957,17.2354
2021-09-01 11:00:00,2021-09-01,0.0,11:00:00,2021-09-01 11:00:00,1.85929,90.2549,1.81415,96.3461,2.66559,96.9705,1.01947,63.8652,2.59617,99.538,2.20843,93.5197,1.10642,66.8395,3.3516,100.376,2.80173,103.933,0.0,0.0,5.42359e-10,0.0,0.0,1.76535e-10,0.0,5.945e-10,0.0,19.6423,19.2017,20.1321,19.2903,19.5104,19.6587,19.3281,20.1008,19.0902
2021-09-01 12:00:00,2021-09-01,0.0,12:00:00,2021-09-01 12:00:00,4.38919,114.318,4.28803,114.869,4.30609,113.121,3.63917,115.274,4.48714,113.813,4.38308,114.387,4.22338,114.527,4.83696,112.186,5.0297,115.369,0.177226,0.20525,0.00120662,0.190331,0.152581,0.002818,0.199045,0.00045316,0.204327,20.4946,20.577,20.5623,20.7588,20.5116,20.7159,20.9732,20.5743,20.1781
2021-09-01 13:00:00,2021-09-01,0.0,13:00:00,2021-09-01 13:00:00,5.47243,112.931,5.19142,113.821,5.51661,111.627,4.74281,114.162,5.43534,111.604,5.4645,113.023,5.22524,115.592,6.24456,110.134,5.95168,111.958,0.181024,0.205532,0.00968185,0.19849,0.154222,0.0203974,0.19972,0.0041179,0.20446,21.4539,21.2824,21.6395,21.7805,21.2463,21.7284,21.6657,21.5267,20.8722
2021-09-01 14:00:00,2021-09-01,0.0,14:00:00,2021-09-01 14:00:00,5.88772,121.324,5.4715,121.668,5.96267,118.7,5.17008,122.29,5.74722,119.922,6.01541,120.518,5.62358,122.637,6.57453,116.595,6.241,120.281,0.181024,0.205532,0.009702,0.19849,0.154222,0.0204277,0.19972,0.00412686,0.20446,21.9898,21.9236,22.0884,22.3535,21.8048,22.1596,22.2956,21.9483,21.4889
2021-09-01 15:00:00,2021-09-01,0.0,15:00:00,2021-09-01 15:00:00,6.49364,113.381,6.19787,114.715,6.41151,113.412,5.78077,113.756,6.28006,113.583,6.49769,113.667,6.33079,115.881,7.07796,113.026,6.98506,113.887,0.00379783,0.000282302,0.00849557,0.00815836,0.00164144,0.0176098,0.000675768,0.00367392,0.000133395,22.363,22.2762,22.4387,22.7529,22.1648,22.5081,22.596,22.2658,21.7212
2021-09-01 16:00:00,2021-09-01,0.0,16:00:00,2021-09-01 16:00:00,6.55537,116.162,6.42907,116.688,6.35834,116.97,5.79444,116.693,6.36618,115.57,6.42287,116.21,6.66837,118.776,7.06894,116.466,7.07581,115.233,1.78814e-07,0.000947148,2.16458e-05,5.5626e-05,2.08616e-07,0.000183797,0.00097096,9.54978e-06,0.00125532,22.3728,22.3578,22.3902,22.6852,22.3087,22.4034,22.5853,22.3069,21.8001
2021-09-01 17:00:00,2021-09-01,0.0,17:00:00,2021-09-01 17:00:00,6.86649,115.897,6.45545,118.443,6.87256,113.967,6.15543,116.963,6.63193,114.905,6.9658,115.008,6.6289,120.044,7.56983,112.795,7.17353,116.6,0.000831261,0.00112753,0.000575568,0.00107346,0.000496849,0.00107501,0.00114062,0.000222041,0.00140299,22.0474,21.9473,22.3586,22.5714,21.946,22.4363,22.184,22.2657,21.333
2021-09-01 18:00:00,2021-09-01,0.0,18:00:00,2021-09-01 18:00:00,6.93413,112.362,6.45647,115.077,6.95184,109.561,6.19047,113.987,6.73651,111.124,7.13273,111.293,6.58654,116.416,7.62619,108.295,7.29623,113.412,0.000831261,0.00112753,0.000575375,0.00107346,0.000496849,0.00107498,0.00114062,0.000221826,0.00140299,22.0319,21.9098,22.1252,22.4857,21.9116,22.2452,22.3644,22.0633,21.2672
2021-09-01 19:00:00,2021-09-01,0.0,19:00:00,2021-09-01 19:00:00,6.80462,109.907,6.24236,112.206,7.03828,107.841,6.16616,111.668,6.63626,108.654,7.23337,109.743,6.29766,113.655,7.70818,106.338,7.01991,110.56,0.000831082,0.000180379,0.000574067,0.00101784,0.000496641,0.000921588,0.000169665,0.000221459,0.000147775,21.3877,21.4153,21.7296,22.1641,21.3471,21.902,21.704,21.6994,20.6997
2021-09-01 20:00:00,2021-09-01,0.0,20:00:00,2021-09-01 20:00:00,6.08566,107.278,5.69391,106.827,6.34816,106.73,5.45185,108.333,6.09165,106.611,6.48171,108.817,5.74675,107.182,7.09514,105.245,6.28799,106.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8349,20.9664,20.8115,21.5566,20.7307,21.0511,21.2902,20.7469,20.1158
2021-09-01 21:00:00,2021-09-01,0.0,21:00:00,2021-09-01 21:00:00,4.09503,102.368,4.89681,104.583,3.52457,101.418,4.24196,103.8,4.87295,102.389,3.29946,105.344,4.44052,104.861,4.42567,100.141,4.91838,104.932,0.000407487,0.0,0.00344977,0.000965118,0.000149116,0.00774876,0.0,0.00142821,0.0,19.4151,20.2498,19.3366,20.7243,19.9909,19.3795,20.0847,19.2247,19.0001
2021-09-01 22:00:00,2021-09-01,0.0,22:00:00,2021-09-01 22:00:00,2.37748,99.3395,3.40043,97.7841,2.70288,101.848,2.81859,103.803,3.30655,97.6124,2.94373,106.994,2.47128,98.7613,3.0717,97.8267,3.0581,97.6136,0.000407591,0.0,0.00345118,0.000965118,0.000151768,0.00774876,0.0,0.00144352,0.0,18.2457,20.0862,18.7471,20.378,19.6576,18.8859,19.205,18.577,18.0544
2021-09-01 23:00:00,2021-09-01,0.0,23:00:00,2021-09-01 23:00:00,2.41878,87.5825,3.34617,92.0268,2.46661,90.2616,2.70709,93.4281,3.46984,88.6173,2.85048,98.672,2.38225,91.6618,2.91074,87.0865,3.4276,93.8811,0.000407591,0.0,0.00345118,0.000965118,0.000151768,0.00774876,0.0,0.00144352,0.0,17.9731,19.7551,18.3496,20.1232,19.5085,18.5938,18.7607,18.2298,18.1145
2021-09-02 00:00:00,2021-09-02,0.0,00:00:00,2021-09-02 00:00:00,2.43807,97.9666,3.4525,97.2108,2.58351,99.9784,2.42029,101.709,3.48635,95.5677,2.59846,102.994,2.35848,100.074,3.20065,97.0083,3.60284,95.4377,1.04308e-07,0.0,1.41282e-06,0.0,2.65241e-06,0.0,0.0,1.531e-05,0.0,17.7207,19.543,18.1798,19.9851,19.294,18.1444,18.4055,18.112,18.0533
2021-09-02 01:00:00,2021-09-02,0.0,01:00:00,2021-09-02 01:00:00,2.76543,84.506,3.61905,84.0763,2.42935,92.4573,3.29918,89.6266,3.77379,82.3981,2.68331,97.1935,2.25131,87.7774,2.70229,88.0202,4.32963,83.5713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8558,19.3118,17.6731,19.86,19.2018,17.9038,18.0183,17.492,18.1308
2021-09-02 02:00:00,2021-09-02,0.0,02:00:00,2021-09-02 02:00:00,2.14446,58.8741,2.63423,67.8935,1.69376,63.1054,1.33722,52.8763,3.42583,69.3799,1.64378,83.2658,1.46023,47.0819,2.346,65.9539,3.29832,76.3582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1153,18.8391,17.1919,19.4088,18.8644,17.4701,17.5688,17.1732,17.5154
2021-09-02 03:00:00,2021-09-02,0.0,03:00:00,2021-09-02 03:00:00,2.52075,55.6767,2.97005,68.569,1.78555,45.5183,1.7119,41.5142,3.68237,65.2961,0.573554,39.0846,2.00477,54.7394,2.64857,57.0295,3.30688,75.8566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0203,18.5267,16.8955,19.0913,18.5475,17.4708,17.1611,17.0432,17.2787
2021-09-02 04:00:00,2021-09-02,0.0,04:00:00,2021-09-02 04:00:00,1.6319,69.1275,2.62791,76.3068,1.52705,85.0269,0.562349,98.125,2.94993,72.8466,1.68467,111.597,1.6062,69.4525,2.01828,74.4822,3.37736,80.8555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4581,18.4483,16.5852,18.8014,18.3984,16.8724,16.9428,16.4839,17.6537
2021-09-02 05:00:00,2021-09-02,0.0,05:00:00,2021-09-02 05:00:00,1.03276,111.0,1.1165,100.762,1.85561,110.099,0.848946,130.024,1.56877,93.4405,1.92112,117.337,0.689946,145.2,1.92243,103.195,2.31887,89.2853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2953,18.2122,16.4119,18.6968,18.1295,16.6497,16.9164,16.2887,15.5589
2021-09-02 06:00:00,2021-09-02,0.0,06:00:00,2021-09-02 06:00:00,0.863722,124.526,0.771118,118.149,1.55331,108.925,0.672528,146.625,1.06403,104.847,1.61934,120.661,0.763947,169.506,1.7206,102.535,1.8611,103.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2428,18.0207,16.3542,18.5274,17.9902,16.5843,16.7233,16.2349,15.2744
2021-09-02 07:00:00,2021-09-02,0.0,07:00:00,2021-09-02 07:00:00,1.13346,95.1072,1.05216,99.1827,1.61825,96.4473,0.720387,115.166,1.59538,84.6925,1.60053,104.32,0.86404,131.165,1.91164,90.7066,2.44237,88.1515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9664,17.9009,16.1065,18.3416,17.899,16.3521,16.4603,15.974,15.2913
2021-09-02 08:00:00,2021-09-02,0.0,08:00:00,2021-09-02 08:00:00,1.17734,77.3363,1.32239,79.7847,1.67097,83.8924,0.651869,97.5102,2.10562,70.281,1.81274,87.0527,0.585791,115.223,1.95894,76.8116,2.70997,75.3188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7536,17.7508,15.7902,18.1552,17.7797,16.0057,16.3941,15.6786,15.3316
2021-09-02 09:00:00,2021-09-02,0.0,09:00:00,2021-09-02 09:00:00,2.1663,58.2773,2.04884,61.9084,2.12594,65.9749,1.99579,58.373,2.61079,61.8245,2.15288,68.4101,1.98847,55.1088,2.43147,66.8867,2.62832,67.5014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3044,17.4647,15.3989,18.0562,17.5056,15.5811,15.654,15.3384,14.852
2021-09-02 10:00:00,2021-09-02,0.0,10:00:00,2021-09-02 10:00:00,2.20564,64.101,2.10301,67.2304,2.28217,69.8386,1.91211,64.9855,2.63797,64.1863,2.10407,69.0898,1.70726,65.576,2.81412,70.1256,2.83797,69.0598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5255,17.5654,17.4651,18.0391,17.5528,17.5969,17.7151,17.3516,17.1447
2021-09-02 11:00:00,2021-09-02,0.0,11:00:00,2021-09-02 11:00:00,2.64781,65.0445,2.23363,72.2539,3.01162,63.1661,2.26434,63.4128,2.82512,67.9467,2.88536,62.0473,2.15834,67.4656,3.5871,65.8077,2.92989,76.5675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5818,19.2553,19.8533,19.9321,19.2748,20.0986,19.7947,19.6893,18.9146
2021-09-02 12:00:00,2021-09-02,0.0,12:00:00,2021-09-02 12:00:00,2.44712,70.8549,2.15001,76.9274,2.65395,63.8158,2.1447,69.0363,2.41275,74.5197,2.65148,63.3292,2.12458,74.511,2.95018,67.0251,2.62279,80.2615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8846,21.5429,22.1846,22.235,21.5211,22.4443,22.1373,22.0072,21.1633
2021-09-02 13:00:00,2021-09-02,0.0,13:00:00,2021-09-02 13:00:00,2.63956,80.6678,2.39554,86.827,2.84102,71.9658,2.46006,78.3491,2.47243,83.3174,2.93111,70.5074,2.48961,86.5649,3.01948,74.808,2.73124,88.3482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7984,23.5382,24.0682,24.1462,23.4908,24.2326,24.0216,23.8935,23.119
2021-09-02 14:00:00,2021-09-02,0.0,14:00:00,2021-09-02 14:00:00,2.7424,67.2391,2.55587,69.4856,3.01853,63.3789,2.55821,66.2202,2.49872,69.4258,3.09944,61.6424,2.69012,68.2312,3.19402,65.8065,2.85148,70.4305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1052,24.8603,25.3417,25.5151,24.8397,25.4873,25.2981,25.1272,24.3961
