,Data,precipitacao_observada,Horario,Datetime,EngMato_ws10,EngMato_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10,prec_prev_EngMato,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_EngMato,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-08-06 15:00:00,2021-08-06,0.0,15:00:00,2021-08-06 15:00:00,5.12572,100.13,4.53927,85.2739,4.81107,82.9539,5.42987,99.4092,5.16056,98.2679,5.57618,82.6293,4.80138,84.0526,4.62363,83.3982,4.48471,86.5317,0.0444072,0.0,3.93549e-08,0.0115633,0.119986,7.96952e-08,0.0,1.34451e-08,0.0,21.4826,23.354,23.2399,20.7166,22.2538,22.9959,23.2501,23.2198,23.345
2021-08-06 16:00:00,2021-08-06,0.0,16:00:00,2021-08-06 16:00:00,5.48228,104.171,5.09778,119.804,5.62469,117.775,6.09982,105.2,5.56155,100.292,6.28163,120.0,4.89969,120.745,5.64185,118.142,5.38347,120.753,0.0139504,0.0,5.0148e-08,0.00306153,0.0146819,1.28242e-07,0.0,1.39033e-08,0.0,21.5623,23.4622,22.9106,21.1377,22.0719,22.6268,23.3435,22.8935,23.4614
2021-08-06 17:00:00,2021-08-06,0.0,17:00:00,2021-08-06 17:00:00,6.29635,106.39,4.96405,108.907,4.68738,100.454,6.56226,106.05,6.41488,105.043,5.40715,101.882,5.00054,108.754,4.48356,107.606,4.97028,107.114,0.0151965,0.0,1.16614e-08,0.00305856,0.0308784,6.32908e-08,0.0,4.58193e-10,0.0,21.592,24.1835,24.0089,21.1194,22.1447,23.7007,24.1087,23.955,24.1865
2021-08-06 18:00:00,2021-08-06,0.0,18:00:00,2021-08-06 18:00:00,7.02934,106.78,5.30908,104.008,5.04308,107.828,7.18628,106.234,7.30045,105.899,5.9148,108.727,5.54025,103.4,4.86517,109.858,5.21756,103.982,0.0151965,0.0,1.16614e-08,0.00305856,0.0308784,6.32908e-08,0.0,4.58193e-10,0.0,21.0978,24.4318,24.1003,20.6097,21.7043,23.8181,24.2902,24.0964,24.447
2021-08-06 19:00:00,2021-08-06,0.0,19:00:00,2021-08-06 19:00:00,7.01165,104.634,5.92462,120.312,6.12362,118.829,7.06697,104.34,7.30822,103.077,7.17914,119.523,6.03002,119.568,5.86223,119.545,5.91217,120.368,0.00126914,0.0,0.0,9.96422e-06,0.0162714,2.13163e-13,0.0,0.0,0.0,20.3103,23.0729,22.4874,19.8456,20.9314,22.1296,22.9824,22.5073,23.0512
2021-08-06 20:00:00,2021-08-06,0.0,20:00:00,2021-08-06 20:00:00,6.18982,103.692,4.79902,118.356,5.19877,118.208,6.28994,103.058,6.32207,101.793,5.86272,119.122,4.67364,118.189,5.12522,118.644,4.93638,118.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3052,22.0143,21.4633,18.8654,19.8844,20.908,21.8579,21.5545,22.0203
2021-08-06 21:00:00,2021-08-06,0.0,21:00:00,2021-08-06 21:00:00,5.65005,101.456,3.83722,112.819,4.73548,112.161,5.24953,100.239,5.69284,99.9639,5.24238,115.664,4.01713,116.951,4.16402,110.997,3.73521,111.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3921,20.5316,20.18,17.7575,18.7447,19.1941,20.1646,20.3577,20.7236
2021-08-06 22:00:00,2021-08-06,0.0,22:00:00,2021-08-06 22:00:00,5.14405,94.0846,3.41838,96.5953,3.60823,101.701,4.45112,91.982,5.28778,92.283,3.70245,111.667,3.54877,101.269,3.06623,94.1571,3.37913,93.4876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8515,19.382,19.1639,17.0231,18.154,18.0943,19.1028,19.3259,19.5058
2021-08-06 23:00:00,2021-08-06,0.0,23:00:00,2021-08-06 23:00:00,4.79095,93.1499,2.28799,91.4762,2.18859,109.305,3.95722,90.9876,4.99518,91.0079,2.51631,110.731,2.49464,89.37,1.87489,98.4022,2.24199,95.9982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2436,18.6698,18.5194,16.3724,17.5295,17.1118,18.4301,18.642,18.7729
2021-08-07 00:00:00,2021-08-07,0.0,00:00:00,2021-08-07 00:00:00,4.20669,60.7855,2.22598,84.7247,2.51148,80.3328,4.28513,52.8066,3.66353,60.3444,2.99959,78.0345,2.88354,80.7478,1.6346,85.4485,1.59925,92.6471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5053,18.6665,18.8279,19.491,19.5198,18.7783,18.6109,18.877,18.7216
2021-08-07 01:00:00,2021-08-07,0.0,01:00:00,2021-08-07 01:00:00,4.41643,81.6176,2.68157,79.5003,3.08811,86.1282,3.87145,77.6982,4.47826,78.7723,3.15358,87.7943,3.11557,81.8548,2.41521,83.3341,2.48962,81.3591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9873,17.7679,17.7247,16.0468,17.1972,16.3589,17.4683,17.866,17.9465
2021-08-07 02:00:00,2021-08-07,0.0,02:00:00,2021-08-07 02:00:00,3.28948,59.8682,2.85117,79.0332,3.20144,75.1833,3.02728,55.8206,3.8325,51.9333,3.70636,75.9051,3.23917,78.2433,2.61772,73.4011,2.68742,81.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0388,16.619,16.6521,14.6449,16.2721,15.5808,16.3422,16.7581,16.8012
2021-08-07 03:00:00,2021-08-07,0.0,03:00:00,2021-08-07 03:00:00,3.48521,73.4179,2.86001,86.2776,3.24654,82.8074,2.99992,63.8425,3.93409,70.2716,4.03842,84.6967,3.53043,86.0285,1.78535,95.2262,2.25232,94.2867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8554,16.3082,16.4608,14.0937,15.9669,15.3162,16.0516,16.3695,16.4228
2021-08-07 04:00:00,2021-08-07,0.0,04:00:00,2021-08-07 04:00:00,3.09266,81.877,2.4435,81.5414,2.45653,83.0891,3.04536,73.3586,3.29048,79.0284,2.75043,92.0793,2.42042,86.3659,2.06804,77.1297,2.65945,82.2558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4045,16.4843,16.4769,13.6641,15.3799,14.5197,16.1705,16.5568,16.6164
2021-08-07 05:00:00,2021-08-07,0.0,05:00:00,2021-08-07 05:00:00,2.92998,76.0755,1.79416,79.6601,1.51852,79.2356,3.08364,69.5774,2.94208,70.3926,2.56274,87.6192,2.19442,80.7861,0.871485,68.6007,1.55842,80.6217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7951,16.3968,16.2588,13.6701,14.7935,14.1564,16.2324,16.2195,16.4418
2021-08-07 06:00:00,2021-08-07,0.0,06:00:00,2021-08-07 06:00:00,3.41763,67.7672,1.15873,76.572,0.859527,68.9728,3.13645,59.7907,3.22797,61.7434,2.19543,83.9529,1.94206,67.1897,0.684266,50.0554,0.862358,94.2915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2912,16.0103,15.8179,14.0278,14.6097,13.7849,15.9588,15.8407,15.9807
2021-08-07 07:00:00,2021-08-07,0.0,07:00:00,2021-08-07 07:00:00,2.88495,67.0612,1.99658,90.8919,1.90093,99.0016,2.83828,52.7549,3.09397,65.3978,2.72958,93.2339,2.50082,82.9988,1.12269,85.8183,1.78048,100.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6662,15.8234,15.5703,12.3453,13.9648,13.3188,15.7249,15.5109,15.7996
2021-08-07 08:00:00,2021-08-07,0.0,08:00:00,2021-08-07 08:00:00,3.72658,70.4786,1.34504,40.0095,2.88402,71.4409,3.307,60.1623,3.49648,70.6485,4.86383,69.8408,3.57807,64.7714,1.07716,74.6078,0.13486,60.9794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0627,15.7187,16.0028,13.82,14.2601,14.9072,16.3512,15.4106,15.7925
2021-08-07 09:00:00,2021-08-07,0.0,09:00:00,2021-08-07 09:00:00,4.36122,60.2661,1.62904,67.7533,2.49307,65.4114,4.60409,53.1319,3.70058,55.9103,3.47982,70.7285,2.82894,66.5652,1.39577,63.5315,0.945937,81.1838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9337,15.5842,15.8498,15.5583,14.6653,13.7004,15.8958,15.3723,15.3743
2021-08-07 10:00:00,2021-08-07,0.0,10:00:00,2021-08-07 10:00:00,4.20669,60.7855,2.22598,84.7247,2.51148,80.3328,4.28513,52.8066,3.66353,60.3444,2.99959,78.0345,2.88354,80.7478,1.6346,85.4485,1.59925,92.6471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7756,15.423,15.4577,15.2687,14.6821,13.0612,15.4556,15.237,15.2835
2021-08-07 11:00:00,2021-08-07,0.0,11:00:00,2021-08-07 11:00:00,3.91475,58.0001,1.34676,57.1227,1.97403,56.7995,4.12039,55.1586,4.0657,52.761,2.77439,58.2628,1.95386,59.8743,1.42983,62.0416,1.00932,72.6567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0671,17.0441,17.2288,17.4859,18.4727,17.2262,17.1771,16.9489,16.7855
2021-08-07 12:00:00,2021-08-07,0.0,12:00:00,2021-08-07 12:00:00,4.75913,55.6647,1.41339,61.0449,2.09113,52.2222,4.9549,55.736,5.18082,50.8328,2.80041,52.0002,1.79566,57.6526,1.67117,54.8436,1.20954,68.8243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6883,19.3757,19.5326,19.1845,20.201,19.5859,19.4357,19.3,19.1719
2021-08-07 13:00:00,2021-08-07,0.0,13:00:00,2021-08-07 13:00:00,3.55922,48.7547,1.2904,59.8108,1.68204,51.4696,4.38993,57.8857,3.73332,37.5027,1.97446,46.8697,1.38988,59.0803,1.54921,54.2216,1.27081,62.9339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5149,21.3611,21.3207,21.1529,21.8517,21.2674,21.3028,21.2454,21.2961
2021-08-07 14:00:00,2021-08-07,0.0,14:00:00,2021-08-07 14:00:00,4.80944,65.9019,2.03655,36.6227,2.55727,38.309,5.09259,62.6288,5.03626,66.0354,3.77472,52.1727,2.24388,37.8755,2.33008,31.529,1.86919,34.1412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6469,23.2542,23.2945,22.1664,23.1939,23.2602,23.1899,23.1583,23.1435
2021-08-07 15:00:00,2021-08-07,0.0,15:00:00,2021-08-07 15:00:00,4.41485,65.3492,4.252,72.7506,4.62322,69.1404,4.72079,65.5298,4.76935,65.5431,5.51629,69.0482,4.65749,73.5301,4.2291,67.1589,4.10151,72.8691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5087,24.3375,24.3051,23.0462,24.0024,24.0455,24.2621,24.2702,24.3259
2021-08-07 16:00:00,2021-08-07,0.0,16:00:00,2021-08-07 16:00:00,4.94905,70.688,4.84828,76.3217,5.07153,77.0745,5.16381,74.4927,5.4692,65.0566,6.0249,76.7552,5.24297,76.5447,4.71356,76.1606,4.65948,77.2819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7419,24.6494,24.564,23.2623,24.2138,24.1589,24.4977,24.507,24.716
2021-08-07 17:00:00,2021-08-07,0.0,17:00:00,2021-08-07 17:00:00,5.76746,73.4467,5.47627,76.9028,5.77274,72.9119,5.82702,72.7758,6.07394,72.14,6.66062,72.8977,5.898,76.0757,5.53144,72.3998,5.36563,77.5587,0.0,3.94984e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1446,24.3963,24.6938,22.5143,23.3395,24.3875,24.6483,24.6819,24.6823
2021-08-07 18:00:00,2021-08-07,0.0,18:00:00,2021-08-07 18:00:00,5.98564,73.3596,6.59057,83.2147,6.82168,81.5422,6.0162,73.6244,6.56991,72.3219,7.90808,81.6373,6.97021,82.751,6.47581,81.3979,6.38849,83.8881,0.0,3.94984e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7628,24.0811,24.002,22.2742,23.3083,23.6541,23.9299,24.0488,24.1515
2021-08-07 19:00:00,2021-08-07,0.0,19:00:00,2021-08-07 19:00:00,6.07939,75.0599,6.79204,81.3224,7.17424,80.09,6.20484,75.2281,6.57117,72.3484,8.30151,80.6568,7.16386,81.6241,6.75789,79.1841,6.58545,81.4158,0.0,3.94984e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3195,23.3596,23.2627,21.8068,22.8802,22.8705,23.2143,23.3117,23.4113
2021-08-07 20:00:00,2021-08-07,0.0,20:00:00,2021-08-07 20:00:00,4.24917,87.0316,6.43355,82.7385,6.7591,83.2357,4.05412,84.9344,4.4465,83.0038,7.68614,84.1008,6.6733,83.1413,6.40338,82.0621,6.30369,82.8315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7278,22.2225,22.0751,20.1127,21.2475,21.4829,22.0431,22.1429,22.2944
2021-08-07 21:00:00,2021-08-07,0.0,21:00:00,2021-08-07 21:00:00,4.60478,91.7662,6.81929,79.873,6.85676,82.0075,3.24468,86.6766,5.06025,89.6569,7.53394,83.3665,7.0409,80.3839,6.46969,79.994,6.72747,80.3458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6549,20.4625,20.2933,16.6136,19.0704,19.5082,20.255,20.3885,20.5553
2021-08-07 22:00:00,2021-08-07,0.0,22:00:00,2021-08-07 22:00:00,5.53997,89.5751,7.09631,76.3681,7.45463,77.153,3.8681,86.6649,6.37232,87.3479,8.44617,78.1238,7.46127,77.1144,6.93586,74.4411,7.00424,76.6762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0013,19.7236,19.6073,16.6119,18.4856,18.9424,19.5302,19.6727,19.8059
2021-08-07 23:00:00,2021-08-07,0.0,23:00:00,2021-08-07 23:00:00,5.6731,86.8079,6.38567,75.2859,6.88278,74.9428,4.35701,82.8744,6.34774,85.912,7.93531,76.486,6.90561,75.6836,6.09588,72.3364,6.30867,76.1745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6239,19.1696,19.0667,16.5503,18.0347,18.3867,18.9821,19.1221,19.2286
2021-08-08 00:00:00,2021-08-08,0.0,00:00:00,2021-08-08 00:00:00,2.00021,52.6263,0.744451,338.503,1.00605,350.231,1.65028,47.2025,2.18382,48.1369,0.82517,330.605,0.754924,33.5164,1.11604,359.727,0.926989,359.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6093,17.8878,18.026,18.6032,18.621,17.9858,17.8416,18.0692,17.9366
2021-08-08 01:00:00,2021-08-08,0.0,01:00:00,2021-08-08 01:00:00,3.90889,55.0706,2.71371,48.1454,3.29061,50.1838,3.87672,49.9346,3.8343,49.4385,3.54003,50.4857,3.07029,53.1118,2.79082,46.857,2.63566,45.5601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.61,17.3709,16.8979,15.8441,16.3927,15.4013,17.0416,17.3174,17.3986
2021-08-08 02:00:00,2021-08-08,0.0,02:00:00,2021-08-08 02:00:00,3.56248,51.7633,2.28251,77.1019,2.4754,78.539,3.00112,41.6563,3.43139,50.3813,3.05574,75.5836,3.2262,75.0777,1.87264,76.9335,1.96473,78.7458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.75,16.2467,16.054,13.1285,14.5643,14.6128,15.9633,16.2291,16.4745
2021-08-08 03:00:00,2021-08-08,0.0,03:00:00,2021-08-08 03:00:00,5.40319,67.1993,4.25879,77.7155,5.34281,77.2133,4.71239,57.9872,5.19672,67.8618,6.3213,81.3804,4.61834,78.7751,3.78878,71.6366,3.5574,78.7428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0961,17.1523,17.1328,16.2063,16.8808,16.2109,16.9548,17.098,17.1779
2021-08-08 04:00:00,2021-08-08,0.0,04:00:00,2021-08-08 04:00:00,5.89657,64.0405,4.8625,79.8823,6.01036,78.663,5.39333,54.2722,5.62345,65.3776,6.72565,81.2817,5.26952,80.008,4.73859,72.408,3.69081,78.0689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5386,17.3386,17.4168,16.7177,17.3502,16.4753,17.1514,17.3608,17.2776
2021-08-08 05:00:00,2021-08-08,0.0,05:00:00,2021-08-08 05:00:00,6.16122,63.149,4.18045,73.8824,5.3762,76.6537,5.73321,53.3669,5.95364,64.8626,6.3469,78.0427,5.49146,77.0392,3.36541,68.6206,1.93872,59.9926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5901,17.5898,17.614,16.8756,17.4499,16.6409,17.5522,17.3427,17.0729
2021-08-08 06:00:00,2021-08-08,0.0,06:00:00,2021-08-08 06:00:00,6.22343,59.4395,3.23325,72.4886,5.2715,79.8976,5.97861,50.5446,6.13968,60.9954,6.25916,80.6921,5.26098,79.8106,3.01305,69.8698,1.15655,63.6131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6739,17.3679,17.6212,17.0252,17.5868,16.6328,17.5351,17.2244,16.6947
2021-08-08 07:00:00,2021-08-08,0.0,07:00:00,2021-08-08 07:00:00,5.40521,63.6207,4.00077,80.7831,5.89273,84.015,5.10213,52.6846,5.18567,67.2318,6.35996,84.3887,5.15965,86.1281,4.57017,78.9853,2.46568,72.1334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6275,17.3074,17.5454,16.9335,17.3214,16.4353,17.325,17.3854,16.8795
2021-08-08 08:00:00,2021-08-08,0.0,08:00:00,2021-08-08 08:00:00,4.10042,58.0828,1.70631,290.632,1.3549,48.6928,3.63827,49.5571,3.58701,56.0095,3.76894,75.8177,1.05012,351.121,0.561632,4.79688,1.37517,302.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3145,16.3871,16.6362,16.0731,15.9835,15.4308,16.3984,16.6275,16.0606
2021-08-08 09:00:00,2021-08-08,0.0,09:00:00,2021-08-08 09:00:00,4.09869,47.9529,0.644769,301.222,1.03134,258.412,4.15817,39.1933,3.67604,44.7091,1.71513,300.672,0.561536,332.568,0.982532,270.814,0.990764,326.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6735,16.1499,16.3586,17.2217,15.9533,14.258,16.0922,16.3083,15.9373
2021-08-08 10:00:00,2021-08-08,0.0,10:00:00,2021-08-08 10:00:00,2.00021,52.6263,0.744451,338.503,1.00605,350.231,1.65028,47.2025,2.18382,48.1369,0.82517,330.605,0.754924,33.5164,1.11604,359.727,0.926989,359.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.542,15.7111,15.9478,14.0923,14.7169,14.1416,15.7628,15.876,15.6261
2021-08-08 11:00:00,2021-08-08,0.0,11:00:00,2021-08-08 11:00:00,2.76641,57.8997,1.0153,57.2626,1.00805,53.9689,3.13055,58.1158,2.78918,43.8377,2.66324,56.544,2.25601,58.5657,0.458513,57.3917,0.573139,60.3796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6169,18.4645,18.4283,19.0251,19.8758,19.1198,19.0406,17.7906,17.84
2021-08-08 12:00:00,2021-08-08,0.0,12:00:00,2021-08-08 12:00:00,2.48842,52.2928,2.08048,55.249,2.66142,60.5485,2.93744,57.8005,2.61509,45.0596,3.33564,66.324,2.60621,63.3391,2.18625,51.0205,1.60893,46.7861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6003,21.6044,21.713,21.1043,22.0162,21.7296,21.6939,21.473,21.2578
2021-08-08 13:00:00,2021-08-08,0.0,13:00:00,2021-08-08 13:00:00,3.05972,34.3897,2.48079,45.0026,2.85374,44.5303,2.81373,42.5484,3.5174,38.7758,3.60199,50.4373,2.76206,52.3883,2.52405,36.692,2.20616,40.3386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0504,23.4655,23.456,22.6758,23.5045,23.4105,23.4842,23.2896,23.2777
2021-08-08 14:00:00,2021-08-08,0.0,14:00:00,2021-08-08 14:00:00,2.11842,57.424,2.42218,49.4526,2.88318,52.8031,2.53412,68.3793,2.48035,43.5027,3.50015,50.5471,2.66768,55.6133,2.60376,48.4693,2.46559,46.4624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3101,25.0651,24.973,23.7987,24.8235,24.8133,24.9962,24.9276,24.9816
2021-08-08 15:00:00,2021-08-08,0.0,15:00:00,2021-08-08 15:00:00,2.54986,30.7939,2.47743,48.7883,2.65327,51.9782,2.47486,51.3351,3.12615,33.5102,3.30089,49.1204,2.49229,49.1564,2.42357,50.0115,2.4457,53.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2228,26.2401,26.1742,24.8224,25.6573,25.9594,26.1837,26.1417,26.2104
2021-08-08 16:00:00,2021-08-08,0.0,16:00:00,2021-08-08 16:00:00,1.92679,35.5781,2.23938,49.2921,2.38634,47.4743,2.04485,62.2479,2.46546,35.0151,2.90814,43.4557,2.43255,46.3891,2.25328,49.2422,2.13932,53.0563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0608,27.1317,27.0123,25.6328,26.4938,26.7975,27.0634,26.9879,27.0828
2021-08-08 17:00:00,2021-08-08,0.0,17:00:00,2021-08-08 17:00:00,4.22965,116.508,1.98893,42.2518,2.2381,56.7966,4.7875,115.98,4.01648,114.189,2.81273,62.6991,2.01656,50.2271,2.02662,37.6072,1.85896,46.5097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4862,27.7011,27.6334,24.857,26.2558,27.3655,27.6761,27.6242,27.6566
2021-08-08 18:00:00,2021-08-08,0.0,18:00:00,2021-08-08 18:00:00,4.45535,116.16,1.78617,15.5034,1.42109,50.6793,4.44237,113.334,4.95873,117.767,2.19374,56.8768,1.40399,53.5613,0.83295,307.321,1.35196,10.0848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2617,28.0121,27.8405,24.8111,25.7391,27.5269,27.9166,27.7572,27.9323
2021-08-08 19:00:00,2021-08-08,0.0,19:00:00,2021-08-08 19:00:00,6.73257,104.818,1.76066,274.106,0.558166,328.456,7.04014,103.435,7.05902,106.361,1.80909,52.9495,0.760144,14.5882,1.22935,275.538,1.92924,283.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3733,27.2963,27.34,23.8403,24.9345,26.7962,27.4549,27.3093,27.1524
2021-08-08 20:00:00,2021-08-08,0.0,20:00:00,2021-08-08 20:00:00,4.55591,89.2723,7.17696,79.2406,7.10447,80.2979,4.14936,85.0149,4.944,90.0711,7.73083,80.1394,7.00571,78.2567,6.6648,81.1201,7.14311,80.3278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7735,24.3563,24.2021,22.0817,23.3262,23.553,24.0811,24.3286,24.4845
2021-08-08 21:00:00,2021-08-08,0.0,21:00:00,2021-08-08 21:00:00,5.50397,85.2745,6.55918,78.0486,6.76043,79.9134,4.13654,80.4567,6.1461,85.2325,7.69891,81.2264,6.77172,78.3541,6.15971,77.4016,6.37372,78.9186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5258,22.3399,22.0768,19.3922,21.0339,21.2914,22.0482,22.2504,22.4733
2021-08-08 22:00:00,2021-08-08,0.0,22:00:00,2021-08-08 22:00:00,3.85732,90.8049,6.65301,75.317,7.34531,77.4424,3.08539,75.1237,4.33907,94.9079,8.45665,79.107,7.05995,75.4355,6.54592,74.1225,6.3008,75.8538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3075,21.2666,21.0369,17.1952,19.8257,20.3672,20.998,21.1941,21.3844
2021-08-08 23:00:00,2021-08-08,0.0,23:00:00,2021-08-08 23:00:00,7.05909,57.6302,6.24538,75.0103,6.93162,76.5495,7.08359,51.634,7.13615,56.7654,8.01546,78.671,6.43266,75.2028,6.06936,72.6211,6.14091,75.9424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9105,20.6068,20.456,19.1767,20.2356,19.8115,20.3682,20.5544,20.6976
2021-08-09 00:00:00,2021-08-09,0.0,00:00:00,2021-08-09 00:00:00,2.93856,61.1993,1.04865,112.767,1.39338,95.3903,2.96929,50.7131,2.93524,58.7986,3.00703,82.1542,1.6625,73.5047,1.21869,159.685,1.36676,156.577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1361,19.7439,19.8296,20.109,20.1696,19.773,19.6825,19.8881,19.8064
2021-08-09 01:00:00,2021-08-09,0.0,01:00:00,2021-08-09 01:00:00,5.39384,22.2763,2.26997,44.1018,2.51366,40.7481,5.46649,11.7569,5.6197,24.8819,2.44727,45.8432,2.49392,47.8046,2.35523,33.9818,2.18894,44.6998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7004,19.2309,19.0908,17.2505,18.2552,17.0909,19.0768,19.1714,19.2438
2021-08-09 02:00:00,2021-08-09,0.0,02:00:00,2021-08-09 02:00:00,4.06187,28.9798,1.9283,87.0218,2.14427,81.7181,4.12594,17.3393,3.23001,28.7991,2.5707,81.3629,2.76608,83.8275,1.51808,74.914,1.55439,91.9845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.753,17.7706,17.6374,16.6182,16.4146,16.0961,17.4476,17.8797,18.0145
2021-08-09 03:00:00,2021-08-09,0.0,03:00:00,2021-08-09 03:00:00,3.50662,68.1837,2.53728,83.8192,3.63214,81.7626,3.57349,58.0409,2.79418,73.0386,5.39538,86.2554,3.89109,84.3453,1.35973,80.5829,1.30232,97.3894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7693,18.456,18.4966,17.088,16.5838,17.6266,18.4198,18.1868,18.2671
2021-08-09 04:00:00,2021-08-09,0.0,04:00:00,2021-08-09 04:00:00,4.3914,78.4811,1.57911,81.7394,2.86933,91.3201,3.39639,66.0865,3.45809,83.7689,5.12898,87.4421,3.17732,85.6727,1.06963,97.1606,1.24372,115.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7421,18.0122,18.1367,16.6157,17.3206,17.4562,18.1661,17.7541,17.8784
2021-08-09 05:00:00,2021-08-09,0.0,05:00:00,2021-08-09 05:00:00,3.03278,49.3445,1.03753,130.771,1.17689,228.814,3.31814,43.5242,2.93902,43.696,1.46314,157.37,0.9731,120.492,0.242588,266.822,1.29448,121.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5044,17.5483,17.6476,15.9822,16.3166,15.6157,17.3929,17.9395,17.6313
2021-08-09 06:00:00,2021-08-09,0.0,06:00:00,2021-08-09 06:00:00,2.974,55.72,1.43594,145.476,1.48134,181.567,2.89791,40.1009,3.07132,53.8469,2.07731,158.899,2.12797,160.396,0.744555,102.343,1.24773,119.713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1347,17.4093,17.4101,15.1483,16.239,15.2984,17.3869,17.6309,17.5022
