,Data,precipitacao_observada,Horario,Datetime,BFatima_ws10,BFatima_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10,prec_prev_BFatima,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_BFatima,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-09-21 14:00:00,2021-09-21,0.0,14:00:00,2021-09-21 14:00:00,1.94661,223.367,2.11414,226.988,1.46352,227.412,2.1992,237.385,1.73136,202.915,1.90886,237.707,2.22166,243.425,1.09699,209.257,2.0961,208.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1567,33.7741,32.5226,33.7522,32.3721,33.3263,34.3746,26.8998,33.4306
2021-09-21 15:00:00,2021-09-21,0.0,15:00:00,2021-09-21 15:00:00,4.23491,198.867,4.16463,198.819,4.12816,198.776,3.95534,207.29,4.33257,190.811,3.94116,205.134,3.74989,210.999,4.04312,193.54,4.27254,189.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.1444,34.5776,33.8365,35.1133,33.0086,34.6548,35.5533,26.4922,34.0306
2021-09-21 16:00:00,2021-09-21,0.0,16:00:00,2021-09-21 16:00:00,6.15985,193.028,6.18592,191.611,6.5536,195.75,6.12383,200.08,6.49682,187.065,6.12471,202.672,6.41195,198.735,6.36705,190.155,6.13826,185.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.8083,32.4499,31.4147,32.5097,31.0946,32.227,33.0573,25.7465,32.1048
2021-09-21 17:00:00,2021-09-21,0.0,17:00:00,2021-09-21 17:00:00,4.99333,196.866,5.82395,197.85,5.13888,199.971,5.57244,201.529,4.25133,198.05,5.22062,205.467,6.4324,199.528,4.44455,200.057,5.30527,200.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.347,31.9157,30.9264,31.0061,31.629,30.5533,31.6626,25.8054,32.2845
2021-09-21 18:00:00,2021-09-21,0.0,18:00:00,2021-09-21 18:00:00,8.96335,215.344,7.32981,217.57,10.5627,215.718,8.9637,217.204,9.33006,214.456,10.2603,218.205,7.41438,217.927,11.8421,214.548,7.81287,217.864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4425,26.836,26.1876,26.2779,26.568,25.9374,26.7826,24.1088,27.0443
2021-09-21 19:00:00,2021-09-21,0.0,19:00:00,2021-09-21 19:00:00,8.99005,207.111,8.27156,210.317,8.21592,205.888,9.75426,212.374,8.26273,203.698,9.41694,212.873,8.56487,213.913,7.38035,198.638,8.24412,209.334,0.0025322,0.000517128,0.00892235,0.00340423,0.00229138,0.0134844,0.000474899,0.00543381,0.000755317,24.105,24.3806,23.8785,23.9274,24.2738,23.543,24.3211,22.6043,24.6761
2021-09-21 20:00:00,2021-09-21,0.0,20:00:00,2021-09-21 20:00:00,9.79244,228.841,9.34266,225.45,9.03513,233.98,9.14762,229.045,10.1079,227.357,8.70239,231.146,8.59987,227.732,10.3416,235.898,9.84385,222.827,0.0100836,0.00223586,0.0348414,0.00854758,0.0164919,0.0348871,0.00138498,0.0461609,0.00428395,23.6024,23.9426,23.6703,23.5175,23.7912,23.5124,23.9159,22.6685,24.1953
2021-09-21 21:00:00,2021-09-21,0.0,21:00:00,2021-09-21 21:00:00,7.6623,236.057,7.83695,234.172,6.75345,235.184,6.54222,233.14,8.24007,236.269,5.99142,230.369,6.93572,234.638,8.58684,240.061,8.12606,232.125,0.07003,0.0186098,0.159779,0.0473075,0.0716605,0.0983863,0.0177484,0.202442,0.0133634,23.4742,23.6899,23.4642,23.3391,23.6729,23.2395,23.6427,22.666,23.9313
2021-09-21 22:00:00,2021-09-21,0.0,22:00:00,2021-09-21 22:00:00,8.29623,235.914,7.99318,235.062,8.05602,237.941,7.83169,236.705,8.30159,235.138,7.64881,238.035,7.47114,236.391,9.29365,237.781,8.05041,233.989,0.147283,0.0560106,0.293092,0.109407,0.148303,0.218473,0.0448494,0.318349,0.065203,23.1716,23.4097,23.2014,23.0552,23.4078,23.0509,23.3481,22.5813,23.6972
2021-09-21 23:00:00,2021-09-21,0.0,23:00:00,2021-09-21 23:00:00,6.27421,235.333,6.79774,232.174,5.52574,238.869,6.39751,236.255,6.26847,233.893,5.69654,239.122,6.89673,233.52,6.55507,238.094,6.34756,230.874,0.139732,0.0542919,0.267173,0.104263,0.134102,0.19707,0.0439393,0.277622,0.0616744,22.8091,23.0306,22.8445,22.7022,22.9437,22.6739,22.939,22.283,23.3447
2021-09-22 00:00:00,2021-09-22,0.0,00:00:00,2021-09-22 00:00:00,6.93196,223.652,7.33664,224.244,6.55395,222.924,7.58501,222.268,6.22274,225.198,7.44447,222.48,7.3397,222.996,6.43254,225.278,7.00094,224.933,0.0797852,0.0379179,0.142235,0.0655035,0.0789339,0.133571,0.0275759,0.121341,0.0525949,22.2513,22.2584,22.3633,22.1177,22.4039,22.168,22.257,21.9643,22.4827
2021-09-22 01:00:00,2021-09-22,0.0,01:00:00,2021-09-22 01:00:00,6.43778,224.04,5.98925,226.337,6.48371,223.284,6.71062,223.612,5.82571,225.858,6.94071,223.556,5.80827,225.382,6.58986,224.567,5.99177,227.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7874,21.8646,21.8944,21.6508,21.9678,21.6454,21.8573,21.7328,22.0677
2021-09-22 02:00:00,2021-09-22,0.0,02:00:00,2021-09-22 02:00:00,5.73893,220.275,5.44268,221.28,5.78826,220.282,6.1611,221.392,4.99138,219.581,6.19959,221.592,5.62593,221.636,5.8766,219.822,5.00138,222.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4863,21.5724,21.6064,21.3463,21.6914,21.3678,21.5417,21.5223,21.8051
2021-09-22 03:00:00,2021-09-22,0.0,03:00:00,2021-09-22 03:00:00,7.54485,212.238,7.21007,212.701,7.5331,211.744,7.5227,212.872,7.15331,210.76,7.42564,212.96,7.0343,212.966,8.3855,211.102,7.04007,211.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2911,21.3172,21.4631,21.1852,21.4292,21.2282,21.3393,21.3398,21.5598
2021-09-22 04:00:00,2021-09-22,1.0,04:00:00,2021-09-22 04:00:00,8.12025,203.25,7.82075,203.815,7.94194,202.973,7.98856,204.369,7.97888,201.493,7.72655,204.863,7.59068,204.326,9.17863,201.828,7.65519,202.98,0.00161657,0.0440539,0.000357479,0.000381172,0.0806832,4.53442e-05,0.000917293,0.00742659,0.449845,20.9739,20.9998,21.1472,20.8464,21.1034,20.9038,21.0029,21.0697,21.1527
2021-09-22 05:00:00,2021-09-22,0.0,05:00:00,2021-09-22 05:00:00,7.0874,203.985,7.3095,204.828,6.77001,203.616,7.11962,205.81,6.81398,202.385,6.4898,206.204,7.34862,205.496,8.00324,202.879,6.92444,203.513,0.00161667,0.0440825,0.000357479,0.000381306,0.0806832,4.53442e-05,0.000986557,0.00742659,0.449848,20.6321,20.6685,20.7815,20.4643,20.8022,20.4823,20.6356,20.8654,20.8871
2021-09-22 06:00:00,2021-09-22,0.0,06:00:00,2021-09-22 06:00:00,6.31273,206.095,6.33839,206.683,6.17334,204.891,6.26819,208.032,6.14802,203.724,6.00243,207.003,6.20009,207.999,7.34503,203.552,6.08912,205.073,0.00161667,0.0440825,0.000357479,0.000381306,0.0806832,4.53442e-05,0.000986557,0.00742659,0.449848,20.5364,20.5731,20.6736,20.3851,20.7029,20.4075,20.4463,20.7027,20.779
2021-09-22 07:00:00,2021-09-22,1.0,07:00:00,2021-09-22 07:00:00,6.04701,202.599,5.99432,203.494,5.9458,201.989,5.88226,204.378,5.96527,200.682,5.62626,204.42,5.84263,204.178,7.12924,200.657,5.82099,202.309,1.04308e-07,2.86251e-05,0.0,1.3411e-07,1.49012e-08,0.0,6.92643e-05,0.0,3.09944e-06,20.5123,20.5518,20.6494,20.2325,20.682,20.343,20.4843,20.6858,20.7653
2021-09-22 08:00:00,2021-09-22,1.0,08:00:00,2021-09-22 08:00:00,5.46781,202.431,5.83326,200.494,5.06265,202.456,5.17179,206.323,5.53155,198.709,4.758,205.785,5.53775,204.619,6.25934,200.373,5.49566,198.664,0.00165534,0.0257347,3.54946e-05,1.0334e-05,0.0246207,3.8743e-07,0.000946775,0.0023883,0.0868924,20.4743,20.5214,20.4845,20.1586,20.6622,20.1611,20.3373,20.664,20.7535
2021-09-22 09:00:00,2021-09-22,1.0,09:00:00,2021-09-22 09:00:00,4.72609,205.451,4.94371,208.574,4.44142,199.177,4.77419,207.194,4.32961,199.681,4.40591,200.921,5.07987,211.745,4.95986,196.319,4.55137,201.194,0.00165541,0.0257373,3.57628e-05,3.72306e-05,0.0246207,0.000323638,0.000951264,0.0023883,0.0868926,20.166,20.1163,20.1973,19.9155,20.2087,19.6324,20.2133,20.3145,20.3033
2021-09-22 10:00:00,2021-09-22,0.0,10:00:00,2021-09-22 10:00:00,5.46668,199.526,4.96493,196.364,5.34075,205.592,5.08593,206.121,5.70136,194.213,5.08715,212.114,4.66417,200.354,6.54673,200.297,5.08657,194.398,0.0430612,0.0904763,0.0962826,0.0550384,0.127739,0.126458,0.0273513,0.136302,0.267916,20.1406,20.3872,20.1066,19.939,20.2657,19.963,20.3483,19.9604,20.662
2021-09-22 11:00:00,2021-09-22,0.0,11:00:00,2021-09-22 11:00:00,5.38111,189.303,5.20154,189.46,5.63782,189.346,5.18217,190.863,5.57659,188.448,5.28688,191.006,5.05352,190.162,6.97965,188.906,5.29709,189.087,0.117191,0.213527,0.121476,0.118397,0.209723,0.140105,0.174732,0.17905,0.377721,20.7103,20.6904,20.9176,20.7027,20.7916,20.826,20.8993,20.8304,20.8419
2021-09-22 12:00:00,2021-09-22,0.0,12:00:00,2021-09-22 12:00:00,6.55022,181.87,6.41115,181.056,6.59668,182.143,6.19851,183.234,7.01027,180.758,6.15256,183.366,6.07086,181.813,8.24049,181.339,6.7488,180.736,0.308916,0.374357,0.385781,0.287936,0.417305,0.377192,0.312695,0.470166,0.523104,20.2289,20.2678,20.3759,20.0907,20.3877,20.1417,20.2666,20.2327,20.4866
2021-09-22 13:00:00,2021-09-22,0.0,13:00:00,2021-09-22 13:00:00,5.49927,187.326,5.44305,187.298,5.62156,186.459,5.23732,187.319,5.80555,186.876,5.29039,186.753,5.14856,186.598,6.73634,186.706,5.6647,187.197,0.26751,0.309618,0.289534,0.232935,0.314186,0.251058,0.286295,0.336252,0.34208,21.3258,21.4351,21.4339,21.3037,21.3774,21.299,21.4982,20.5479,21.5143
2021-09-22 14:00:00,2021-09-22,0.0,14:00:00,2021-09-22 14:00:00,4.96738,196.564,4.99786,196.289,4.95698,196.232,4.7829,195.134,5.16137,195.571,4.71265,194.754,4.79334,194.879,5.87432,196.635,5.09787,194.988,0.191725,0.160832,0.264305,0.169566,0.207581,0.23741,0.137968,0.291117,0.145383,21.221,21.3175,21.2876,21.2621,21.1678,21.2539,21.4538,20.291,21.3872
2021-09-22 15:00:00,2021-09-22,0.0,15:00:00,2021-09-22 15:00:00,5.15393,191.11,5.27967,191.91,5.06131,189.396,5.03224,189.959,5.34423,191.411,4.86166,188.877,5.10489,190.07,5.95917,190.975,5.4025,191.773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4467,21.5667,21.4728,21.4313,21.393,21.3754,21.674,20.4613,21.6201
2021-09-22 16:00:00,2021-09-22,0.0,16:00:00,2021-09-22 16:00:00,5.67905,188.199,5.83658,188.097,5.49226,187.143,5.39286,187.752,5.861,186.415,5.15805,185.931,5.49438,187.275,6.49218,186.097,5.9266,187.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3292,21.4616,21.3501,21.2947,21.3397,21.1971,21.5406,20.3505,21.5797
2021-09-22 17:00:00,2021-09-22,0.0,17:00:00,2021-09-22 17:00:00,5.73198,180.038,5.63976,178.184,5.75943,179.807,5.37969,172.43,6.11076,184.93,5.29882,177.34,5.55318,168.04,6.76451,183.589,6.09535,185.234,1.51992e-06,4.76837e-07,0.0,0.000798047,0.0,0.00256979,0.000463098,0.0,0.0,21.4467,21.5748,21.4401,21.155,21.2078,21.1764,21.3326,20.5223,21.6548
2021-09-22 18:00:00,2021-09-22,0.0,18:00:00,2021-09-22 18:00:00,5.69659,170.699,5.63513,172.066,5.79184,169.128,5.47941,171.874,5.99873,168.817,5.39831,171.128,5.42118,171.555,7.05366,167.77,5.74433,170.804,0.00122657,0.000622034,0.00166428,0.0233563,0.0,0.0346428,0.0125172,0.0,0.0,21.0431,21.1636,21.0595,20.9669,21.1,20.9073,21.0433,20.2086,21.3208
2021-09-22 19:00:00,2021-09-22,0.0,19:00:00,2021-09-22 19:00:00,5.33193,174.275,5.43159,173.907,5.33688,173.865,5.04034,174.648,5.65131,174.375,4.99376,173.1,5.08653,173.394,6.60431,174.938,5.51322,174.617,0.00122657,0.000622034,0.00166428,0.0233563,0.0,0.0346428,0.0125172,0.0,0.0,20.9272,20.9871,21.0219,20.8409,21.0096,20.8555,20.9955,20.2901,21.1756
2021-09-22 20:00:00,2021-09-22,0.0,20:00:00,2021-09-22 20:00:00,5.77549,166.243,5.50369,167.089,5.95095,165.092,5.48842,168.803,6.20198,162.185,5.53122,167.659,5.29407,168.211,7.55708,161.1,5.65173,164.459,0.00122505,0.000621557,0.00166428,0.023672,0.0,0.0333044,0.0134231,0.0,0.0,20.3142,20.414,20.4025,20.1988,20.4288,20.1888,20.3738,19.9932,20.6014
2021-09-22 21:00:00,2021-09-22,0.0,21:00:00,2021-09-22 21:00:00,4.42553,160.298,4.33859,159.115,4.41175,160.985,4.29882,160.451,4.89212,159.776,4.04422,161.063,4.30114,158.778,5.96574,160.299,4.47002,158.823,0.000124842,6.03795e-05,7.35521e-05,0.00252455,0.0,0.00264156,0.00199783,0.0,0.0,19.8232,19.997,19.9218,19.7808,19.9862,19.6586,19.9802,19.8846,20.1228
2021-09-22 22:00:00,2021-09-22,0.0,22:00:00,2021-09-22 22:00:00,4.12461,156.749,4.07113,156.256,4.06916,156.426,3.97102,157.497,4.51761,156.022,3.76063,157.072,4.00075,156.607,5.46126,155.534,4.19517,155.678,0.000124842,6.03795e-05,7.35521e-05,0.00252455,0.0,0.00264156,0.00199783,0.0,0.0,19.5882,19.6818,19.6795,19.4659,19.7624,19.4155,19.6467,19.7695,19.89
2021-09-22 23:00:00,2021-09-22,0.0,23:00:00,2021-09-22 23:00:00,3.41921,159.563,3.38981,158.06,3.50045,160.142,3.34754,158.913,3.9471,159.799,3.34428,159.29,3.34604,157.474,4.75053,159.117,3.66859,159.245,0.000124842,6.03795e-05,7.35521e-05,0.00141084,0.0,0.00141013,0.000628889,0.0,0.0,19.3754,19.453,19.4832,19.2484,19.6842,19.2019,19.4277,19.6622,19.688
2021-09-23 00:00:00,2021-09-23,0.0,00:00:00,2021-09-23 00:00:00,0.284851,130.469,0.392071,139.386,0.4306,86.4427,0.54955,78.8984,0.215715,154.113,0.637849,65.4906,0.710289,117.803,0.385992,113.392,0.322234,131.503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99,20.0065,19.9709,19.9939,19.9843,19.9761,20.0091,19.9641,20.002
2021-09-23 01:00:00,2021-09-23,0.0,01:00:00,2021-09-23 01:00:00,1.97904,168.232,1.77149,166.934,2.25773,169.599,1.9608,170.387,2.29746,169.243,2.30552,171.48,1.7222,167.853,3.04382,169.388,2.00286,169.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1964,19.238,19.386,18.9868,19.4991,19.0308,19.1791,19.705,19.5396
2021-09-23 02:00:00,2021-09-23,0.0,02:00:00,2021-09-23 02:00:00,2.68442,163.519,2.20478,161.832,2.83786,163.223,2.44302,167.523,2.99968,160.132,2.66241,167.374,1.9655,163.706,3.88802,158.373,2.25427,160.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1353,19.1276,19.3209,18.9464,19.5392,18.9836,19.0754,19.7074,19.4117
2021-09-23 03:00:00,2021-09-23,0.0,03:00:00,2021-09-23 03:00:00,2.29208,160.232,1.89837,166.017,2.52902,155.407,2.16721,158.093,2.34838,163.894,2.37104,160.322,1.68106,155.813,3.32846,156.254,2.1481,170.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8309,18.8146,19.0472,18.6316,19.2003,18.7658,18.687,19.5424,19.1857
2021-09-23 04:00:00,2021-09-23,0.0,04:00:00,2021-09-23 04:00:00,1.16247,115.391,1.05286,112.864,1.61761,114.764,1.02192,112.535,1.51548,127.211,1.30084,122.953,0.966103,102.361,2.45268,126.496,1.56814,133.873,0.00263789,0.000638342,0.00051302,9.45045e-08,0.0103318,7.88651e-10,1.01623e-06,4.24321e-05,0.0150552,18.4046,18.3975,18.6474,18.2377,18.7545,18.3613,18.3461,19.3493,18.7295
2021-09-23 05:00:00,2021-09-23,0.0,05:00:00,2021-09-23 05:00:00,2.29362,93.1935,1.80985,82.7123,2.53468,92.3735,2.38623,93.0429,1.94601,86.9817,2.37717,87.8771,2.29702,95.8381,3.2137,95.3154,1.50667,56.7332,0.00265266,0.00119264,0.00191932,1.37945e-05,0.0140944,0.0027745,1.78563e-06,9.2324e-05,0.0323007,17.9064,17.5644,18.0956,17.4583,18.235,17.6697,17.3499,18.3535,17.8936
2021-09-23 06:00:00,2021-09-23,0.0,06:00:00,2021-09-23 06:00:00,2.10349,90.7169,1.9092,92.2976,2.08224,93.9735,2.22023,94.42,1.64111,71.4787,2.11332,89.209,2.12646,100.427,1.78701,80.6589,1.54346,70.0479,0.00981,0.0103662,0.00559042,0.00952386,0.0149272,0.0102584,0.0108859,0.000311679,0.0371184,17.6603,17.2654,17.9194,17.3181,17.8768,17.4765,16.882,18.1898,17.7087
2021-09-23 07:00:00,2021-09-23,0.0,07:00:00,2021-09-23 07:00:00,2.22625,81.6066,1.96424,92.273,2.11514,71.2914,2.4094,87.5584,1.88123,67.8061,2.35848,74.5605,2.31289,98.2216,1.98528,59.6728,1.59235,73.9158,0.00717211,0.00972782,0.0050774,0.00952376,0.00459544,0.0102584,0.0108849,0.000269247,0.0220632,16.7052,16.6049,17.0166,16.3797,17.1999,16.6162,16.3227,17.5114,17.1453
2021-09-23 08:00:00,2021-09-23,0.0,08:00:00,2021-09-23 08:00:00,1.97137,60.1706,1.21921,52.2239,2.04807,58.9936,2.64644,83.5665,1.71732,38.5665,2.93741,74.3286,1.77303,90.9869,2.09664,32.6535,1.41488,37.4313,0.00715734,0.00917352,0.00367109,0.00951006,0.000832864,0.00748386,0.0108841,0.000219355,0.00481768,16.2396,16.2943,16.4121,15.943,16.6874,16.1034,15.9335,16.9452,16.8038
2021-09-23 09:00:00,2021-09-23,0.0,09:00:00,2021-09-23 09:00:00,1.86856,27.3796,1.62516,27.6543,1.97398,26.6606,2.10318,41.8541,1.66106,17.6578,2.2788,42.7761,1.77246,36.9845,2.09725,16.6988,1.58883,23.3084,0.0491852,0.0547862,0.0447165,0.0541803,0.029627,0.0439744,0.055525,0.029211,0.0319864,16.781,16.779,16.9777,16.5079,17.0557,16.6341,16.6991,17.2268,17.0219
2021-09-23 10:00:00,2021-09-23,0.0,10:00:00,2021-09-23 10:00:00,0.284851,130.469,0.392071,139.386,0.4306,86.4427,0.54955,78.8984,0.215715,154.113,0.637849,65.4906,0.710289,117.803,0.385992,113.392,0.322234,131.503,0.0493502,0.0547862,0.0529484,0.0541813,0.0296273,0.0461654,0.055525,0.0298512,0.0319864,16.9296,17.0337,16.9203,16.7268,17.2602,16.6896,16.854,17.3542,17.2973
2021-09-23 11:00:00,2021-09-23,0.0,11:00:00,2021-09-23 11:00:00,1.79272,75.7333,1.48531,79.8286,1.88301,62.2485,1.79114,82.7264,1.64214,70.8444,1.8954,65.0238,1.60868,91.8288,1.72379,62.4651,1.49281,71.4525,0.0542362,0.0596477,0.0533297,0.0857648,0.0296406,0.0644715,0.0635013,0.0298513,0.0320991,17.5887,17.676,18.1893,17.2025,18.0366,17.5922,17.4505,18.1268,18.0561
2021-09-23 12:00:00,2021-09-23,0.0,12:00:00,2021-09-23 12:00:00,1.45351,69.7256,1.3383,47.5981,1.51307,73.6718,1.69016,84.9,1.33941,47.4337,1.75555,71.8814,1.45984,82.4827,1.06579,79.1925,1.6431,31.6831,0.0245424,0.0323338,0.0113477,0.0554587,0.00281753,0.0343058,0.0163909,0.000645367,0.0178342,18.8451,18.8084,19.0436,18.6523,19.0488,18.691,18.8094,18.6089,18.9663
2021-09-23 13:00:00,2021-09-23,0.0,13:00:00,2021-09-23 13:00:00,1.16102,118.675,1.45423,116.123,0.974345,105.015,1.59566,112.884,0.947962,142.286,1.83337,107.416,1.64496,109.208,0.892045,166.747,1.09574,113.202,0.101235,0.0807713,0.113624,0.10173,0.0648396,0.13323,0.0424756,0.083159,0.071377,19.0984,19.1738,19.2377,19.1004,19.1109,19.1997,19.1994,18.6512,19.2559
2021-09-23 14:00:00,2021-09-23,0.0,14:00:00,2021-09-23 14:00:00,1.83485,125.49,2.32462,137.748,1.01943,114.441,3.21942,115.952,0.75382,201.936,3.17447,99.6326,3.30865,129.288,1.59251,269.623,1.4924,178.139,0.129258,0.117181,0.118314,0.135268,0.0966534,0.138919,0.0856355,0.0890115,0.0975936,19.6158,19.7621,19.7411,19.515,19.4753,19.5462,19.7808,18.8732,19.7011
2021-09-23 15:00:00,2021-09-23,0.0,15:00:00,2021-09-23 15:00:00,2.7174,108.318,3.11045,103.68,2.84968,123.839,2.49752,109.237,2.68244,111.876,2.87639,123.352,2.7362,110.433,3.57839,134.441,3.23115,102.793,0.122554,0.106345,0.136702,0.136178,0.104655,0.156546,0.114458,0.103188,0.0876562,19.7509,19.7435,19.9704,19.5548,19.9447,19.7029,19.7212,19.5188,19.9955
2021-09-23 16:00:00,2021-09-23,0.0,16:00:00,2021-09-23 16:00:00,4.0134,133.234,4.00845,135.293,4.2259,137.757,4.23537,134.659,4.20896,143.366,4.29869,132.876,4.10107,136.321,5.71986,149.138,3.719,136.313,0.0539068,0.062842,0.0262324,0.100369,0.0456612,0.0559416,0.0924935,0.0204208,0.0368924,21.109,21.2122,21.1245,20.912,21.1378,20.9276,21.2383,20.1236,21.4434
2021-09-23 17:00:00,2021-09-23,0.0,17:00:00,2021-09-23 17:00:00,4.52917,134.862,4.57858,133.387,4.76139,141.559,4.76912,133.898,4.98613,147.415,4.70222,132.608,4.68444,136.117,6.38604,150.133,4.39991,138.852,0.0209978,0.0215712,0.0211614,0.0352476,0.013834,0.0319464,0.0413572,0.0145684,0.0105631,21.1111,21.1987,21.0743,20.8916,21.0951,20.8878,21.195,19.8665,21.4403
2021-09-23 18:00:00,2021-09-23,0.0,18:00:00,2021-09-23 18:00:00,4.82742,132.511,4.75555,132.84,4.92427,133.473,4.95647,132.567,4.88676,137.158,5.07018,130.969,4.7152,131.994,6.04622,139.352,4.61953,133.803,0.00821097,0.00493474,3.88622e-05,0.0104635,0.00302821,0.000510707,0.00412071,0.000386491,0.00277902,20.9234,21.037,20.9426,20.7697,21.0287,20.7068,21.0714,19.9633,21.2476
2021-09-23 19:00:00,2021-09-23,0.0,19:00:00,2021-09-23 19:00:00,5.53495,125.912,5.451,126.07,5.532,125.064,5.62718,125.83,5.51467,128.056,5.74804,124.01,5.40563,124.56,6.62004,127.906,5.34414,127.477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5179,20.646,20.5741,20.3372,20.6906,20.2772,20.6264,19.8076,20.8862
2021-09-23 20:00:00,2021-09-23,0.0,20:00:00,2021-09-23 20:00:00,5.55514,123.017,5.34558,119.81,5.88966,123.524,5.64223,120.632,5.59801,125.916,6.07964,122.31,5.56201,116.523,6.999,125.125,5.17662,123.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8976,20.0124,19.9215,19.758,20.0343,19.6664,19.9527,19.4514,20.2439
2021-09-23 21:00:00,2021-09-23,0.0,21:00:00,2021-09-23 21:00:00,5.65761,111.786,6.00738,112.714,5.30568,112.116,5.90065,111.276,5.40751,113.102,5.57445,111.677,6.14023,112.332,6.20641,113.531,5.6545,113.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1113,19.1243,19.1779,18.9405,19.3082,18.8671,19.0451,19.1305,19.3957
2021-09-23 22:00:00,2021-09-23,0.0,22:00:00,2021-09-23 22:00:00,5.85769,107.301,5.92763,107.634,5.65351,106.444,5.88678,106.936,5.73333,108.063,5.67312,106.832,5.79723,107.671,6.91405,106.333,5.75442,107.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7589,18.7669,18.7567,18.6063,18.943,18.4731,18.6672,18.8581,19.0335
2021-09-23 23:00:00,2021-09-23,0.0,23:00:00,2021-09-23 23:00:00,4.50101,94.8755,4.78811,96.7296,4.29087,96.2228,4.34571,94.2622,4.70214,96.0947,4.15183,96.2137,4.51241,97.1731,5.47158,96.7728,4.92466,96.3967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5064,18.3947,18.6465,18.3067,18.8591,18.2305,18.2883,18.7647,18.8367
2021-09-24 00:00:00,2021-09-24,0.0,00:00:00,2021-09-24 00:00:00,4.70902,65.572,4.83154,63.8719,4.54442,65.676,5.08568,68.4364,4.20168,61.4883,4.91778,67.7432,5.21408,68.0858,4.8553,62.1099,4.3056,59.1768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.646,18.6011,18.6884,18.6016,18.6892,18.6468,18.5538,18.7288,18.647
2021-09-24 01:00:00,2021-09-24,0.0,01:00:00,2021-09-24 01:00:00,3.58994,76.1317,3.43769,75.2731,3.35585,73.4284,3.79751,75.3619,3.37639,76.8719,3.56137,72.9177,3.61632,75.9835,4.01276,74.7292,3.22847,74.6193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9557,18.0604,18.1678,17.7114,18.2505,17.8355,17.902,18.4353,18.3867
2021-09-24 02:00:00,2021-09-24,0.0,02:00:00,2021-09-24 02:00:00,2.27165,50.4195,2.02745,46.3494,2.41031,49.5861,2.64416,57.3254,2.05383,44.5646,2.69823,55.4716,2.24324,54.7523,2.72741,44.9697,1.98148,40.7364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8753,16.93,17.0483,16.5913,17.1769,16.6579,16.8382,17.3543,17.1934
2021-09-24 03:00:00,2021-09-24,0.0,03:00:00,2021-09-24 03:00:00,2.04628,73.6283,1.6351,81.5585,1.97092,66.8723,2.50935,77.7144,1.74864,69.0194,2.47293,71.2603,2.12704,85.8391,2.02399,63.5792,1.47462,73.7717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.205,16.3493,16.3726,15.9023,16.6135,16.032,16.0954,16.8116,16.793
2021-09-24 04:00:00,2021-09-24,0.0,04:00:00,2021-09-24 04:00:00,2.24582,52.7801,1.7646,46.4923,2.21378,53.1623,3.34178,67.8479,1.80898,31.9258,3.21556,63.8923,2.92406,69.6212,2.51332,39.9806,1.32411,23.9428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.735,16.823,16.8799,16.6286,16.8573,16.7722,16.8507,17.1534,16.8865
