,Data,precipitacao_observada,Horario,Datetime,BoaVista_ws10,BoaVista_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10,prec_prev_BoaVista,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_BoaVista,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-08-06 09:00:00,2021-08-06,0.0,09:00:00,2021-08-06 09:00:00,0.810154,51.3428,0.453265,359.211,1.46993,55.0309,1.4526,68.9866,0.999814,45.3643,2.45923,69.0683,1.25306,60.173,1.23133,44.8578,0.910924,27.4247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2273,16.3032,16.2721,16.2773,16.3521,16.3462,16.4223,16.3469,16.297
2021-08-06 10:00:00,2021-08-06,0.0,10:00:00,2021-08-06 10:00:00,0.860021,25.4885,0.718422,358.735,1.18651,47.7811,1.07893,70.6061,1.3,28.0588,2.06311,68.1495,0.892759,56.1203,1.24268,31.5444,1.29662,18.3975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9937,15.9911,16.1406,16.1297,16.0784,16.2224,16.3061,16.1288,16.0378
2021-08-06 11:00:00,2021-08-06,0.0,11:00:00,2021-08-06 11:00:00,0.756142,1.76666,0.840441,2.77899,0.989154,28.7883,0.74779,33.2116,0.89732,0.97467,1.69443,51.2057,0.62737,348.451,0.810698,357.263,1.02346,11.4471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7181,16.7188,16.9628,16.996,16.6687,17.0379,16.9784,16.7825,16.7138
2021-08-06 12:00:00,2021-08-06,0.0,12:00:00,2021-08-06 12:00:00,1.74406,38.9864,1.49538,26.9719,2.11183,49.9763,2.55285,59.2292,1.22526,17.9392,2.7598,61.486,2.2731,50.6756,1.30446,30.1182,1.1339,22.3095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0768,19.0255,19.183,19.2372,18.7116,18.9987,19.3499,18.9817,18.6621
2021-08-06 13:00:00,2021-08-06,0.0,13:00:00,2021-08-06 13:00:00,2.28653,60.4826,1.97057,51.7776,2.57033,62.3671,2.44152,67.597,2.34424,50.9561,2.61555,63.4456,2.11673,66.6746,2.37947,55.1097,2.25554,45.3748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6338,20.618,20.8745,20.7427,20.8808,20.7186,20.6564,21.0493,20.8281
2021-08-06 14:00:00,2021-08-06,0.0,14:00:00,2021-08-06 14:00:00,0.686235,113.398,0.897529,69.391,0.549259,211.516,2.96379,71.4744,1.96761,241.299,2.76068,63.6398,2.38856,79.2093,2.14568,254.268,1.58866,226.654,0.000190922,3.71106e-05,0.120043,0.00182323,0.0016014,0.212559,0.000177436,0.176576,2.75386e-05,21.1657,22.1385,20.2082,22.1371,20.0181,21.8635,22.3955,19.241,21.322
2021-08-06 15:00:00,2021-08-06,0.0,15:00:00,2021-08-06 15:00:00,4.19739,76.2798,3.9753,77.4155,4.418,71.7672,4.36011,76.4128,3.05664,68.8449,4.69887,71.4552,4.09106,79.3142,3.95037,71.4041,2.83853,69.3538,0.000190922,3.71106e-05,0.120043,0.00182323,0.0016014,0.212559,0.000177436,0.176576,2.75386e-05,22.938,23.1046,23.0984,23.1952,22.9537,23.0877,23.335,23.2528,23.0388
2021-08-06 16:00:00,2021-08-06,0.0,16:00:00,2021-08-06 16:00:00,4.87818,103.513,5.40612,108.725,4.80508,106.598,5.07347,105.744,4.88223,103.547,5.02663,104.529,5.2915,109.114,4.61199,108.747,5.00112,108.124,0.000190922,3.71106e-05,0.120043,0.00182323,0.0016014,0.212559,0.000177436,0.176576,2.75386e-05,23.0939,23.3042,23.0605,22.9883,23.389,22.8078,23.1477,23.3286,23.7086
2021-08-06 17:00:00,2021-08-06,0.0,17:00:00,2021-08-06 17:00:00,5.20219,106.828,5.35341,109.492,5.09614,106.842,5.25533,106.938,5.01315,107.433,5.18774,105.828,5.33817,109.896,5.01984,110.047,5.2594,109.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1645,23.4206,23.1287,23.1362,23.4251,22.9704,23.3297,23.3297,23.5785
2021-08-06 18:00:00,2021-08-06,0.0,18:00:00,2021-08-06 18:00:00,5.80665,110.782,5.88022,112.408,5.84253,112.075,5.89968,111.06,5.59602,111.112,5.91273,111.663,5.9815,113.842,5.77895,113.795,5.68184,111.279,0.0,2.65572e-10,0.0,1.16415e-09,0.0,0.0,2.83762e-09,0.0,0.0,22.8838,23.1639,22.7774,22.8029,23.1965,22.5927,23.009,23.0045,23.3911
2021-08-06 19:00:00,2021-08-06,0.0,19:00:00,2021-08-06 19:00:00,6.28278,108.913,6.4239,111.554,6.19018,109.028,6.41317,108.923,6.02583,109.588,6.30799,108.328,6.53551,112.326,6.08094,110.834,6.19037,111.135,0.0,2.65572e-10,0.0,1.16415e-09,0.0,0.0,2.83762e-09,0.0,0.0,22.0062,22.2591,21.9389,21.8979,22.3348,21.7415,22.0846,22.174,22.5039
2021-08-06 20:00:00,2021-08-06,0.0,20:00:00,2021-08-06 20:00:00,5.98797,105.814,5.99622,108.09,5.92702,106.038,6.17081,106.021,5.69714,106.252,6.1869,105.629,6.1017,108.647,5.69388,107.599,5.8015,107.824,0.0,2.65572e-10,0.0,1.16415e-09,0.0,0.0,2.83762e-09,0.0,0.0,20.961,21.2008,20.9141,20.8571,21.2708,20.7322,21.0454,21.1366,21.4216
2021-08-06 21:00:00,2021-08-06,0.0,21:00:00,2021-08-06 21:00:00,5.64802,99.8115,5.26386,100.322,5.63702,100.499,5.83408,100.797,5.06042,99.0026,5.94428,100.131,5.52639,101.691,5.09164,101.893,4.81259,99.0943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2032,20.3623,20.218,20.0533,20.5232,20.0403,20.1622,20.4402,20.5947
2021-08-06 22:00:00,2021-08-06,0.0,22:00:00,2021-08-06 22:00:00,4.72929,85.968,4.7437,86.3207,5.32547,84.3594,4.86967,87.9204,4.3462,83.3376,5.35183,85.0737,5.01841,88.2917,4.92957,83.3436,4.26515,83.6874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4606,19.8351,19.5954,19.3187,19.7904,19.3769,19.6678,19.8547,20.0511
2021-08-06 23:00:00,2021-08-06,0.0,23:00:00,2021-08-06 23:00:00,4.86659,85.2205,5.36727,85.4079,4.69041,82.3628,4.86279,85.7809,4.53603,83.8141,4.80744,82.3638,5.54823,86.207,4.38029,82.4181,4.86327,83.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8942,19.2018,18.8465,18.8059,19.1816,18.616,19.0697,19.1002,19.3949
2021-08-07 00:00:00,2021-08-07,0.0,00:00:00,2021-08-07 00:00:00,1.8974,80.1864,1.32285,86.7564,2.91386,68.9603,2.93487,82.9395,1.36205,75.8472,3.52503,78.0366,2.72532,75.1704,1.53682,57.4753,0.51299,65.3302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4826,19.4472,19.5158,19.449,19.5146,19.4855,19.4104,19.5446,19.4824
2021-08-07 01:00:00,2021-08-07,0.0,01:00:00,2021-08-07 01:00:00,3.04273,76.6703,3.53916,79.6238,3.35234,73.7546,3.76968,80.3524,2.74664,74.3066,4.25575,77.9496,4.10181,82.3277,2.50883,69.9737,2.96391,75.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5896,18.9958,18.6011,18.4807,18.9184,18.3931,18.829,18.8658,19.183
2021-08-07 02:00:00,2021-08-07,0.0,02:00:00,2021-08-07 02:00:00,2.44363,57.3672,2.26381,57.8233,2.85557,55.7596,3.18261,65.5385,2.11126,50.9627,3.65568,62.9047,2.90178,65.0762,2.19999,46.5882,2.19984,55.8707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7308,17.8586,17.7075,17.5706,18.0522,17.3855,17.6793,18.0519,18.077
2021-08-07 03:00:00,2021-08-07,0.0,03:00:00,2021-08-07 03:00:00,2.68533,74.8078,2.9215,75.043,3.02679,73.1738,4.31147,79.4204,0.69863,84.6917,4.34171,75.3417,4.58202,79.6344,1.62433,68.5121,0.279825,129.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0782,17.4494,16.9422,16.9505,17.3582,16.7407,17.3283,17.2011,17.5215
2021-08-07 04:00:00,2021-08-07,0.0,04:00:00,2021-08-07 04:00:00,3.42533,72.656,3.54995,70.3887,3.56312,74.2689,4.72434,78.6102,0.584681,65.7625,4.54719,77.58,5.02085,76.2241,1.26462,66.558,0.636878,54.5623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4954,17.8586,17.2665,17.2827,17.6419,17.044,17.5829,17.2998,17.7652
2021-08-07 05:00:00,2021-08-07,0.0,05:00:00,2021-08-07 05:00:00,0.563533,323.542,1.07585,70.7296,1.14771,291.289,1.82853,73.7802,1.3995,303.557,1.06312,54.2452,3.2653,73.0663,1.24473,289.74,0.730743,334.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8817,17.2278,16.7688,16.9269,17.2607,16.5649,17.3245,17.1244,17.2725
2021-08-07 06:00:00,2021-08-07,0.0,06:00:00,2021-08-07 06:00:00,1.08776,69.353,1.11715,62.1434,1.24697,67.1659,2.46153,68.576,0.526813,60.954,2.57711,71.8195,3.01221,63.9773,0.538454,52.7281,0.833036,53.0547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5248,17.0023,16.4233,16.7606,16.8047,16.4866,17.3344,16.6955,16.8766
2021-08-07 07:00:00,2021-08-07,0.0,07:00:00,2021-08-07 07:00:00,2.69713,58.8438,2.92002,58.1343,3.14938,61.1122,4.57888,67.5134,1.15788,33.7532,4.65397,68.0501,4.80295,65.6817,1.44026,41.1743,1.27558,40.1179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9214,17.2919,16.8243,17.0808,16.6684,16.7618,17.4514,16.5717,16.7606
2021-08-07 08:00:00,2021-08-07,0.0,08:00:00,2021-08-07 08:00:00,1.89027,51.1484,2.1512,49.2186,2.45461,53.0154,3.74106,64.0739,1.1644,26.7324,4.0451,65.5054,3.86325,59.8824,1.31984,22.8128,1.2597,30.7323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4835,16.8564,16.5199,16.8593,16.3854,16.5392,17.1484,16.2906,16.418
2021-08-07 09:00:00,2021-08-07,0.0,09:00:00,2021-08-07 09:00:00,1.73177,45.6923,1.59556,43.8668,2.09079,51.9877,3.6025,62.9716,1.30542,26.4688,3.81057,65.3455,3.67828,59.9353,1.566,30.971,1.08481,22.9271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3285,17.3075,16.4721,17.574,16.2307,16.8879,17.7713,16.1986,16.2145
2021-08-07 10:00:00,2021-08-07,0.0,10:00:00,2021-08-07 10:00:00,1.8974,80.1864,1.32285,86.7564,2.91386,68.9603,2.93487,82.9395,1.36205,75.8472,3.52503,78.0366,2.72532,75.1704,1.53682,57.4753,0.51299,65.3302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2393,16.6359,16.4072,16.574,16.2214,16.3133,17.2181,16.0935,16.5005
2021-08-07 11:00:00,2021-08-07,0.0,11:00:00,2021-08-07 11:00:00,1.3536,64.2848,0.537197,30.2672,2.06145,58.5326,1.86307,79.6105,0.594262,20.0176,2.49928,68.1029,0.856494,67.6233,1.04172,33.8897,0.594425,348.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7527,18.0186,17.6851,17.6847,17.729,17.4041,18.0848,17.7212,17.7805
2021-08-07 12:00:00,2021-08-07,0.0,12:00:00,2021-08-07 12:00:00,0.993475,35.9363,1.03261,22.4519,1.17512,45.3063,1.58005,55.9733,0.634792,9.55609,1.99318,57.1192,1.33697,42.644,0.308188,1.4975,0.920229,21.0916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4794,19.6122,19.4571,19.6397,19.3847,19.398,19.8276,19.2965,19.4509
2021-08-07 13:00:00,2021-08-07,0.0,13:00:00,2021-08-07 13:00:00,1.55067,64.4532,1.41313,62.0357,1.64135,57.0121,1.90691,65.4749,1.2421,68.9957,2.2249,61.249,1.63347,64.8839,0.532665,119.037,1.17609,65.7325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1958,21.3918,21.2187,21.265,21.2853,21.1443,21.411,20.9712,21.3901
2021-08-07 14:00:00,2021-08-07,0.0,14:00:00,2021-08-07 14:00:00,1.93293,57.1992,1.84453,53.5627,1.94319,55.2142,1.99641,57.1497,1.88825,61.3133,2.03585,56.1129,1.83538,54.0689,1.89697,67.6165,1.81296,50.5557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.83,23.0269,22.8252,22.8148,23.0211,22.7054,22.9786,22.9603,23.1748
2021-08-07 15:00:00,2021-08-07,0.0,15:00:00,2021-08-07 15:00:00,2.26923,53.5605,2.26356,54.3342,1.6396,54.121,2.34637,53.5623,1.5859,48.3146,2.76539,58.0165,2.20557,51.11,0.595454,238.328,1.75827,47.1917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9164,24.1775,23.9251,23.9359,24.1502,23.8494,24.0721,23.5839,24.2995
2021-08-07 16:00:00,2021-08-07,0.0,16:00:00,2021-08-07 16:00:00,4.55035,74.7792,4.31667,76.7596,4.54916,72.3168,4.50127,74.8521,4.16487,75.3879,4.71912,70.7111,4.38008,77.9538,4.19209,74.4873,4.1595,76.3704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5145,24.781,24.5006,24.4373,24.8052,24.2755,24.6018,24.6809,24.9404
2021-08-07 17:00:00,2021-08-07,0.0,17:00:00,2021-08-07 17:00:00,4.51066,68.6103,4.36679,69.6811,4.71093,68.5964,4.84076,71.3387,4.23995,65.0637,5.15279,71.1405,4.53995,71.2747,4.34788,66.2048,3.99137,66.2184,0.0,0.0,0.0,0.0,0.0,0.0,1.59761e-11,0.0,0.0,24.2996,24.4907,24.3611,24.3938,24.4814,24.5499,24.5104,24.4776,24.5253
2021-08-07 18:00:00,2021-08-07,0.0,18:00:00,2021-08-07 18:00:00,6.07864,80.5618,5.77191,79.7141,6.13402,79.4597,6.17602,80.9109,5.83618,79.9797,6.24948,78.6056,5.78524,80.8261,5.97932,80.4171,5.6583,78.444,0.0,0.0,0.0,0.0,0.0,0.0,1.59761e-11,0.0,0.0,24.3148,24.5931,24.2402,24.2397,24.6318,24.0593,24.4348,24.4933,24.7491
2021-08-07 19:00:00,2021-08-07,0.0,19:00:00,2021-08-07 19:00:00,6.29292,80.3761,5.9866,80.4116,6.35845,77.7107,6.39677,80.1855,6.05396,80.3862,6.45609,76.8212,6.0159,80.8521,6.1963,78.5497,5.87091,79.8816,0.0,0.0,0.0,0.0,0.0,0.0,1.59761e-11,0.0,0.0,23.5114,23.7628,23.4731,23.4379,23.8022,23.3003,23.624,23.7167,23.9129
2021-08-07 20:00:00,2021-08-07,0.0,20:00:00,2021-08-07 20:00:00,7.09771,82.2362,6.79244,81.8205,7.13688,80.1636,7.1105,82.238,6.85891,81.8652,7.08527,79.3119,6.84318,82.7429,7.04181,80.6007,6.61077,80.7927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2786,22.5591,22.22,22.1946,22.5788,22.0425,22.4137,22.4716,22.7206
2021-08-07 21:00:00,2021-08-07,0.0,21:00:00,2021-08-07 21:00:00,7.17313,83.1264,7.1505,82.3568,7.14133,81.4296,6.97502,83.8589,6.95436,81.7903,6.85273,81.5005,7.23937,83.7974,7.11264,80.8457,6.80697,80.2442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5279,20.8478,20.458,20.4183,20.8409,20.2539,20.6891,20.7247,21.0349
2021-08-07 22:00:00,2021-08-07,0.0,22:00:00,2021-08-07 22:00:00,6.95018,79.2111,7.03054,77.7949,7.00659,77.4746,6.78638,79.3759,6.80994,78.2831,6.6785,77.0844,7.06693,78.5108,7.03773,77.0217,6.7999,76.0872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7646,20.0535,19.6429,19.6682,20.0483,19.4263,19.914,19.9072,20.222
2021-08-07 23:00:00,2021-08-07,0.0,23:00:00,2021-08-07 23:00:00,6.81898,77.5254,6.8447,76.5405,6.7815,76.2191,6.6802,77.6445,6.67565,76.706,6.51787,76.0917,6.92114,77.0681,6.77165,75.3725,6.6118,74.9755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2466,19.4887,19.1445,19.1528,19.5216,18.9409,19.3564,19.4049,19.6483
2021-08-08 00:00:00,2021-08-08,0.0,00:00:00,2021-08-08 00:00:00,1.2425,26.2563,1.00783,23.7437,1.46089,27.1457,0.995166,23.2838,1.26695,26.8459,1.55039,44.113,0.73117,9.61798,1.29448,18.0921,1.16737,27.9879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7424,18.7086,18.7742,18.6868,18.7975,18.7207,18.6512,18.8276,18.7656
2021-08-08 01:00:00,2021-08-08,0.0,01:00:00,2021-08-08 01:00:00,2.90338,37.3696,3.01854,39.1377,3.38103,39.2651,2.96655,47.3774,3.02225,36.005,3.55652,51.2687,3.24381,43.6482,3.32958,35.1611,3.05614,38.1337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3109,18.3806,18.3663,18.2316,18.5357,18.119,18.2397,18.6239,18.5395
2021-08-08 02:00:00,2021-08-08,0.0,02:00:00,2021-08-08 02:00:00,0.988458,53.3438,0.690058,45.7446,1.70791,56.7241,1.21622,86.764,1.21697,46.9168,2.75741,66.1349,0.317406,139.113,1.13114,48.526,1.30823,49.5391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3163,17.4446,17.1699,17.048,17.572,16.7909,17.2242,17.5248,17.6081
2021-08-08 03:00:00,2021-08-08,0.0,03:00:00,2021-08-08 03:00:00,0.634311,299.513,0.649255,276.139,1.36447,42.8623,1.93669,59.1171,0.906604,272.386,3.8909,63.406,1.20667,62.8671,0.38632,310.989,0.454501,298.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9859,17.2093,17.0623,17.281,17.1907,17.2276,17.3478,17.0931,17.2631
2021-08-08 04:00:00,2021-08-08,0.0,04:00:00,2021-08-08 04:00:00,0.0937265,219.844,0.613581,240.74,0.844259,275.807,1.41172,93.9156,0.528059,304.486,0.870348,94.0743,1.17539,80.4925,0.795742,285.561,0.341656,342.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1044,17.1466,16.8775,16.9983,17.195,16.7447,17.17,17.1134,17.3829
2021-08-08 05:00:00,2021-08-08,0.0,05:00:00,2021-08-08 05:00:00,0.206631,123.748,0.681473,163.369,0.830433,287.566,1.86763,79.5314,0.664699,280.804,1.51287,66.3201,1.86104,72.3857,1.15396,272.027,0.226493,245.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9375,17.0339,16.7691,16.9552,17.0032,16.6005,17.167,16.9697,17.2735
2021-08-08 06:00:00,2021-08-08,0.0,06:00:00,2021-08-08 06:00:00,0.449648,280.363,0.670443,259.919,1.49778,291.803,1.21233,76.2563,0.870944,325.944,1.1709,42.8511,0.668271,73.5926,1.60958,290.743,0.630696,358.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8363,16.9218,16.5844,16.7315,16.8973,16.5364,16.9681,16.8524,16.9642
2021-08-08 07:00:00,2021-08-08,0.0,07:00:00,2021-08-08 07:00:00,1.5132,74.9426,0.418187,280.193,1.7443,68.263,3.38911,73.6481,0.120093,91.3567,4.14369,71.6916,1.92971,68.3806,0.549422,318.827,0.48861,297.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5716,16.8993,16.5193,17.2957,17.0296,17.2226,16.8738,16.7527,16.9662
2021-08-08 08:00:00,2021-08-08,0.0,08:00:00,2021-08-08 08:00:00,0.79788,343.037,0.916509,325.882,0.904081,344.118,0.464241,242.092,0.562098,296.917,0.11732,357.472,0.673964,267.717,0.740986,328.802,0.38844,308.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6649,16.5727,16.5949,16.7206,16.6846,16.6686,16.5729,16.7111,16.7396
2021-08-08 09:00:00,2021-08-08,0.0,09:00:00,2021-08-08 09:00:00,1.03357,18.7346,0.938262,358.185,1.27806,23.404,0.829791,52.1119,1.14872,13.2001,1.81114,54.3231,0.400658,308.732,1.14265,353.163,1.17829,2.98352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3008,16.3368,16.1707,16.3098,16.2903,16.1573,16.4712,16.3059,16.2666
2021-08-08 10:00:00,2021-08-08,0.0,10:00:00,2021-08-08 10:00:00,1.2425,26.2563,1.00783,23.7437,1.46089,27.1457,0.995166,23.2838,1.26695,26.8459,1.55039,44.113,0.73117,9.61798,1.29448,18.0921,1.16737,27.9879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8126,15.7999,15.9509,16.0052,15.9254,16.0504,15.9282,15.9122,15.9454
2021-08-08 11:00:00,2021-08-08,0.0,11:00:00,2021-08-08 11:00:00,1.06704,14.6203,1.24871,15.787,1.19692,35.8378,0.805316,50.959,1.37958,21.4146,1.92431,57.5504,1.06895,36.0878,1.13454,18.0358,1.50039,23.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2269,18.3482,18.3906,18.5522,18.0719,18.4691,18.7186,18.1737,18.0842
2021-08-08 12:00:00,2021-08-08,0.0,12:00:00,2021-08-08 12:00:00,1.44318,17.4103,1.33077,14.1091,0.926168,13.4782,1.44703,31.1107,1.20581,12.7061,1.37261,41.4941,1.711,24.6434,0.438628,329.329,1.12753,16.4331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.496,20.4885,20.5509,20.7912,20.3411,20.5439,20.8079,20.0783,20.2711
2021-08-08 13:00:00,2021-08-08,0.0,13:00:00,2021-08-08 13:00:00,2.16449,17.9419,2.12988,19.1082,2.25943,19.9726,2.39634,16.6073,2.10499,18.6002,2.4554,18.5862,2.30904,17.2582,1.71779,26.2695,1.87876,21.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0854,22.1969,22.2771,22.3369,22.0578,22.3731,22.3175,22.2469,22.1201
2021-08-08 14:00:00,2021-08-08,0.0,14:00:00,2021-08-08 14:00:00,1.43015,0.292694,1.33533,353.213,1.43347,16.7717,1.69384,17.494,1.48007,358.409,1.92887,16.8801,1.47591,2.86191,1.03668,9.58691,1.15836,2.94241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7865,23.8583,23.9473,24.0348,23.7316,23.9614,24.0643,23.877,23.8256
2021-08-08 15:00:00,2021-08-08,0.0,15:00:00,2021-08-08 15:00:00,0.55736,251.958,1.00141,346.743,2.19344,218.717,1.22562,33.905,1.75148,235.414,0.558221,27.9243,1.12455,15.3621,2.57814,215.61,1.01476,297.882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3367,25.4924,24.7365,25.5987,25.0743,25.3785,25.6685,24.0831,25.4327
2021-08-08 16:00:00,2021-08-08,0.0,16:00:00,2021-08-08 16:00:00,3.14731,216.193,2.74215,217.861,3.29304,218.306,3.10603,226.94,3.24346,208.86,3.28531,228.431,2.68198,228.609,3.47694,209.082,2.99246,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1585,25.6813,24.7936,25.3323,25.0151,25.0286,25.7162,24.419,25.516
2021-08-08 17:00:00,2021-08-08,0.0,17:00:00,2021-08-08 17:00:00,3.44222,204.457,3.38797,205.991,3.38061,201.568,3.34486,210.355,3.50737,199.025,3.3507,210.315,3.21564,210.786,3.48984,197.252,3.42298,199.908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4254,25.8038,25.2491,25.6258,25.4054,25.3698,25.8994,25.1067,25.7532
2021-08-08 18:00:00,2021-08-08,0.0,18:00:00,2021-08-08 18:00:00,3.19919,196.956,3.13457,201.697,3.1861,193.102,3.20705,202.691,3.27877,192.831,3.20944,199.637,3.11067,205.806,3.29101,188.064,3.20648,196.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.058,26.3711,25.9508,26.2102,26.1201,26.0272,26.4272,25.9177,26.3627
2021-08-08 19:00:00,2021-08-08,0.0,19:00:00,2021-08-08 19:00:00,2.64676,187.09,2.56599,198.834,2.73164,167.911,2.68103,174.476,2.63033,186.819,3.14876,148.778,2.57497,200.548,2.75379,173.936,2.59024,193.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2109,26.4867,26.1398,26.3438,26.2615,26.1039,26.5246,26.0647,26.49
2021-08-08 20:00:00,2021-08-08,0.0,20:00:00,2021-08-08 20:00:00,6.16829,85.5403,6.13969,87.465,6.08321,79.7402,5.98646,84.7263,6.16401,86.0362,5.77467,78.4972,5.97842,88.018,6.24536,81.1748,6.1717,86.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9865,25.2119,25.0105,24.8897,25.2838,24.8239,25.0499,25.2383,25.4349
2021-08-08 21:00:00,2021-08-08,0.0,21:00:00,2021-08-08 21:00:00,6.34521,79.7318,6.27214,80.1938,6.52928,76.4998,6.44362,80.1243,6.09082,79.3125,6.59169,76.3847,6.39026,81.0488,6.33135,76.3345,6.00823,79.4364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6578,22.9587,22.5348,22.531,22.9658,22.2998,22.7873,22.8164,23.1808
2021-08-08 22:00:00,2021-08-08,0.0,22:00:00,2021-08-08 22:00:00,6.28739,76.9817,6.46392,75.276,6.51951,75.0472,6.574,77.2708,5.89061,75.334,6.66794,75.1417,6.83894,76.2383,6.22512,73.7149,5.95622,73.1141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.64,21.8764,21.498,21.4824,21.9614,21.2311,21.6826,21.8188,22.102
2021-08-08 23:00:00,2021-08-08,0.0,23:00:00,2021-08-08 23:00:00,5.93942,77.1719,5.9368,74.7154,6.29008,75.2534,6.36872,75.9533,5.48708,77.28,6.51461,74.6113,6.62523,74.315,6.00119,74.408,5.17754,73.5818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0297,21.2782,20.8748,20.8851,21.3203,20.6165,21.09,21.1757,21.4885
2021-08-09 00:00:00,2021-08-09,0.0,00:00:00,2021-08-09 00:00:00,2.21238,89.1065,1.7605,87.4189,2.7783,81.4086,2.73526,88.6578,1.93181,83.6811,2.99572,83.7622,2.44745,80.7416,2.12898,77.3065,1.39701,95.6056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6097,20.5894,20.6275,20.5384,20.6801,20.5564,20.5181,20.6979,20.6597
