,Data,precipitacao_observada,Horario,Datetime,Barreto_ws10,Barreto_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10,prec_prev_Barreto,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_Barreto,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-09-01 17:00:00,2021-09-01,0.0,17:00:00,2021-09-01 17:00:00,5.86316,114.295,5.91942,115.534,5.90136,113.186,6.06492,114.199,5.77828,114.167,6.11929,113.62,6.03718,115.483,5.77203,112.807,5.88651,116.104,4.17233e-05,0.000626113,8.6613e-08,0.00038673,1.65775e-07,2.64496e-07,0.00226778,4.09782e-08,5.99623e-05,23.4394,23.5818,23.3358,22.981,23.7081,23.0155,23.1421,23.493,23.8446
2021-09-01 18:00:00,2021-09-01,0.0,18:00:00,2021-09-01 18:00:00,6.02615,110.63,5.91633,110.747,6.09403,110.257,6.32714,110.765,5.82635,110.192,6.33658,110.505,6.16969,111.067,5.88772,109.573,5.76649,110.717,4.17233e-05,0.000626113,8.6613e-08,0.00038673,1.65775e-07,2.64496e-07,0.00226778,4.09782e-08,5.99623e-05,23.2013,23.3821,23.0972,22.7714,23.449,22.7866,22.9798,23.2404,23.6232
2021-09-01 19:00:00,2021-09-01,0.0,19:00:00,2021-09-01 19:00:00,5.80016,108.471,5.6716,108.916,5.9036,107.204,6.06334,108.334,5.64167,108.253,6.1413,107.577,5.87487,108.848,5.73508,106.379,5.55395,109.201,0.0,0.0,2.32831e-08,0.0,0.0,1.50874e-07,0.0,2.42144e-08,0.0,22.77,22.918,22.6889,22.3389,23.0119,22.3793,22.5238,22.8355,23.154
2021-09-01 20:00:00,2021-09-01,0.0,20:00:00,2021-09-01 20:00:00,5.63322,106.581,5.30781,104.148,6.00229,106.635,5.92021,106.266,5.42678,106.405,6.20398,106.992,5.58962,103.601,5.78156,105.519,5.13308,104.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0548,22.3094,21.8911,21.6579,22.268,21.5956,21.9253,22.0376,22.4985
2021-09-01 21:00:00,2021-09-01,0.0,21:00:00,2021-09-01 21:00:00,4.56041,103.57,4.36346,102.823,5.00263,103.249,4.95563,103.683,4.26094,103.796,5.22763,103.895,4.66082,103.271,4.79231,101.766,4.13331,103.735,0.0,0.0,0.0,0.0,0.0,9.68575e-08,0.0,0.0,0.0,21.2845,21.4957,21.1186,20.864,21.5064,20.7983,21.072,21.2929,21.7127
2021-09-01 22:00:00,2021-09-01,0.0,22:00:00,2021-09-01 22:00:00,3.98871,98.5544,4.06594,95.5936,4.16056,98.9143,4.25364,98.281,3.69777,98.0505,4.23399,98.8477,4.34223,96.168,3.98155,97.7376,3.77256,95.1903,0.0,0.0,0.0,0.0,0.0,2.03028e-07,0.0,0.0,0.0,21.0658,21.2602,20.8583,20.6509,21.2823,20.5535,20.8564,21.0038,21.4762
2021-09-01 23:00:00,2021-09-01,0.0,23:00:00,2021-09-01 23:00:00,4.02247,95.7627,3.90714,91.9751,4.22848,97.1738,4.53654,96.6528,3.43329,93.129,4.43315,96.84,4.4823,94.8064,3.83765,95.3126,3.34924,88.7321,0.0,0.0,0.0,0.0,0.0,2.03028e-07,0.0,0.0,0.0,20.7808,20.9261,20.5949,20.3656,21.0122,20.307,20.5305,20.74,21.1469
2021-09-02 00:00:00,2021-09-02,0.0,00:00:00,2021-09-02 00:00:00,2.52972,87.1075,2.8552,80.8872,2.38929,92.3854,3.58736,90.8587,1.72717,77.2398,3.40409,94.5307,3.5455,86.6404,1.26834,79.567,2.37581,75.9562,0.0,0.0,0.0,0.0,0.0,1.06171e-07,0.0,0.0,0.0,20.5802,20.6651,20.3924,20.1861,20.8094,20.1154,20.2855,20.551,20.8579
2021-09-02 01:00:00,2021-09-02,0.0,01:00:00,2021-09-02 01:00:00,3.30212,80.1572,3.2962,78.2216,1.95021,81.6635,4.24332,80.9053,2.48776,81.3917,3.23811,82.1296,3.77555,78.7555,0.968035,79.2081,2.93867,80.0641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3163,20.3457,20.201,19.9147,20.5142,19.9958,19.9859,20.3092,20.5262
2021-09-02 02:00:00,2021-09-02,0.0,02:00:00,2021-09-02 02:00:00,3.55492,80.1547,3.50198,75.439,1.84211,71.4475,4.64558,79.5212,2.16992,70.7456,4.07805,78.7546,4.32245,79.9623,0.772157,284.834,2.27231,69.4398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8932,19.9308,19.8964,19.4789,20.1031,19.6337,19.568,20.0339,20.1024
2021-09-02 03:00:00,2021-09-02,0.0,03:00:00,2021-09-02 03:00:00,3.25902,76.548,3.45352,75.6385,2.71316,77.425,4.39336,77.9035,1.74642,79.8689,4.05319,78.5684,4.27749,78.5814,0.820889,75.7439,1.75405,72.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6268,19.6628,19.6155,19.2157,19.8221,19.3513,19.3075,19.7371,19.8123
2021-09-02 04:00:00,2021-09-02,0.0,04:00:00,2021-09-02 04:00:00,1.44112,69.0798,1.88296,73.9879,2.58908,82.2102,4.05844,79.4918,0.15487,276.716,4.40146,82.6077,3.58548,80.6552,0.405899,108.877,0.301776,38.2567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3718,19.4211,19.5309,19.0879,19.5782,19.3276,19.1022,19.5519,19.5752
2021-09-02 05:00:00,2021-09-02,0.0,05:00:00,2021-09-02 05:00:00,1.32578,92.0334,1.76543,79.4333,0.231509,216.749,2.98863,91.6194,0.298191,221.363,1.57138,120.32,3.23043,83.372,0.615092,290.382,0.369008,164.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3921,19.4414,19.264,19.0688,19.474,18.9854,19.1299,19.4163,19.4726
2021-09-02 06:00:00,2021-09-02,0.0,06:00:00,2021-09-02 06:00:00,0.464353,213.298,0.614078,156.773,0.431053,144.734,0.906884,144.556,0.639001,208.62,0.981023,119.395,1.53168,123.035,0.837469,175.969,0.504501,191.551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0993,19.1956,19.0474,18.7111,19.2732,18.7989,18.8778,19.2162,19.2887
2021-09-02 07:00:00,2021-09-02,0.0,07:00:00,2021-09-02 07:00:00,0.536431,164.88,0.662086,120.243,0.502569,197.667,2.15978,87.5504,0.684997,205.745,1.11602,102.383,2.64078,82.5437,0.53329,216.627,0.767338,188.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9202,19.0397,18.8764,18.8022,19.1161,18.7011,18.9526,19.0312,19.151
2021-09-02 08:00:00,2021-09-02,0.0,08:00:00,2021-09-02 08:00:00,1.71812,73.3944,1.81724,65.6206,0.59088,69.6157,4.18022,71.1629,0.216189,158.326,2.8995,70.3944,3.80265,72.6609,0.388595,245.57,0.339073,169.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0096,19.0392,18.7708,18.8783,19.0391,18.8229,18.87,18.8975,19.0146
2021-09-02 09:00:00,2021-09-02,0.0,09:00:00,2021-09-02 09:00:00,2.02056,64.3983,1.92394,61.9434,1.84437,68.9962,3.04123,67.2181,1.05831,61.4456,2.63589,68.7122,2.88145,70.3479,1.44878,66.8257,0.693183,60.2335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8118,18.7491,18.7647,18.5184,18.7965,18.5399,18.5411,18.8265,18.7026
2021-09-02 10:00:00,2021-09-02,0.0,10:00:00,2021-09-02 10:00:00,1.97101,59.4508,2.39731,61.492,1.68686,64.5948,2.84143,67.3042,1.62017,51.2961,2.5721,71.1162,2.96409,69.0399,1.3493,53.1172,1.98676,55.4648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9966,19.0282,18.9653,18.596,19.1748,18.6829,18.7219,19.0868,19.0821
2021-09-02 11:00:00,2021-09-02,0.0,11:00:00,2021-09-02 11:00:00,1.73899,62.6852,2.15108,61.6899,1.44441,73.7676,2.51395,73.5985,1.43687,49.4822,2.22022,77.8945,2.64507,70.9039,1.05629,56.8038,1.87221,56.0276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7951,20.6009,20.7527,20.4264,20.8199,20.4122,20.3452,20.7637,20.6279
2021-09-02 12:00:00,2021-09-02,0.0,12:00:00,2021-09-02 12:00:00,2.14473,67.5029,2.25637,68.4058,2.12466,71.0689,2.22842,74.8313,1.70752,61.9643,2.30039,78.075,2.26639,72.2314,1.41736,63.1665,2.12119,65.4929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7899,22.7343,22.7786,22.3237,22.9849,22.3641,22.3435,22.8616,22.9123
2021-09-02 13:00:00,2021-09-02,0.0,13:00:00,2021-09-02 13:00:00,1.41774,79.2567,1.64523,67.7024,1.62848,86.6898,1.84318,86.0978,1.16127,68.4543,1.96775,87.6883,1.88734,75.1559,1.40575,76.6998,1.13043,49.1387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3427,24.3397,24.3022,24.0352,24.4209,24.0965,24.0861,24.3176,24.3807
2021-09-02 14:00:00,2021-09-02,0.0,14:00:00,2021-09-02 14:00:00,1.66328,334.578,2.46177,312.389,1.04456,40.9547,1.5161,50.2609,2.28828,298.861,1.88077,71.1793,1.23755,12.4927,1.85846,305.383,2.43983,298.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3763,24.6522,25.6768,25.4102,24.9567,25.4522,25.2278,25.3044,24.1704
2021-09-02 15:00:00,2021-09-02,0.0,15:00:00,2021-09-02 15:00:00,1.60438,309.366,2.25117,310.626,1.54235,300.56,1.26381,328.196,1.35648,287.466,0.722762,358.145,1.9522,307.693,1.63363,297.622,1.90821,299.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.23,25.8934,26.3131,26.2183,26.1279,26.4562,26.0206,26.1194,25.771
2021-09-02 16:00:00,2021-09-02,0.0,16:00:00,2021-09-02 16:00:00,3.50474,115.099,1.44457,109.6,3.83128,115.331,4.02569,119.387,2.55853,108.539,4.12779,116.915,3.4545,121.569,3.65494,117.126,0.772971,0.0514221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.768,26.9433,26.5166,26.2728,27.095,26.0947,26.5696,26.6895,26.9515
2021-09-02 17:00:00,2021-09-02,0.0,17:00:00,2021-09-02 17:00:00,4.47992,124.349,4.28772,126.509,4.49871,122.484,4.84124,123.57,4.26223,124.857,4.85754,121.57,4.70579,125.325,4.31225,124.158,4.12362,129.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4661,26.7724,26.3254,26.0229,26.7309,25.9709,26.3266,26.4727,26.8341
2021-09-02 18:00:00,2021-09-02,0.0,18:00:00,2021-09-02 18:00:00,4.81006,119.037,4.66931,121.523,4.85391,114.828,4.96975,120.146,4.76278,117.681,5.04987,116.328,4.79299,122.471,4.77127,113.774,4.6499,121.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2742,26.4964,26.1539,25.848,26.559,25.7996,26.1056,26.3453,26.769
2021-09-02 19:00:00,2021-09-02,0.0,19:00:00,2021-09-02 19:00:00,4.89293,111.6,4.64355,112.723,4.99442,108.173,5.00068,112.525,4.82975,110.688,5.10182,109.708,4.70363,113.385,4.89584,106.62,4.65601,112.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2326,26.5849,25.9372,25.8036,26.4981,25.5911,26.216,26.1436,26.8218
2021-09-02 20:00:00,2021-09-02,0.0,20:00:00,2021-09-02 20:00:00,4.54951,108.851,4.36425,94.1066,4.935,105.205,4.30579,104.425,4.77578,108.878,5.07984,107.738,5.04438,86.0662,4.73149,103.342,4.13858,103.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6341,26.3665,25.203,25.4004,25.7828,24.8369,26.1053,25.4485,26.4314
2021-09-02 21:00:00,2021-09-02,0.0,21:00:00,2021-09-02 21:00:00,6.32544,84.4205,6.17153,84.1736,6.40837,85.7588,6.53694,84.9006,6.02168,84.0464,6.64517,85.2711,6.29201,85.1647,6.09582,85.2508,5.94502,83.8716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2594,24.3792,24.244,23.8073,24.5556,23.9128,23.9559,24.4357,24.6574
2021-09-02 22:00:00,2021-09-02,0.0,22:00:00,2021-09-02 22:00:00,6.37192,78.1413,6.22273,78.2815,6.07852,79.8881,6.56886,79.5206,5.97711,76.975,6.37074,79.7113,6.21235,81.0181,5.6695,79.2531,6.08167,76.4665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7984,22.9018,22.801,22.3511,23.0933,22.4728,22.4979,22.9881,23.163
2021-09-02 23:00:00,2021-09-02,0.0,23:00:00,2021-09-02 23:00:00,6.74134,73.6712,6.20643,73.7154,6.43213,75.1592,6.98414,74.8686,6.22041,72.6674,6.7633,74.4869,6.25687,76.3506,5.89526,75.091,6.07992,72.3231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2548,22.3084,22.2746,21.8065,22.534,21.9485,21.9108,22.4524,22.548
2021-09-03 00:00:00,2021-09-03,0.0,00:00:00,2021-09-03 00:00:00,1.58298,118.927,1.5382,130.623,1.94087,112.045,1.73252,114.634,1.55838,126.956,2.07857,103.957,1.60304,129.004,1.84606,121.38,1.49493,136.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5831,21.5934,21.569,21.5191,21.6465,21.5056,21.529,21.6321,21.6572
2021-09-03 01:00:00,2021-09-03,0.0,01:00:00,2021-09-03 01:00:00,3.82796,42.7085,3.98344,46.6196,3.02839,41.562,4.58169,48.3165,3.30414,40.4039,3.92264,48.7367,4.3445,50.1803,2.9148,38.7471,3.58236,43.7444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3829,21.3351,21.4729,20.9702,21.655,21.1821,20.9491,21.6094,21.5777
2021-09-03 02:00:00,2021-09-03,0.0,02:00:00,2021-09-03 02:00:00,0.980172,58.8123,1.91675,58.3403,0.150089,163.672,2.70673,72.2073,1.05809,36.2335,1.07241,92.0488,3.04966,68.7388,0.927078,37.654,1.40254,49.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4667,20.6245,20.4783,20.0818,20.8054,19.9634,20.2558,20.6802,20.8633
2021-09-03 03:00:00,2021-09-03,0.0,03:00:00,2021-09-03 03:00:00,1.26087,72.4841,1.84676,62.6326,0.180986,98.7892,3.26737,74.5979,0.914874,38.8491,1.7751,73.934,3.25314,75.2447,0.346265,30.4717,1.45773,44.6412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5268,20.4601,20.2629,20.6378,20.498,20.3907,20.4335,20.3254,20.3961
2021-09-03 04:00:00,2021-09-03,0.0,04:00:00,2021-09-03 04:00:00,0.560203,57.5386,0.687615,67.5422,0.499086,292.585,1.08709,88.2612,0.456774,49.567,0.510349,244.241,1.33401,72.442,0.132789,318.284,0.539663,55.5289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9434,19.9512,19.8792,19.7377,20.0335,19.7003,19.8314,19.9037,19.9903
2021-09-03 05:00:00,2021-09-03,0.0,05:00:00,2021-09-03 05:00:00,1.20517,174.546,1.02446,173.224,1.27028,169.083,1.36243,120.769,1.14342,172.899,1.48747,142.578,1.53283,105.603,1.19818,180.989,1.07639,179.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6933,19.7213,19.6637,19.4348,19.9128,19.3792,19.7048,19.7891,19.9078
2021-09-03 06:00:00,2021-09-03,0.0,06:00:00,2021-09-03 06:00:00,1.87224,69.0947,1.70088,70.2744,1.97178,80.8443,2.69852,73.1106,0.875581,68.5984,2.82614,75.307,2.6505,80.9654,1.4126,87.1177,0.427616,43.9716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0429,19.9287,19.9604,20.3225,19.8653,20.1949,20.2877,19.655,19.8163
2021-09-03 07:00:00,2021-09-03,0.0,07:00:00,2021-09-03 07:00:00,0.799052,80.8807,1.80165,83.5327,0.706767,73.9454,1.40117,81.1906,0.250222,276.845,1.37461,79.1198,1.92219,87.6413,0.275845,354.295,1.06526,92.5635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3263,20.1133,20.3243,20.0792,20.1361,20.0507,19.9835,20.1625,20.0693
2021-09-03 08:00:00,2021-09-03,0.0,08:00:00,2021-09-03 08:00:00,0.673602,184.744,0.936971,143.877,0.55676,127.241,0.653131,132.271,0.838117,192.58,0.929974,93.4255,1.24111,119.902,0.691025,161.727,0.744206,145.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7601,19.9847,19.8979,19.9651,19.7802,19.8245,19.9888,19.7939,19.9971
2021-09-03 09:00:00,2021-09-03,0.0,09:00:00,2021-09-03 09:00:00,1.53032,126.043,1.15244,133.94,1.78394,115.247,1.47977,127.012,1.55435,124.797,1.70335,109.313,1.4083,143.33,1.78817,119.712,0.966249,128.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8881,20.1059,19.6138,19.7274,19.9025,19.513,19.9098,19.6398,20.1285
2021-09-03 10:00:00,2021-09-03,0.0,10:00:00,2021-09-03 10:00:00,1.58298,118.927,1.5382,130.623,1.94087,112.045,1.73252,114.634,1.55838,126.956,2.07857,103.957,1.60304,129.004,1.84606,121.38,1.49493,136.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5836,20.6989,20.4262,20.435,20.6476,20.333,20.5435,20.441,20.7596
2021-09-03 11:00:00,2021-09-03,0.0,11:00:00,2021-09-03 11:00:00,1.50569,149.913,1.62002,156.89,1.30545,143.199,1.698,142.734,1.31112,149.526,1.49919,134.955,1.69314,150.763,1.14017,143.179,1.52129,154.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.362,22.5136,22.2873,22.1898,22.412,22.1237,22.4498,22.2945,22.506
2021-09-03 12:00:00,2021-09-03,0.0,12:00:00,2021-09-03 12:00:00,1.08201,159.039,1.10665,165.825,1.05067,152.506,1.18788,148.744,0.933766,166.381,1.11311,145.403,1.09699,152.566,0.859537,163.158,1.00009,166.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5271,24.6272,24.4708,24.4106,24.4542,24.4084,24.6139,24.3307,24.5356
2021-09-03 13:00:00,2021-09-03,0.0,13:00:00,2021-09-03 13:00:00,1.33469,102.771,0.940544,94.7269,1.33937,102.32,1.83083,103.893,1.00902,107.502,1.80961,98.5195,1.54699,102.713,1.10288,98.9561,0.453728,43.7668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0087,27.0781,26.8746,26.7778,26.9746,26.7927,26.9099,26.7959,26.8469
2021-09-03 14:00:00,2021-09-03,0.0,14:00:00,2021-09-03 14:00:00,0.303145,158.172,0.683714,304.824,0.281216,90.6674,0.412607,106.034,0.240139,172.474,0.4496,85.4482,0.245309,2.98724,0.281666,176.355,0.677612,308.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5477,28.5716,28.4366,28.3058,28.6609,28.2949,28.4167,28.5167,28.5351
2021-09-03 15:00:00,2021-09-03,0.0,15:00:00,2021-09-03 15:00:00,1.34349,234.918,1.20209,271.293,1.79275,218.019,1.18443,248.083,1.83448,220.161,1.28293,226.733,0.912736,271.766,2.10469,213.39,1.07139,262.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.713,29.8052,29.5605,29.4213,29.734,29.4354,29.6123,29.3912,29.8132
2021-09-03 16:00:00,2021-09-03,0.0,16:00:00,2021-09-03 16:00:00,2.36167,163.076,1.81688,180.242,2.56684,154.209,2.5606,167.792,2.33972,170.943,2.69006,160.42,1.98854,179.441,2.42026,161.17,1.64296,182.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1234,30.4376,29.7865,29.7374,30.2551,29.459,30.1458,29.8936,30.5366
2021-09-03 17:00:00,2021-09-03,0.0,17:00:00,2021-09-03 17:00:00,3.10465,134.644,3.00128,137.752,3.12812,132.217,3.36585,133.667,3.02545,133.523,3.30711,129.814,3.19352,136.391,3.03919,130.634,2.82117,138.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0453,30.3126,29.8454,29.5734,30.3097,29.4793,29.8885,30.0194,30.5751
2021-09-03 18:00:00,2021-09-03,0.0,18:00:00,2021-09-03 18:00:00,3.1531,129.362,3.02135,131.655,3.16378,127.706,3.45119,126.657,3.04591,131.695,3.42886,123.153,3.35487,128.806,3.09246,131.488,2.93886,135.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0707,30.2769,29.9243,29.5806,30.3336,29.5579,29.804,30.0905,30.5242
2021-09-03 19:00:00,2021-09-03,0.0,19:00:00,2021-09-03 19:00:00,3.80574,124.449,3.65961,128.575,3.68448,122.347,4.11354,124.43,3.53118,125.762,3.95199,120.55,4.04013,128.575,3.47441,126.493,3.44855,130.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.551,29.7577,29.4701,28.9304,29.9089,28.9465,29.1963,29.7295,30.0799
2021-09-03 20:00:00,2021-09-03,0.0,20:00:00,2021-09-03 20:00:00,5.17913,115.313,5.02285,118.711,5.06762,110.281,5.17656,113.925,4.92903,116.524,5.01003,109.672,5.25902,118.043,4.83347,110.645,4.64186,121.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8145,28.2292,27.638,27.2746,28.2099,27.135,27.7203,28.0561,28.5507
2021-09-03 21:00:00,2021-09-03,0.0,21:00:00,2021-09-03 21:00:00,4.45501,93.5942,4.66732,89.8471,4.51351,97.8926,4.88921,93.4315,3.95586,94.0207,4.71579,95.8766,4.91182,93.067,4.27339,97.6975,4.32046,88.5841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0314,27.3481,26.5538,26.5257,27.351,26.1758,26.8625,26.825,27.7133
2021-09-03 22:00:00,2021-09-03,0.0,22:00:00,2021-09-03 22:00:00,5.34345,80.8129,5.38984,79.0909,5.1007,84.8384,5.96858,82.8778,4.4587,78.0761,5.66839,83.1194,5.72203,84.1528,4.36864,83.8428,4.98437,75.7686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7534,25.7705,25.8188,25.2171,26.121,25.4011,25.2569,26.0778,26.1268
2021-09-03 23:00:00,2021-09-03,0.0,23:00:00,2021-09-03 23:00:00,4.92934,73.4167,5.02052,72.4217,4.34328,77.8121,5.6219,75.5283,3.9389,70.6949,5.20747,75.4997,5.34188,77.7202,3.28358,79.8549,4.57406,68.2394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0343,25.1091,25.0698,24.5697,25.338,24.7388,24.6837,25.2336,25.3829
2021-09-04 00:00:00,2021-09-04,0.0,00:00:00,2021-09-04 00:00:00,1.88981,142.653,1.87405,155.878,1.84973,134.406,1.8976,136.845,1.69269,148.03,1.86927,124.823,1.88051,151.87,1.61259,143.613,1.72769,165.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0179,24.0396,23.992,23.9551,24.0795,23.9279,23.978,24.0549,24.0998
2021-09-04 01:00:00,2021-09-04,0.0,01:00:00,2021-09-04 01:00:00,2.75923,13.4301,2.54737,24.8311,2.75106,4.04733,3.29096,16.1788,2.5933,14.8962,2.92593,4.92453,3.00655,27.205,2.81342,8.38144,2.51203,23.2346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6652,23.6948,23.6771,23.3281,23.7264,23.4631,23.3675,23.6541,23.6775
2021-09-04 02:00:00,2021-09-04,0.0,02:00:00,2021-09-04 02:00:00,2.05346,40.9394,2.07077,53.0901,1.95444,31.0365,2.23259,35.4625,1.89087,46.5304,2.10809,25.847,2.16238,51.1499,1.94855,38.1768,1.94259,55.3445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0545,23.0422,23.0361,22.8905,23.1644,22.9755,22.819,23.0604,23.1845
2021-09-04 03:00:00,2021-09-04,0.0,03:00:00,2021-09-04 03:00:00,1.2489,13.3779,1.16641,29.1945,1.32205,357.485,1.31573,9.89578,1.19254,13.501,1.41796,354.991,1.0708,25.8883,1.23813,359.949,1.19482,28.4183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3011,23.2646,23.2395,23.2754,23.148,23.318,23.2776,23.0084,23.0911
2021-09-04 04:00:00,2021-09-04,0.0,04:00:00,2021-09-04 04:00:00,0.541819,154.287,0.695991,137.563,0.472828,154.493,0.658302,153.729,0.331527,134.952,0.637125,156.259,0.90837,138.911,0.333039,118.9,0.527409,117.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2798,23.3307,23.1221,23.1929,23.2483,23.1174,23.1835,23.1023,23.2626
2021-09-04 05:00:00,2021-09-04,0.0,05:00:00,2021-09-04 05:00:00,1.3288,143.719,1.13159,163.68,1.48329,127.698,1.22913,143.745,1.40863,140.713,1.40524,121.242,1.26198,168.55,1.44983,131.03,1.0616,150.699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8194,23.0533,22.5497,22.6985,22.8275,22.4797,22.877,22.6382,23.0649
2021-09-04 06:00:00,2021-09-04,0.0,06:00:00,2021-09-04 06:00:00,1.33794,142.709,1.37402,155.428,1.35543,128.801,1.40712,134.701,1.35019,146.079,1.39301,119.297,1.49257,149.836,1.26549,133.205,1.39323,156.669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8269,22.9445,22.6439,22.6664,22.8117,22.5584,22.8026,22.6566,22.8851
2021-09-04 07:00:00,2021-09-04,0.0,07:00:00,2021-09-04 07:00:00,1.62129,157.629,1.78366,163.796,1.21663,159.169,1.71899,141.117,1.14763,176.904,1.51845,138.367,1.62722,149.283,0.682902,189.027,1.55781,176.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2729,22.4272,22.2654,22.2043,22.428,22.0566,22.5515,22.4961,22.3625
2021-09-04 08:00:00,2021-09-04,0.0,08:00:00,2021-09-04 08:00:00,1.88207,145.692,1.83683,159.036,1.8785,135.668,1.71195,134.354,1.88535,152.362,1.87127,120.361,1.4969,150.874,1.66526,154.051,1.85082,159.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9626,22.1667,21.753,21.9757,22.0188,21.6429,22.3113,21.9276,22.1233
2021-09-04 09:00:00,2021-09-04,0.0,09:00:00,2021-09-04 09:00:00,2.07812,147.944,2.16469,158.475,1.89808,140.37,1.98447,142.652,1.98103,156.799,1.84898,129.204,2.05295,156.56,1.71308,156.345,2.11662,163.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8412,22.0232,21.6713,21.8262,21.8495,21.61,22.067,21.7706,21.9247
