,Lat,lon,estação,cidade,data,chuva 15m,chuva 1h,chuva 4h,chuva 24h,chuva 96h,chuva 30d,atual ou atrasado,fonte do dado
11741,-22.87358300000003,-43.09178799999997,Coronel Leôncio,Niterói,09/04/2022 15:00,0.0,0.0,0.0,0.0,9.4,6451.6,atual,Defesa Civil Niteroi
11742,-22.906973,-43.071013,Igrejinha,Niterói,09/04/2022 15:00,0.0,0.0,0.0,27.2,36.2,95.2,atual,Defesa Civil Niteroi
11743,-22.891437000000003,-43.085833,Morro do Bumba,Niterói,09/04/2022 14:45,0.0,0.0,0.0,45.0,53.8,115.6,atual,Defesa Civil Niteroi
11744,-22.873048,-43.068902,Morro do Castro,Niterói,09/04/2022 15:00,0.0,0.0,0.0,29.6,40.4,558.0,atual,Defesa Civil Niteroi
11745,-22.899628,-43.11845999999999,Morro do Estado,Niterói,09/04/2022 15:00,0.0,0.0,0.0,38.4,42.2,384.2,atual,Defesa Civil Niteroi
11746,-22.934162,-43.10028499999999,Preventório,Niterói,09/04/2022 15:00,0.0,0.0,0.0,26.0,29.8,163.4,atual,Defesa Civil Niteroi
11747,-22.876405000000005,-43.04637,Santa Bárbara 2,Niterói,09/04/2022 15:00,0.0,0.0,0.0,28.0,42.6,95.8,atual,Defesa Civil Niteroi
11748,-22.902903,-43.08673799999999,Travessa Beltrão,Niterói,09/04/2022 15:00,0.0,0.0,0.0,34.8,45.2,115.8,atual,Defesa Civil Niteroi
11749,-22.90558200000001,-43.12609199999999,Morro do Palácio,Niterói,09/04/2022 15:00,0.0,0.2,0.2.1,20.0,22.6,75.2,atual,Defesa Civil Niteroi
11750,-22.885602,-43.10485999999999,Boa Vista,Niterói,09/04/2022 16:00,0.0,0.0,0.0,25.6,29.4,90.0,atual,Defesa Civil Niteroi
11751,-22.88261000000001,-43.06575,Caramujo,Niterói,09/04/2022 16:00,0.0,0.0,0.0,45.6,47.8,113.0,atual,Defesa Civil Niteroi
11752,-22.912318000000013,-43.10239199999999,Cavalão,Niterói,09/04/2022 16:00,0.0,0.0,0.0,29.4,33.2,112.6,atual,Defesa Civil Niteroi
11753,-22.93444093816999,-43.0062389300875,Engenho do Mato,Niterói,09/04/2022 16:00,0.0,0.0,0.0,7.6,19.2,131.8,atual,Defesa Civil Niteroi
11754,-22.93444093816999,-43.0062389300875,Itaipú,Niterói,09/04/2022 16:00,0.0,0.0,0.0,8.6,26.6,183.2,atual,Defesa Civil Niteroi
11755,-22.933416930265047,-43.11481475230219,Jurujuba,Niterói,09/04/2022 15:45,0.0,0.0,0.0,31.0,34.8,186.6,atual,Defesa Civil Niteroi
11756,-22.91361200000001,-43.072442,Maceió,Niterói,09/04/2022 16:00,0.0,0.0,0.0,26.2,35.0,104.8,atual,Defesa Civil Niteroi
11757,-22.936875,-43.03176,Maravista,Niterói,09/04/2022 16:00,0.0,0.0,0.0,11.2,29.6,151.8,atual,Defesa Civil Niteroi
11758,-22.88195500000003,-43.031365,Maria Paula,Niterói,09/04/2022 16:00,0.0,0.0,0.0,37.8,54.2,92.8,atual,Defesa Civil Niteroi
11759,-22.884696999999992,-43.12599699999997,Morro da Penha,Niterói,09/04/2022 16:00,0.0,0.0,0.0,24.2,30.2,171.2,atual,Defesa Civil Niteroi
11760,-22.90558200000001,-43.12609199999999,Morro do Palácio,Niterói,09/04/2022 16:00,0.0,0.0,0.2,20.0,22.6,75.2,atual,Defesa Civil Niteroi
11761,-22.89655800000001,-43.102017,Pé Pequeno,Niterói,09/04/2022 16:00,0.0,0.0,0.0,31.4,34.2,125.6,atual,Defesa Civil Niteroi
11762,-22.953173517216324,-43.08194159730999,Piratininga,Niterói,09/04/2022 16:00,0.0,0.0,0.0,23.4,29.8,188.8,atual,Defesa Civil Niteroi
11763,-22.953173517216324,-43.08194159730999,Piratininga 2,Niterói,09/04/2022 16:00,0.0,0.0,0.0,18.4,23.0,175.0,atual,Defesa Civil Niteroi
11764,-22.89142,-42.997197,Rio do Ouro,Niterói,09/04/2022 15:45,0.0,0.0,0.0,27.8,43.6,88.6,atual,Defesa Civil Niteroi
11765,-22.91650500000001,-43.09123,São Francisco 1,Niterói,09/04/2022 16:00,0.0,0.0,0.0,26.6,32.0,89.6,atual,Defesa Civil Niteroi
11766,-22.897155000000005,-43.05958,Sapê,Niterói,09/04/2022 16:00,0.0,0.0,0.0,31.8,50.2,103.4,atual,Defesa Civil Niteroi
11767,-22.86391725882606,-43.08125495311178,Tenente Jardim,Niterói,09/04/2022 16:00,0.0,0.0,0.0,36.0,54.4,99.4,atual,Defesa Civil Niteroi
11768,-22.93444093816999,-43.0062389300875,Várzea das Moças,Niterói,09/04/2022 15:00,0.0,0.0,0.0,14.6,24.4,80.8,atual,Defesa Civil Niteroi
11769,-22.89413000000003,-43.109463,Bairro de Fátima,Niterói,09/04/2022 16:00,0.0,0.0,0.0,18.2,22.0,90.8,atual,Defesa Civil Niteroi
11770,-22.880417000000005,-43.076725,Bonfim 2,Niterói,09/04/2022 16:00,0.0,0.0,0.0,39.8,52.4,99.0,atual,Defesa Civil Niteroi
11771,-22.87358300000003,-43.09178799999997,Coronel Leôncio,Niterói,09/04/2022 16:00,0.0,0.0,0.0,0.0,9.4,6451.6,atual,Defesa Civil Niteroi
11772,-22.906973,-43.071013,Igrejinha,Niterói,09/04/2022 16:00,0.0,0.0,0.0,27.2,36.2,95.2,atual,Defesa Civil Niteroi
11773,-22.891437000000003,-43.085833,Morro do Bumba,Niterói,09/04/2022 15:30,0.0,0.0,0.0,45.0,53.8,115.6,atual,Defesa Civil Niteroi
11774,-22.873048,-43.068902,Morro do Castro,Niterói,09/04/2022 16:00,0.0,0.0,0.0,29.6,40.4,558.0,atual,Defesa Civil Niteroi
11775,-22.899628,-43.11845999999999,Morro do Estado,Niterói,09/04/2022 16:00,0.0,0.0,0.0,38.4,42.2,384.2,atual,Defesa Civil Niteroi
11776,-22.934162,-43.10028499999999,Preventório,Niterói,09/04/2022 16:00,0.0,0.0,0.0,26.0,29.8,163.4,atual,Defesa Civil Niteroi
11777,-22.876405000000005,-43.04637,Santa Bárbara 2,Niterói,09/04/2022 16:00,0.0,0.0,0.0,28.0,42.6,95.8,atual,Defesa Civil Niteroi
11778,-22.902903,-43.08673799999999,Travessa Beltrão,Niterói,09/04/2022 16:00,0.0,0.0,0.0,34.8,45.2,115.8,atual,Defesa Civil Niteroi
11779,-22.86396,-43.09919,Barreto 1,Niterói,09/04/2022 16:00,0.0,0.0.1,0.0.2,28.0,39.4,85.2,atual,Defesa Civil Niteroi
11780,-22.86396,-43.09919,Barreto 1,Niterói,09/04/2022 17:00,0.0,0.0,0.0,28.0,39.4,85.2,atual,Defesa Civil Niteroi
11781,-22.885602,-43.10485999999999,Boa Vista,Niterói,09/04/2022 17:00,0.0,0.0,0.0,25.6,29.4,90.0,atual,Defesa Civil Niteroi
11782,-22.88261000000001,-43.06575,Caramujo,Niterói,09/04/2022 17:00,0.0,0.0,0.0,45.6,47.8,113.0,atual,Defesa Civil Niteroi
11783,-22.912318000000013,-43.10239199999999,Cavalão,Niterói,09/04/2022 17:00,0.0,0.0,0.0,29.4,33.2,112.6,atual,Defesa Civil Niteroi
11784,-22.93444093816999,-43.0062389300875,Engenho do Mato,Niterói,09/04/2022 17:00,0.0,0.0,0.0,7.6,19.2,131.8,atual,Defesa Civil Niteroi
11785,-22.93444093816999,-43.0062389300875,Itaipú,Niterói,09/04/2022 17:00,0.0,0.0,0.0,8.6,26.6,183.2,atual,Defesa Civil Niteroi
11786,-22.933416930265047,-43.11481475230219,Jurujuba,Niterói,09/04/2022 16:45,0.0,0.0,0.0,31.0,34.8,186.6,atual,Defesa Civil Niteroi
11787,-22.91361200000001,-43.072442,Maceió,Niterói,09/04/2022 17:00,0.0,0.0,0.0,26.2,35.0,104.8,atual,Defesa Civil Niteroi
11788,-22.936875,-43.03176,Maravista,Niterói,09/04/2022 17:00,0.0,0.0,0.0,11.2,29.6,151.8,atual,Defesa Civil Niteroi
11789,-22.88195500000003,-43.031365,Maria Paula,Niterói,09/04/2022 17:00,0.0,0.0,0.0,37.8,54.2,92.8,atual,Defesa Civil Niteroi
11790,-22.884696999999992,-43.12599699999997,Morro da Penha,Niterói,09/04/2022 17:00,0.0,0.0,0.0,24.2,30.2,171.2,atual,Defesa Civil Niteroi
11791,-22.90558200000001,-43.12609199999999,Morro do Palácio,Niterói,09/04/2022 17:00,0.0,0.0,0.2,20.0,22.6,75.2,atual,Defesa Civil Niteroi
11792,-22.89655800000001,-43.102017,Pé Pequeno,Niterói,09/04/2022 17:00,0.0,0.0,0.0,31.4,34.2,125.6,atual,Defesa Civil Niteroi
11793,-22.953173517216324,-43.08194159730999,Piratininga,Niterói,09/04/2022 17:00,0.0,0.0,0.0,23.4,29.8,188.8,atual,Defesa Civil Niteroi
11794,-22.953173517216324,-43.08194159730999,Piratininga 2,Niterói,09/04/2022 17:00,0.0,0.0,0.0,18.4,23.0,175.0,atual,Defesa Civil Niteroi
11795,-22.89142,-42.997197,Rio do Ouro,Niterói,09/04/2022 16:45,0.0,0.0,0.0,27.8,43.6,88.6,atual,Defesa Civil Niteroi
11796,-22.91650500000001,-43.09123,São Francisco 1,Niterói,09/04/2022 17:00,0.0,0.0,0.0,26.6,32.0,89.6,atual,Defesa Civil Niteroi
11797,-22.897155000000005,-43.05958,Sapê,Niterói,09/04/2022 17:00,0.0,0.0,0.0,31.8,50.2,103.4,atual,Defesa Civil Niteroi
11798,-22.86391725882606,-43.08125495311178,Tenente Jardim,Niterói,09/04/2022 17:00,0.0,0.0,0.0,36.0,54.4,99.4,atual,Defesa Civil Niteroi
11799,-22.89413000000003,-43.109463,Bairro de Fátima,Niterói,09/04/2022 17:00,0.0,0.0,0.0,18.2,22.0,90.8,atual,Defesa Civil Niteroi
11800,-22.880417000000005,-43.076725,Bonfim 2,Niterói,09/04/2022 17:00,0.0,0.0,0.0,39.8,52.4,99.0,atual,Defesa Civil Niteroi
11801,-22.906973,-43.071013,Igrejinha,Niterói,09/04/2022 17:00,0.0,0.0,0.0,27.2,36.2,95.2,atual,Defesa Civil Niteroi
11802,-22.891437000000003,-43.085833,Morro do Bumba,Niterói,09/04/2022 16:45,0.0,0.0,0.0,45.0,53.8,115.6,atual,Defesa Civil Niteroi
11803,-22.873048,-43.068902,Morro do Castro,Niterói,09/04/2022 17:00,0.0,0.0,0.0,29.6,40.4,558.0,atual,Defesa Civil Niteroi
11804,-22.899628,-43.11845999999999,Morro do Estado,Niterói,09/04/2022 17:00,0.0,0.0,0.0,38.4,42.2,384.2,atual,Defesa Civil Niteroi
11805,-22.934162,-43.10028499999999,Preventório,Niterói,09/04/2022 16:45,0.0,0.0,0.0,26.0,29.8,163.4,atual,Defesa Civil Niteroi
11806,-22.876405000000005,-43.04637,Santa Bárbara 2,Niterói,09/04/2022 17:00,0.0,0.0,0.0,28.0,42.6,95.8,atual,Defesa Civil Niteroi
11807,-22.902903,-43.08673799999999,Travessa Beltrão,Niterói,09/04/2022 17:00,0.0,0.0,0.0,34.8,45.2,115.8,atual,Defesa Civil Niteroi
11808,-22.87358300000003,-43.09178799999997,Coronel Leôncio,Niterói,09/04/2022 17:00,0.0,138.6,138.6.1,138.6.2,148.0,6590.2,atual,Defesa Civil Niteroi
11809,-22.885602,-43.10485999999999,Boa Vista,Niterói,09/04/2022 18:00,0.0,0.0,0.0,25.6,29.4,90.0,atual,Defesa Civil Niteroi
11810,-22.88261000000001,-43.06575,Caramujo,Niterói,09/04/2022 17:45,0.0,0.0,0.0,45.6,47.8,113.0,atual,Defesa Civil Niteroi
11811,-22.912318000000013,-43.10239199999999,Cavalão,Niterói,09/04/2022 18:00,0.0,0.0,0.0,29.4,33.2,112.6,atual,Defesa Civil Niteroi
11812,-22.93444093816999,-43.0062389300875,Engenho do Mato,Niterói,09/04/2022 18:00,0.0,0.0,0.0,7.6,19.2,131.8,atual,Defesa Civil Niteroi
11813,-22.93444093816999,-43.0062389300875,Itaipú,Niterói,09/04/2022 18:00,0.0,0.0,0.0,8.6,26.6,183.2,atual,Defesa Civil Niteroi
11814,-22.933416930265047,-43.11481475230219,Jurujuba,Niterói,09/04/2022 17:45,0.0,0.0,0.0,31.0,34.8,186.6,atual,Defesa Civil Niteroi
11815,-22.91361200000001,-43.072442,Maceió,Niterói,09/04/2022 18:00,0.0,0.0,0.0,26.2,35.0,104.8,atual,Defesa Civil Niteroi
11816,-22.936875,-43.03176,Maravista,Niterói,09/04/2022 18:00,0.0,0.0,0.0,11.2,29.6,151.8,atual,Defesa Civil Niteroi
11817,-22.88195500000003,-43.031365,Maria Paula,Niterói,09/04/2022 18:00,0.0,0.0,0.0,37.8,54.2,92.8,atual,Defesa Civil Niteroi
11818,-22.884696999999992,-43.12599699999997,Morro da Penha,Niterói,09/04/2022 18:00,0.0,0.0,0.0,24.2,30.2,171.2,atual,Defesa Civil Niteroi
11819,-22.90558200000001,-43.12609199999999,Morro do Palácio,Niterói,09/04/2022 18:00,0.0,0.0,0.2,20.0,22.6,75.2,atual,Defesa Civil Niteroi
11820,-22.89655800000001,-43.102017,Pé Pequeno,Niterói,09/04/2022 18:00,0.0,0.0,0.0,31.4,34.2,125.6,atual,Defesa Civil Niteroi
11821,-22.953173517216324,-43.08194159730999,Piratininga,Niterói,09/04/2022 18:00,0.0,0.0,0.0,23.4,29.8,188.8,atual,Defesa Civil Niteroi
11822,-22.953173517216324,-43.08194159730999,Piratininga 2,Niterói,09/04/2022 18:00,0.0,0.0,0.0,18.4,23.0,175.0,atual,Defesa Civil Niteroi
11823,-22.89142,-42.997197,Rio do Ouro,Niterói,09/04/2022 17:45,0.0,0.0,0.0,27.8,43.6,88.6,atual,Defesa Civil Niteroi
11824,-22.91650500000001,-43.09123,São Francisco 1,Niterói,09/04/2022 18:00,0.0,0.0,0.0,26.6,32.0,89.6,atual,Defesa Civil Niteroi
11825,-22.897155000000005,-43.05958,Sapê,Niterói,09/04/2022 18:00,0.0,0.0,0.0,31.8,50.2,103.4,atual,Defesa Civil Niteroi
11826,-22.86391725882606,-43.08125495311178,Tenente Jardim,Niterói,09/04/2022 18:00,0.0,0.0,0.0,36.0,54.4,99.4,atual,Defesa Civil Niteroi
11827,-22.89413000000003,-43.109463,Bairro de Fátima,Niterói,09/04/2022 18:00,0.0,0.0,0.0,18.2,22.0,90.8,atual,Defesa Civil Niteroi
11828,-22.880417000000005,-43.076725,Bonfim 2,Niterói,09/04/2022 18:00,0.0,0.0,0.0,39.8,52.4,99.0,atual,Defesa Civil Niteroi
11829,-22.87358300000003,-43.09178799999997,Coronel Leôncio,Niterói,09/04/2022 18:00,0.0,0.0,0.0,0.0,9.4,7036.8,atual,Defesa Civil Niteroi
11830,-22.906973,-43.071013,Igrejinha,Niterói,09/04/2022 18:00,0.0,0.0,0.0,27.2,36.2,95.2,atual,Defesa Civil Niteroi
11831,-22.891437000000003,-43.085833,Morro do Bumba,Niterói,09/04/2022 17:45,0.0,0.0,0.0,45.0,53.8,115.6,atual,Defesa Civil Niteroi
11832,-22.873048,-43.068902,Morro do Castro,Niterói,09/04/2022 18:00,0.0,0.0,0.0,29.6,40.4,558.0,atual,Defesa Civil Niteroi
11833,-22.899628,-43.11845999999999,Morro do Estado,Niterói,09/04/2022 18:00,0.0,0.0,0.0,38.4,42.2,384.2,atual,Defesa Civil Niteroi
11834,-22.934162,-43.10028499999999,Preventório,Niterói,09/04/2022 18:00,0.0,0.0,0.0,26.0,29.8,163.4,atual,Defesa Civil Niteroi
11835,-22.876405000000005,-43.04637,Santa Bárbara 2,Niterói,09/04/2022 18:00,0.0,0.0,0.0,28.0,42.6,95.8,atual,Defesa Civil Niteroi
11836,-22.902903,-43.08673799999999,Travessa Beltrão,Niterói,09/04/2022 18:00,0.0,0.0,0.0,34.8,45.2,115.8,atual,Defesa Civil Niteroi
11837,-22.86396,-43.09919,Barreto 1,Niterói,09/04/2022 18:00,0.0,0.0.1,0.0.2,28.0,39.4,85.2,atual,Defesa Civil Niteroi
11838,-22.885602,-43.10485999999999,Boa Vista,Niterói,09/04/2022 19:00,0.0,0.0,0.0,25.6,29.4,90.0,atual,Defesa Civil Niteroi
11839,-22.88261000000001,-43.06575,Caramujo,Niterói,09/04/2022 19:00,0.0,0.0,0.0,45.6,47.8,113.0,atual,Defesa Civil Niteroi
11840,-22.912318000000013,-43.10239199999999,Cavalão,Niterói,09/04/2022 19:00,0.0,0.0,0.0,29.4,33.2,112.6,atual,Defesa Civil Niteroi
11841,-22.93444093816999,-43.0062389300875,Engenho do Mato,Niterói,09/04/2022 19:00,0.0,0.0,0.0,7.6,19.2,131.8,atual,Defesa Civil Niteroi
11842,-22.93444093816999,-43.0062389300875,Itaipú,Niterói,09/04/2022 19:00,0.0,0.0,0.0,8.6,26.6,183.2,atual,Defesa Civil Niteroi
11843,-22.933416930265047,-43.11481475230219,Jurujuba,Niterói,09/04/2022 18:45,0.0,0.0,0.0,31.0,34.8,186.6,atual,Defesa Civil Niteroi
11844,-22.91361200000001,-43.072442,Maceió,Niterói,09/04/2022 19:00,0.0,0.0,0.0,26.2,35.0,104.8,atual,Defesa Civil Niteroi
11845,-22.936875,-43.03176,Maravista,Niterói,09/04/2022 19:00,0.0,0.0,0.0,11.2,29.6,151.8,atual,Defesa Civil Niteroi
11846,-22.88195500000003,-43.031365,Maria Paula,Niterói,09/04/2022 19:00,0.0,0.0,0.0,37.8,54.2,92.8,atual,Defesa Civil Niteroi
11847,-22.884696999999992,-43.12599699999997,Morro da Penha,Niterói,09/04/2022 19:00,0.0,0.0,0.0,24.2,30.2,171.2,atual,Defesa Civil Niteroi
11848,-22.90558200000001,-43.12609199999999,Morro do Palácio,Niterói,09/04/2022 19:00,0.0,0.0,0.0,19.8,22.4,75.2,atual,Defesa Civil Niteroi
11849,-22.89655800000001,-43.102017,Pé Pequeno,Niterói,09/04/2022 19:00,0.0,0.0,0.0,31.4,34.2,125.6,atual,Defesa Civil Niteroi
11850,-22.953173517216324,-43.08194159730999,Piratininga,Niterói,09/04/2022 19:00,0.0,0.0,0.0,23.4,29.8,188.8,atual,Defesa Civil Niteroi
11851,-22.953173517216324,-43.08194159730999,Piratininga 2,Niterói,09/04/2022 19:00,0.0,0.0,0.0,18.4,23.0,175.0,atual,Defesa Civil Niteroi
11852,-22.89142,-42.997197,Rio do Ouro,Niterói,09/04/2022 18:45,0.0,0.0,0.0,27.8,43.6,88.6,atual,Defesa Civil Niteroi
11853,-22.91650500000001,-43.09123,São Francisco 1,Niterói,09/04/2022 19:00,0.0,0.0,0.0,26.6,32.0,89.6,atual,Defesa Civil Niteroi
11854,-22.897155000000005,-43.05958,Sapê,Niterói,09/04/2022 19:00,0.0,0.0,0.0,31.8,50.2,103.4,atual,Defesa Civil Niteroi
11855,-22.86391725882606,-43.08125495311178,Tenente Jardim,Niterói,09/04/2022 19:00,0.0,0.0,0.0,36.0,54.4,99.4,atual,Defesa Civil Niteroi
11856,-22.89413000000003,-43.109463,Bairro de Fátima,Niterói,09/04/2022 19:00,0.0,0.0,0.0,18.2,22.0,90.8,atual,Defesa Civil Niteroi
11857,-22.880417000000005,-43.076725,Bonfim 2,Niterói,09/04/2022 19:00,0.0,0.0,0.0,39.8,52.4,99.0,atual,Defesa Civil Niteroi
11858,-22.87358300000003,-43.09178799999997,Coronel Leôncio,Niterói,09/04/2022 19:00,0.0,0.0,0.0,0.0,9.4,7036.8,atual,Defesa Civil Niteroi
11859,-22.906973,-43.071013,Igrejinha,Niterói,09/04/2022 19:00,0.0,0.0,0.0,27.2,36.2,95.2,atual,Defesa Civil Niteroi
11860,-22.891437000000003,-43.085833,Morro do Bumba,Niterói,09/04/2022 18:45,0.0,0.0,0.0,45.0,53.8,115.6,atual,Defesa Civil Niteroi
11861,-22.873048,-43.068902,Morro do Castro,Niterói,09/04/2022 19:00,0.0,0.0,0.0,29.6,40.4,558.0,atual,Defesa Civil Niteroi
11862,-22.899628,-43.11845999999999,Morro do Estado,Niterói,09/04/2022 19:00,0.0,0.0,0.0,38.4,42.2,384.2,atual,Defesa Civil Niteroi
11863,-22.934162,-43.10028499999999,Preventório,Niterói,09/04/2022 19:00,0.0,0.0,0.0,26.0,29.8,163.4,atual,Defesa Civil Niteroi
11864,-22.876405000000005,-43.04637,Santa Bárbara 2,Niterói,09/04/2022 19:00,0.0,0.0,0.0,28.0,42.6,95.8,atual,Defesa Civil Niteroi
11865,-22.902903,-43.08673799999999,Travessa Beltrão,Niterói,09/04/2022 19:00,0.0,0.0,0.0,34.8,45.2,115.8,atual,Defesa Civil Niteroi
11866,-22.86396,-43.09919,Barreto 1,Niterói,09/04/2022 19:00,0.0,0.0.1,0.0.2,28.0,39.4,85.2,atual,Defesa Civil Niteroi
11867,-22.885602,-43.10485999999999,Boa Vista,Niterói,09/04/2022 20:00,0.0,0.0,0.0,25.6,29.4,90.0,atual,Defesa Civil Niteroi
11868,-22.88261000000001,-43.06575,Caramujo,Niterói,09/04/2022 20:00,0.0,0.0,0.0,45.6,47.8,113.0,atual,Defesa Civil Niteroi
11869,-22.912318000000013,-43.10239199999999,Cavalão,Niterói,09/04/2022 20:00,0.0,0.0,0.0,29.4,33.2,112.6,atual,Defesa Civil Niteroi
11870,-22.93444093816999,-43.0062389300875,Engenho do Mato,Niterói,09/04/2022 20:00,0.0,0.0,0.0,7.6,19.2,131.8,atual,Defesa Civil Niteroi
11871,-22.93444093816999,-43.0062389300875,Itaipú,Niterói,09/04/2022 20:00,0.0,0.0,0.0,8.6,26.6,183.2,atual,Defesa Civil Niteroi
11872,-22.933416930265047,-43.11481475230219,Jurujuba,Niterói,09/04/2022 19:45,0.0,0.0,0.0,31.0,34.8,186.6,atual,Defesa Civil Niteroi
11873,-22.91361200000001,-43.072442,Maceió,Niterói,09/04/2022 20:00,0.0,0.0,0.0,26.2,35.0,104.8,atual,Defesa Civil Niteroi
11874,-22.936875,-43.03176,Maravista,Niterói,09/04/2022 20:00,0.0,0.0,0.0,11.2,29.6,151.8,atual,Defesa Civil Niteroi
11875,-22.88195500000003,-43.031365,Maria Paula,Niterói,09/04/2022 20:00,0.0,0.0,0.0,37.8,54.2,92.8,atual,Defesa Civil Niteroi
11876,-22.884696999999992,-43.12599699999997,Morro da Penha,Niterói,09/04/2022 20:00,0.0,0.0,0.0,24.2,30.2,171.2,atual,Defesa Civil Niteroi
11877,-22.90558200000001,-43.12609199999999,Morro do Palácio,Niterói,09/04/2022 20:00,0.0,0.0,0.0,19.8,22.4,75.2,atual,Defesa Civil Niteroi
11878,-22.89655800000001,-43.102017,Pé Pequeno,Niterói,09/04/2022 20:00,0.0,0.0,0.0,31.4,34.2,125.6,atual,Defesa Civil Niteroi
11879,-22.953173517216324,-43.08194159730999,Piratininga,Niterói,09/04/2022 20:00,0.0,0.0,0.0,23.4,29.8,188.8,atual,Defesa Civil Niteroi
11880,-22.953173517216324,-43.08194159730999,Piratininga 2,Niterói,09/04/2022 20:00,0.0,0.0,0.0,18.4,23.0,175.0,atual,Defesa Civil Niteroi
11881,-22.89142,-42.997197,Rio do Ouro,Niterói,09/04/2022 19:30,0.0,0.0,0.0,27.8,43.6,88.6,atual,Defesa Civil Niteroi
11882,-22.91650500000001,-43.09123,São Francisco 1,Niterói,09/04/2022 20:00,0.0,0.0,0.0,26.6,32.0,89.6,atual,Defesa Civil Niteroi
11883,-22.897155000000005,-43.05958,Sapê,Niterói,09/04/2022 20:00,0.0,0.0,0.0,31.8,50.2,103.4,atual,Defesa Civil Niteroi
11884,-22.86391725882606,-43.08125495311178,Tenente Jardim,Niterói,09/04/2022 19:45,0.0,0.0,0.0,36.0,54.4,99.4,atual,Defesa Civil Niteroi
11885,-22.89413000000003,-43.109463,Bairro de Fátima,Niterói,09/04/2022 20:00,0.0,0.0,0.0,18.2,22.0,90.8,atual,Defesa Civil Niteroi
11886,-22.880417000000005,-43.076725,Bonfim 2,Niterói,09/04/2022 20:00,0.0,0.0,0.0,39.8,52.4,99.0,atual,Defesa Civil Niteroi
11887,-22.87358300000003,-43.09178799999997,Coronel Leôncio,Niterói,09/04/2022 20:00,0.0,0.0,0.0,0.0,9.4,7036.8,atual,Defesa Civil Niteroi
11888,-22.906973,-43.071013,Igrejinha,Niterói,09/04/2022 20:00,0.0,0.0,0.0,27.2,36.2,95.2,atual,Defesa Civil Niteroi
11889,-22.891437000000003,-43.085833,Morro do Bumba,Niterói,09/04/2022 19:45,0.0,0.0,0.0,45.0,53.8,115.6,atual,Defesa Civil Niteroi
11890,-22.873048,-43.068902,Morro do Castro,Niterói,09/04/2022 20:00,0.0,0.0,0.0,29.6,40.4,558.0,atual,Defesa Civil Niteroi
11891,-22.899628,-43.11845999999999,Morro do Estado,Niterói,09/04/2022 20:00,0.0,0.0,0.0,38.4,42.2,384.2,atual,Defesa Civil Niteroi
11892,-22.934162,-43.10028499999999,Preventório,Niterói,09/04/2022 20:00,0.0,0.0,0.0,26.0,29.8,163.4,atual,Defesa Civil Niteroi
11893,-22.876405000000005,-43.04637,Santa Bárbara 2,Niterói,09/04/2022 20:00,0.0,0.0,0.0,28.0,42.6,95.8,atual,Defesa Civil Niteroi
11894,-22.902903,-43.08673799999999,Travessa Beltrão,Niterói,09/04/2022 20:00,0.0,0.0,0.0,34.8,45.2,115.8,atual,Defesa Civil Niteroi
11895,-22.86396,-43.09919,Barreto 1,Niterói,09/04/2022 20:00,0.0,0.0.1,0.0.2,28.0,39.4,85.2,atual,Defesa Civil Niteroi
11896,-22.885602,-43.10485999999999,Boa Vista,Niterói,09/04/2022 21:00,0.0,0.0,0.0,25.6,29.4,90.0,atual,Defesa Civil Niteroi
11897,-22.88261000000001,-43.06575,Caramujo,Niterói,09/04/2022 21:00,0.0,0.0,0.0,45.6,47.8,113.0,atual,Defesa Civil Niteroi
11898,-22.912318000000013,-43.10239199999999,Cavalão,Niterói,09/04/2022 21:00,0.0,0.0,0.0,29.4,33.2,112.6,atual,Defesa Civil Niteroi
11899,-22.93444093816999,-43.0062389300875,Engenho do Mato,Niterói,09/04/2022 21:00,0.0,0.0,0.0,7.6,19.2,131.8,atual,Defesa Civil Niteroi
11900,-22.93444093816999,-43.0062389300875,Itaipú,Niterói,09/04/2022 21:00,0.0,0.0,0.0,8.6,26.6,183.2,atual,Defesa Civil Niteroi
11901,-22.933416930265047,-43.11481475230219,Jurujuba,Niterói,09/04/2022 20:45,0.0,0.0,0.0,31.0,34.8,186.6,atual,Defesa Civil Niteroi
11902,-22.91361200000001,-43.072442,Maceió,Niterói,09/04/2022 21:00,0.0,0.0,0.0,26.2,35.0,104.8,atual,Defesa Civil Niteroi
11903,-22.936875,-43.03176,Maravista,Niterói,09/04/2022 21:00,0.0,0.0,0.0,11.2,29.6,151.8,atual,Defesa Civil Niteroi
11904,-22.88195500000003,-43.031365,Maria Paula,Niterói,09/04/2022 21:00,0.0,0.0,0.0,37.8,54.2,92.8,atual,Defesa Civil Niteroi
11905,-22.884696999999992,-43.12599699999997,Morro da Penha,Niterói,09/04/2022 21:00,0.0,0.0,0.0,24.2,30.2,171.2,atual,Defesa Civil Niteroi
11906,-22.90558200000001,-43.12609199999999,Morro do Palácio,Niterói,09/04/2022 21:00,0.0,0.0,0.0,19.8,22.4,75.2,atual,Defesa Civil Niteroi
11907,-22.89655800000001,-43.102017,Pé Pequeno,Niterói,09/04/2022 21:00,0.0,0.0,0.0,31.4,34.2,125.6,atual,Defesa Civil Niteroi
11908,-22.953173517216324,-43.08194159730999,Piratininga,Niterói,09/04/2022 21:00,0.0,0.0,0.0,23.4,29.8,188.8,atual,Defesa Civil Niteroi
