,Data,precipitacao_observada,Horario,Datetime,RiodoOuro_ws10,RiodoOuro_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10,prec_prev_RiodoOuro,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_RiodoOuro,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-09-19 19:00:00,2021-09-19,0.0,19:00:00,2021-09-19 19:00:00,6.81241,132.048,6.84199,135.678,6.26225,128.823,7.9528,131.828,6.54973,131.933,6.97011,129.346,6.98409,135.419,6.2155,128.721,6.7482,134.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6974,23.7339,23.1948,23.5101,23.357,23.4254,23.9583,23.0024,23.7329
2021-09-19 20:00:00,2021-09-19,0.0,20:00:00,2021-09-19 20:00:00,6.5069,130.515,6.23699,133.991,5.88235,126.715,7.37269,130.659,6.24192,129.455,6.45724,127.831,6.32682,133.126,5.84151,125.852,6.24472,132.487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.654,22.6177,22.0522,22.4109,22.1753,22.3042,23.0351,21.836,22.5521
2021-09-19 21:00:00,2021-09-19,0.0,21:00:00,2021-09-19 21:00:00,5.56376,130.083,4.9909,131.904,4.94932,125.899,6.03296,129.009,5.18287,128.711,5.29168,126.946,5.5071,128.707,5.07753,123.758,5.07743,131.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6576,21.4552,21.0562,21.1064,20.9112,21.1278,22.0812,20.841,21.3458
2021-09-19 22:00:00,2021-09-19,0.0,22:00:00,2021-09-19 22:00:00,4.50956,130.863,4.02775,133.045,3.76431,127.129,4.78851,128.455,4.24323,129.305,4.30987,127.431,4.49283,127.022,4.03055,124.582,4.27828,132.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58559e-08,0.0,21.2343,21.1429,20.531,20.7875,20.5724,20.8255,21.7409,20.3463,21.0087
2021-09-19 23:00:00,2021-09-19,0.0,23:00:00,2021-09-19 23:00:00,3.373,128.354,2.80199,131.753,3.11273,123.718,3.30821,127.74,3.22922,124.604,3.22015,125.825,3.22422,125.74,3.37039,119.559,3.2929,129.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84292e-08,0.0,21.0938,20.847,20.8167,20.5941,20.5104,20.7143,21.4905,20.5879,20.7908
2021-09-20 00:00:00,2021-09-20,0.0,00:00:00,2021-09-20 00:00:00,3.67509,68.9639,4.13882,70.5417,3.03248,70.7406,4.70449,68.4746,3.20735,71.4419,3.74338,71.5296,4.37338,68.3408,2.77418,72.2549,3.68894,72.1775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8973,22.9767,22.8176,22.8722,22.9187,22.7944,22.9497,22.8376,22.9994
2021-09-20 01:00:00,2021-09-20,0.0,01:00:00,2021-09-20 01:00:00,2.84862,95.2541,2.02175,92.7218,2.11238,96.6861,2.78239,92.9759,2.15065,99.2138,2.29366,94.9755,3.15653,92.6415,2.23787,99.0008,1.98436,94.1879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2422,21.1193,20.3825,20.6705,20.26,20.8955,22.5757,19.7943,20.9943
2021-09-20 02:00:00,2021-09-20,0.0,02:00:00,2021-09-20 02:00:00,2.65943,99.1931,2.14518,93.8454,2.01992,104.014,2.63533,97.3504,2.16605,102.617,2.13782,102.59,3.09586,94.0824,2.14629,104.62,2.11769,95.4545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9841,20.8414,19.8906,20.2772,19.9063,20.3402,22.3989,19.3372,20.7091
2021-09-20 03:00:00,2021-09-20,0.0,03:00:00,2021-09-20 03:00:00,2.68412,110.933,2.20659,105.267,2.11867,112.351,2.68536,107.639,2.20372,115.589,2.27866,110.687,2.95141,104.57,2.22727,112.708,2.14342,109.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5532,20.5936,19.5822,19.986,19.5505,20.0748,22.2023,19.042,20.3766
2021-09-20 04:00:00,2021-09-20,0.0,04:00:00,2021-09-20 04:00:00,2.31709,119.6,2.0596,120.187,2.12031,116.831,2.87585,114.962,2.10435,121.995,2.05982,116.91,2.46155,115.85,1.64605,115.598,2.0312,123.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9314,21.4301,20.6216,20.9552,20.8364,20.1106,21.6669,20.0719,21.2309
2021-09-20 05:00:00,2021-09-20,0.0,05:00:00,2021-09-20 05:00:00,2.44138,119.74,1.67682,119.853,2.202,118.084,2.99588,116.367,2.24978,122.848,2.88467,118.027,2.36219,115.153,2.13184,118.523,1.92096,120.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2964,20.7162,20.9075,21.2641,21.0513,21.045,21.7468,20.6659,20.9608
2021-09-20 06:00:00,2021-09-20,0.0,06:00:00,2021-09-20 06:00:00,2.79863,111.642,2.1631,111.552,2.1451,109.889,2.73408,107.764,2.24411,118.276,2.58051,107.805,2.96284,106.897,2.21888,112.797,2.15458,119.522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6555,19.5739,18.9708,19.2045,19.0433,19.7299,21.243,18.3703,19.58
2021-09-20 07:00:00,2021-09-20,0.0,07:00:00,2021-09-20 07:00:00,2.31031,108.233,2.21408,101.257,2.10531,111.7,2.54483,107.673,2.22435,112.638,2.35604,111.639,2.83686,100.467,2.07885,112.266,2.20922,106.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6371,19.3955,18.5742,18.8567,18.6009,19.1775,21.0555,17.9831,19.2994
2021-09-20 08:00:00,2021-09-20,0.0,08:00:00,2021-09-20 08:00:00,1.87184,121.571,1.96705,117.5,1.89562,120.613,2.23918,118.944,2.12767,122.559,2.18841,119.653,2.22096,112.52,1.94252,118.775,2.08095,121.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3837,18.9329,18.29,18.5255,18.3386,18.7956,20.7828,17.7997,18.8921
2021-09-20 09:00:00,2021-09-20,0.0,09:00:00,2021-09-20 09:00:00,1.57396,120.061,1.94727,118.996,1.6319,117.806,2.09955,112.057,1.96799,123.481,2.08397,113.47,2.03524,109.304,1.72966,118.505,2.07671,124.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1676,18.7465,18.0599,18.3897,18.112,18.5933,20.6382,17.6249,18.721
2021-09-20 10:00:00,2021-09-20,0.0,10:00:00,2021-09-20 10:00:00,3.67509,68.9639,4.13882,70.5417,3.03248,70.7406,4.70449,68.4746,3.20735,71.4419,3.74338,71.5296,4.37338,68.3408,2.77418,72.2549,3.68894,72.1775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6266,21.7514,21.6337,21.8608,21.4986,21.8537,21.7856,21.3817,21.6421
2021-09-20 11:00:00,2021-09-20,0.0,11:00:00,2021-09-20 11:00:00,4.87847,64.8337,5.05745,66.3891,4.5471,67.2679,5.67769,65.3261,4.66533,65.0486,5.01573,69.223,5.23413,65.3253,4.2889,64.9392,4.87581,67.1584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5995,23.7438,23.7435,23.862,23.5744,23.9418,23.6854,23.5034,23.7093
2021-09-20 12:00:00,2021-09-20,0.0,12:00:00,2021-09-20 12:00:00,4.41949,57.7828,4.40617,61.1421,4.14655,56.027,5.08526,56.0845,4.24406,59.2636,4.33895,56.3044,4.59229,59.1701,4.06339,55.2026,4.3443,61.9893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1948,25.3681,25.2646,25.3723,25.1161,25.4841,25.3519,24.99,25.3311
2021-09-20 13:00:00,2021-09-20,0.0,13:00:00,2021-09-20 13:00:00,3.80472,60.0126,3.78058,64.8982,3.67516,57.5579,4.32988,58.4005,3.65378,62.1947,3.82187,60.034,3.9399,62.2501,3.60802,55.812,3.76645,66.3281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.692,26.8152,26.7202,26.7415,26.5846,26.9054,26.829,26.436,26.7858
2021-09-20 14:00:00,2021-09-20,0.0,14:00:00,2021-09-20 14:00:00,3.56685,57.3284,3.77506,63.6507,3.61081,60.4272,3.93437,57.9503,3.48584,58.3796,3.74414,62.7686,3.85716,59.8337,3.45773,55.1357,3.72581,66.813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9145,27.9501,27.8857,27.8286,27.7691,27.9589,27.9592,27.6672,27.96
2021-09-20 15:00:00,2021-09-20,0.0,15:00:00,2021-09-20 15:00:00,3.89386,102.105,3.35058,72.8274,5.44543,114.554,4.33404,105.143,3.69082,97.8155,5.94925,116.403,3.32957,70.9789,5.2841,113.956,3.50455,72.8769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.535,29.0206,27.3885,28.311,28.4707,27.451,29.052,27.2608,28.9761
2021-09-20 16:00:00,2021-09-20,0.0,16:00:00,2021-09-20 16:00:00,4.01548,99.0554,4.3176,68.275,5.65115,116.814,4.10495,89.5914,4.21721,105.812,5.96415,118.207,4.60545,64.6892,5.63053,116.344,4.08267,69.2665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1884,29.7019,27.8481,29.103,28.9445,28.1222,29.6844,27.5406,29.7332
2021-09-20 17:00:00,2021-09-20,0.0,17:00:00,2021-09-20 17:00:00,4.60367,71.3254,5.00601,64.636,4.45414,103.742,5.38149,69.7676,4.27162,72.7374,4.42663,97.9625,4.94979,63.7561,4.69872,108.774,5.15528,66.9556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.895,29.8051,28.967,29.6993,29.6602,29.2654,29.9349,28.5728,29.748
2021-09-20 18:00:00,2021-09-20,0.0,18:00:00,2021-09-20 18:00:00,5.10647,69.5645,5.57483,68.8914,5.36729,70.2369,5.70391,69.7129,4.99726,68.7417,5.66753,69.9668,5.66492,67.6815,5.25528,69.5979,5.60305,69.8587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6232,29.4533,29.2216,29.4775,29.3196,29.4205,29.6302,29.0038,29.427
2021-09-20 19:00:00,2021-09-20,0.0,19:00:00,2021-09-20 19:00:00,5.47445,76.7792,5.54137,75.5401,5.18992,76.2771,6.21454,76.2879,5.31161,77.1039,5.5737,76.2721,5.69027,74.8846,5.08756,76.3796,5.56112,76.0244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8909,28.7539,28.4916,28.6909,28.49,28.7401,28.9867,28.2578,28.7485
2021-09-20 20:00:00,2021-09-20,0.0,20:00:00,2021-09-20 20:00:00,5.18596,74.1064,5.51709,73.433,4.87559,73.9879,5.95439,73.9172,4.91137,75.8627,5.50065,74.5058,5.70126,72.8497,4.7079,74.4851,5.5898,75.3566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3806,26.9973,26.7594,27.0143,26.8056,27.0137,27.3975,26.52,26.9921
2021-09-20 21:00:00,2021-09-20,0.0,21:00:00,2021-09-20 21:00:00,4.2448,77.7334,4.56367,73.7114,2.10834,84.8124,4.82717,77.0658,3.41418,82.3957,3.85189,83.4645,5.19671,73.0737,2.3041,87.3761,4.59913,78.1523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0181,24.4689,23.0544,24.2064,23.9224,24.3199,25.0642,22.1198,24.4462
2021-09-20 22:00:00,2021-09-20,0.0,22:00:00,2021-09-20 22:00:00,5.76584,66.6368,6.18675,67.5072,3.96831,70.8509,6.88564,67.751,4.94689,69.8366,5.77359,72.1453,6.75234,67.9819,2.99024,73.6398,6.35382,71.1746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0721,23.4953,23.1499,23.4998,23.2628,23.5143,24.0364,22.3101,23.4153
2021-09-20 23:00:00,2021-09-20,0.0,23:00:00,2021-09-20 23:00:00,6.06932,63.992,6.24188,67.0356,5.19554,64.6476,7.3892,66.6251,5.33826,65.2939,6.79663,67.2096,6.78845,68.1163,4.22368,63.361,6.47051,70.0742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7229,23.122,23.1574,23.2534,22.9931,23.4205,23.5964,22.647,23.0234
2021-09-21 00:00:00,2021-09-21,0.0,00:00:00,2021-09-21 00:00:00,1.37177,166.815,2.06748,168.257,1.15534,161.213,2.15202,161.294,1.20379,185.74,1.64003,157.796,1.72198,165.281,0.882609,194.806,1.60118,176.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5272,22.5848,22.4691,22.474,22.579,22.4199,22.5279,22.5176,22.6401
2021-09-21 01:00:00,2021-09-21,0.0,01:00:00,2021-09-21 01:00:00,2.93906,45.1556,2.27575,52.8147,2.02422,38.0832,3.05126,44.2397,2.10816,49.6091,2.41064,38.4446,3.41216,52.5395,2.23421,42.2079,2.08359,55.5441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0781,21.2946,20.5535,20.8487,20.3155,21.1509,21.9464,19.979,21.2293
2021-09-21 02:00:00,2021-09-21,0.0,02:00:00,2021-09-21 02:00:00,3.62977,47.3168,2.97629,57.089,2.7101,37.3592,4.4354,47.3793,2.35612,51.6133,3.78295,41.3772,4.10578,56.1309,2.2836,39.7244,2.65823,60.3278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1083,20.5048,20.3003,20.4619,19.825,20.9001,21.0842,19.4649,20.4419
2021-09-21 03:00:00,2021-09-21,0.0,03:00:00,2021-09-21 03:00:00,2.87659,29.1892,2.25486,45.2279,2.18098,13.3725,3.78337,40.4363,1.79512,13.2853,2.90048,32.401,3.97604,49.9728,2.12447,3.41583,1.72501,37.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.335,20.3697,19.8645,20.6086,19.1419,21.0411,21.3479,18.9258,19.7861
2021-09-21 04:00:00,2021-09-21,0.0,04:00:00,2021-09-21 04:00:00,2.42942,35.9464,2.04518,50.1628,2.21395,17.0647,3.34046,41.7053,1.65916,27.7469,2.82537,29.2643,3.17633,54.4686,2.07039,9.7569,1.69861,49.4665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5837,19.7909,19.548,20.4589,18.9256,20.918,21.7427,18.7447,19.4901
2021-09-21 05:00:00,2021-09-21,0.0,05:00:00,2021-09-21 05:00:00,1.64953,47.953,2.03017,60.9871,1.74046,34.071,2.87708,48.2318,1.33213,58.4941,2.53202,40.656,2.24853,60.2604,1.17594,35.284,1.54705,70.1085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.862,20.0319,20.099,20.8613,19.5097,21.2303,22.3763,19.4145,19.7867
2021-09-21 06:00:00,2021-09-21,0.0,06:00:00,2021-09-21 06:00:00,0.975327,23.9526,0.984462,57.8067,1.21307,354.04,1.66235,31.3362,0.594665,33.5243,1.54117,10.3556,1.43751,53.2442,0.845445,351.616,0.640264,73.2498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9889,20.5449,20.3834,20.928,20.3122,21.1358,22.1721,20.1209,20.516
2021-09-21 07:00:00,2021-09-21,0.0,07:00:00,2021-09-21 07:00:00,1.81055,132.383,1.94275,122.945,1.74108,138.66,2.4706,134.93,2.14577,131.067,2.47031,140.937,1.95182,120.006,1.91228,137.514,2.08896,124.949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.905,20.2097,20.1612,20.8756,19.7317,20.8751,22.2781,19.6139,19.9396
2021-09-21 08:00:00,2021-09-21,0.0,08:00:00,2021-09-21 08:00:00,2.88786,156.212,2.89578,158.067,2.64679,154.286,3.34004,150.925,2.90522,157.538,2.80447,149.978,3.44863,154.871,2.69784,157.28,2.99894,158.561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6524,20.4332,19.4713,19.7384,19.8814,19.7367,22.4177,19.4158,20.7518
2021-09-21 09:00:00,2021-09-21,0.0,09:00:00,2021-09-21 09:00:00,1.70491,169.207,2.24199,171.342,1.25124,167.3,1.93825,158.15,1.64168,181.063,1.47509,154.71,2.11141,165.457,1.03522,191.316,2.09341,177.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8726,20.4546,20.3065,20.6282,20.4387,20.7151,22.486,20.4126,20.704
2021-09-21 10:00:00,2021-09-21,0.0,10:00:00,2021-09-21 10:00:00,1.37177,166.815,2.06748,168.257,1.15534,161.213,2.15202,161.294,1.20379,185.74,1.64003,157.796,1.72198,165.281,0.882609,194.806,1.60118,176.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0554,25.0826,24.837,25.3908,25.0535,25.2081,24.5845,25.0492,25.0892
2021-09-21 11:00:00,2021-09-21,0.0,11:00:00,2021-09-21 11:00:00,0.694033,171.34,1.00346,178.722,0.532462,160.932,1.05795,177.225,0.515138,222.374,0.771795,161.025,1.18283,184.508,0.208538,226.2,0.852736,215.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0065,27.5203,27.338,27.6223,27.5874,27.4981,27.3632,27.4706,27.7601
2021-09-21 12:00:00,2021-09-21,0.0,12:00:00,2021-09-21 12:00:00,1.75685,264.612,1.60283,262.472,2.05775,282.957,1.86471,263.072,1.86145,268.197,1.8642,276.904,1.3589,254.333,2.0802,284.391,1.83272,260.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2651,30.6358,30.5231,30.696,30.1627,30.961,30.4562,30.0753,30.3236
2021-09-21 13:00:00,2021-09-21,0.0,13:00:00,2021-09-21 13:00:00,2.49467,275.139,2.48135,274.713,2.78602,279.961,2.89727,274.198,2.52854,274.027,2.94136,281.653,2.39734,271.291,2.86628,280.41,2.36545,274.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5636,32.8275,32.7363,32.7629,32.4645,33.0789,32.8047,32.4483,32.6956
2021-09-21 14:00:00,2021-09-21,0.0,14:00:00,2021-09-21 14:00:00,3.52173,273.997,3.61129,276.521,3.32211,276.616,4.21413,274.501,3.40435,273.933,3.73864,277.577,3.60941,277.344,3.24463,276.281,3.5421,275.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.9671,35.2738,34.759,35.1166,34.7577,35.1082,35.311,34.4237,35.156
2021-09-21 15:00:00,2021-09-21,0.0,15:00:00,2021-09-21 15:00:00,3.46596,223.987,3.09153,233.075,3.7987,217.056,4.41209,219.913,3.4435,224.794,4.24523,218.387,3.26946,229.376,3.68739,217.544,3.23088,232.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.7119,36.136,35.1821,35.699,35.522,35.3924,36.189,34.9756,36.0941
2021-09-21 16:00:00,2021-09-21,0.0,16:00:00,2021-09-21 16:00:00,6.15768,214.328,5.44251,212.846,6.18657,217.755,7.05906,214.62,6.28162,212.551,6.49699,219.906,5.61995,211.956,6.28508,215.107,5.77546,211.919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3649,33.8136,32.5165,33.2104,32.9438,32.7768,33.9632,32.3466,33.6772
2021-09-21 17:00:00,2021-09-21,0.0,17:00:00,2021-09-21 17:00:00,8.48068,220.02,8.67314,216.954,7.80147,223.898,9.88674,218.917,8.40168,219.423,8.22066,224.03,9.13658,216.064,7.81723,223.251,8.8073,216.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2147,31.3118,30.4103,31.1496,30.4763,30.6957,31.7624,30.1005,31.0575
2021-09-21 18:00:00,2021-09-21,0.0,18:00:00,2021-09-21 18:00:00,10.3584,223.322,9.81904,222.639,10.2983,225.4,12.056,221.798,10.1339,222.688,10.8064,225.372,10.3341,220.476,10.1667,223.9,9.9866,222.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2858,26.1818,25.542,26.1954,25.536,25.9059,26.708,25.2624,26.0015
2021-09-21 19:00:00,2021-09-21,0.0,19:00:00,2021-09-21 19:00:00,8.29746,226.588,5.92052,236.155,10.3312,222.855,9.19699,225.958,8.63785,225.646,10.0516,223.666,6.05291,233.232,10.7741,220.999,6.76859,234.407,1.88273e-07,7.52744e-09,1.00885e-05,4.62813e-08,3.41123e-06,1.09004e-05,1.89853e-09,2.86993e-05,1.42731e-08,23.7272,23.656,23.0075,23.5553,23.0987,23.2868,24.0157,22.7938,23.4922
2021-09-21 20:00:00,2021-09-21,0.0,20:00:00,2021-09-21 20:00:00,1.33377,286.203,1.79322,271.804,3.41277,247.392,1.84478,272.786,1.47387,275.708,3.29411,256.811,2.40945,253.194,3.86557,239.782,1.8232,266.671,3.90714e-07,0.00029576,5.52831e-05,0.000278415,7.95568e-06,0.000171328,0.00570717,9.07118e-05,7.81042e-06,22.9677,22.7926,22.5015,22.8266,22.4792,22.6891,23.1735,22.2614,22.7552
2021-09-21 21:00:00,2021-09-21,0.0,21:00:00,2021-09-21 21:00:00,4.71077,235.085,3.38792,239.516,5.81679,232.32,5.81109,235.595,4.48145,234.516,6.26489,235.278,4.1069,237.291,5.47526,230.01,4.01809,237.985,0.00610708,0.0209236,0.00411016,0.0417711,0.0377201,0.0683731,0.057214,0.0205045,0.0446551,22.7856,22.6017,22.1852,22.5637,22.1654,22.3824,23.019,21.9595,22.5252
2021-09-21 22:00:00,2021-09-21,1.0,22:00:00,2021-09-21 22:00:00,3.97117,225.598,3.45881,235.951,4.76825,222.892,5.37152,220.565,4.30781,236.709,5.6585,226.223,3.86278,224.146,4.47154,227.716,4.89765,241.35,0.230349,0.171724,0.174251,0.156593,0.236635,0.134366,0.247597,0.311069,0.103927,22.3702,22.3192,21.8232,22.1602,21.8837,22.0668,22.5867,21.6053,22.3419
2021-09-21 23:00:00,2021-09-21,0.0,23:00:00,2021-09-21 23:00:00,4.56627,252.516,3.83995,247.114,4.38016,249.874,5.32766,253.421,4.18179,248.379,4.23278,247.472,4.77312,249.674,4.87192,246.053,3.77182,244.295,0.312134,0.228361,0.213739,0.221305,0.265994,0.149447,0.394982,0.3567,0.110326,22.123,22.0485,21.4727,22.0324,21.34,21.7639,22.4323,21.227,21.9492
2021-09-22 00:00:00,2021-09-22,0.0,00:00:00,2021-09-22 00:00:00,7.1572,223.594,6.22949,225.478,7.13039,222.125,8.34361,221.488,6.57974,223.482,7.49584,221.809,6.8432,223.36,6.90544,221.716,6.19999,224.703,0.306175,0.207904,0.209982,0.181427,0.228713,0.0826633,0.344363,0.336571,0.0662035,21.8799,21.7295,21.4159,21.6714,21.3367,21.6127,22.0844,21.1388,21.6837
2021-09-22 01:00:00,2021-09-22,0.0,01:00:00,2021-09-22 01:00:00,4.65942,227.923,3.01322,236.273,4.96081,223.495,4.97233,225.252,3.89947,229.152,4.92161,223.707,4.21601,230.139,5.0228,223.621,2.98081,235.74,0.0819333,0.0571038,0.0398314,0.066605,0.0297953,0.0166592,0.15398,0.0459778,0.00693112,21.2673,20.7444,20.625,20.7383,20.3977,20.7634,21.4236,20.4058,20.6693
2021-09-22 02:00:00,2021-09-22,0.0,02:00:00,2021-09-22 02:00:00,4.81979,224.049,3.61009,228.402,5.14114,220.987,5.62578,221.847,4.20179,225.537,5.0514,221.736,4.55708,224.494,5.00471,220.773,3.3998,228.81,0.000147372,0.000171408,0.000298366,0.00161462,0.000431627,0.00141789,0.000887096,0.000284791,0.00052435,21.1487,21.0456,20.745,21.0002,20.6166,20.8805,21.364,20.3769,20.9321
2021-09-22 03:00:00,2021-09-22,0.0,03:00:00,2021-09-22 03:00:00,5.91514,213.916,5.0446,214.995,6.17169,213.291,6.57267,214.396,5.56698,212.418,6.0967,213.21,5.72829,216.357,6.31371,210.895,4.83571,214.517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8077,20.7663,20.4119,20.6472,20.4138,20.6175,21.0012,20.1939,20.7657
2021-09-22 04:00:00,2021-09-22,0.0,04:00:00,2021-09-22 04:00:00,6.26739,208.031,5.40558,208.464,6.556,207.604,6.93972,206.822,6.3879,206.482,6.67058,206.554,5.82447,208.514,7.04312,205.359,5.45524,207.911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4786,20.4118,20.0881,20.306,20.0671,20.3047,20.6574,19.8503,20.4042
2021-09-22 05:00:00,2021-09-22,0.0,05:00:00,2021-09-22 05:00:00,7.19961,207.265,6.14937,207.608,6.87964,207.917,7.59587,206.836,6.81741,206.516,6.97428,207.738,6.60706,207.195,7.09926,206.025,6.13584,207.928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9913,19.7433,19.4193,19.4442,19.4356,19.5587,20.1329,19.2657,19.7423
2021-09-22 06:00:00,2021-09-22,0.0,06:00:00,2021-09-22 06:00:00,6.42765,206.187,6.322,206.962,5.56589,207.651,7.15612,207.881,5.50607,205.263,6.00506,209.36,7.19596,207.406,5.67381,204.416,5.7732,207.746,2.41399e-06,5.07534e-05,0.0,1.23829e-05,7.88867e-05,4.47035e-08,2.10404e-05,8.34465e-07,0.000760578,19.8043,19.5232,19.2211,19.2394,19.1652,19.7004,19.9274,19.2552,19.5052
2021-09-22 07:00:00,2021-09-22,0.0,07:00:00,2021-09-22 07:00:00,4.84357,205.924,4.06438,205.087,4.16782,206.251,4.53789,206.146,4.03528,204.404,4.91501,205.729,4.87967,206.647,4.35125,204.459,3.52698,204.734,4.39882e-05,0.000130475,0.0,0.00433093,8.03471e-05,0.0145157,0.00071156,8.34465e-07,0.000760578,19.6738,19.1142,18.8719,18.6384,18.711,19.6991,19.8148,18.6101,18.9585
2021-09-22 08:00:00,2021-09-22,1.0,08:00:00,2021-09-22 08:00:00,4.168,207.624,2.99274,209.865,3.7761,212.773,3.53757,210.225,3.4805,206.499,3.52047,213.762,3.7887,208.79,3.97755,208.123,3.21398,213.156,4.39882e-05,0.000130475,0.0,0.00433093,8.03471e-05,0.0145157,0.000712574,8.34465e-07,0.000760578,19.4731,18.5185,18.5112,17.8889,18.2745,18.5234,19.552,18.2912,18.6251
2021-09-22 09:00:00,2021-09-22,0.0,09:00:00,2021-09-22 09:00:00,4.00082,202.914,2.73211,205.31,4.14154,207.421,3.78726,205.373,2.95752,201.767,4.4976,210.195,3.88418,205.178,4.05982,203.006,2.91355,206.411,0.00548047,0.00488754,0.00211106,0.0115742,0.00770992,0.0152363,0.0104296,0.00191453,0.0144804,19.6158,18.3128,19.3671,18.0674,17.9121,19.5423,19.6674,19.1137,18.3844
2021-09-22 10:00:00,2021-09-22,0.0,10:00:00,2021-09-22 10:00:00,5.26528,203.537,4.92053,205.257,5.36022,202.204,6.62205,205.545,4.84931,200.551,6.24543,204.5,5.46557,207.451,5.27689,198.961,4.98925,201.503,0.00544119,0.00492549,0.00211126,0.00725578,0.00838447,0.000720665,0.00973958,0.00193465,0.023296,20.0146,19.9626,19.7591,20.2411,19.6062,20.2581,20.2097,19.4603,20.1712
