,Data,precipitacao_observada,Horario,Datetime,prec_prev_Maceio,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_Maceio,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-08-08 06:00:00,2021-08-08,0.0,06:00:00,2021-08-08 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9636,16.6335,15.2004,14.1341,15.8309,15.1038,16.393,15.3049,16.9994
2021-08-08 07:00:00,2021-08-08,0.0,07:00:00,2021-08-08 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1008,16.5569,13.4989,13.4216,15.5259,14.3617,16.2858,13.8772,16.9466
2021-08-08 08:00:00,2021-08-08,0.0,08:00:00,2021-08-08 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3474,16.3211,13.5655,13.0859,13.6475,13.4522,16.0459,13.381,16.3099
2021-08-08 09:00:00,2021-08-08,0.0,09:00:00,2021-08-08 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3519,16.1482,14.9459,13.6428,15.6259,14.996,15.8276,15.7955,16.6294
2021-08-08 10:00:00,2021-08-08,0.0,10:00:00,2021-08-08 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8297,15.8818,15.107,13.2794,14.1293,15.4503,15.454,14.1867,16.2695
2021-08-08 11:00:00,2021-08-08,0.0,11:00:00,2021-08-08 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3594,17.5452,17.5937,17.2347,17.8615,17.7261,17.3829,17.8162,17.9183
2021-08-08 12:00:00,2021-08-08,0.0,12:00:00,2021-08-08 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8861,19.8253,19.9392,19.9434,20.1694,20.2988,19.8933,20.0205,20.002
2021-08-08 13:00:00,2021-08-08,0.0,13:00:00,2021-08-08 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3418,22.4399,22.136,22.2464,22.6599,22.3304,22.4543,22.2539,22.548
2021-08-08 14:00:00,2021-08-08,0.0,14:00:00,2021-08-08 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7946,23.9421,23.4606,23.709,24.0663,23.6307,23.9938,23.5894,23.9669
2021-08-08 15:00:00,2021-08-08,0.0,15:00:00,2021-08-08 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7509,25.146,24.3293,24.6687,25.0974,24.6403,25.123,24.4393,25.2913
2021-08-08 16:00:00,2021-08-08,0.0,16:00:00,2021-08-08 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7153,25.9277,25.5352,25.5851,25.4653,25.5529,26.0634,25.0451,25.435
2021-08-08 17:00:00,2021-08-08,0.0,17:00:00,2021-08-08 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1443,25.4838,25.0608,25.2689,25.1705,25.5709,25.6792,24.8112,25.3236
2021-08-08 18:00:00,2021-08-08,0.0,18:00:00,2021-08-08 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3738,26.091,25.0219,25.3501,25.5862,25.2122,26.2435,25.0854,25.9698
2021-08-08 19:00:00,2021-08-08,0.0,19:00:00,2021-08-08 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6141,25.379,24.438,24.417,25.0427,24.4722,25.3267,24.7385,25.5843
2021-08-08 20:00:00,2021-08-08,0.0,20:00:00,2021-08-08 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0212,24.3578,22.7027,22.8766,23.4965,22.7548,24.1579,23.1331,24.6285
2021-08-08 21:00:00,2021-08-08,0.0,21:00:00,2021-08-08 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1909,21.7226,19.8802,19.8736,20.9513,19.9662,21.5792,20.4168,21.9851
2021-08-08 22:00:00,2021-08-08,0.0,22:00:00,2021-08-08 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0659,20.5623,19.041,18.7368,19.9005,19.288,20.3795,19.5397,20.853
2021-08-08 23:00:00,2021-08-08,0.0,23:00:00,2021-08-08 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6853,19.9679,18.7711,18.4469,19.4391,19.0907,19.8199,19.1233,20.2471
2021-08-09 00:00:00,2021-08-09,0.0,00:00:00,2021-08-09 00:00:00,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,20.4479,20.4318,20.4633,20.3802,20.5173,20.3966,20.3633,20.532,20.5018
2021-08-09 01:00:00,2021-08-09,0.0,01:00:00,2021-08-09 01:00:00,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,16.6948,19.253,17.749,17.1541,17.324,17.8472,19.1342,18.2516,19.6023
2021-08-09 02:00:00,2021-08-09,0.0,02:00:00,2021-08-09 02:00:00,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,15.2209,18.0993,16.1576,14.8751,15.6839,16.5593,17.7744,16.2444,18.4272
2021-08-09 03:00:00,2021-08-09,0.0,03:00:00,2021-08-09 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9163,17.6271,16.0374,14.6184,16.7643,16.11,17.4196,17.2049,17.996
2021-08-09 04:00:00,2021-08-09,0.0,04:00:00,2021-08-09 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.237,17.8032,15.9444,15.0945,16.207,16.107,17.5164,17.1141,18.3958
2021-08-09 05:00:00,2021-08-09,0.0,05:00:00,2021-08-09 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1533,17.69,15.8559,15.0596,15.8688,15.8967,17.4006,16.4353,18.3175
2021-08-09 06:00:00,2021-08-09,0.0,06:00:00,2021-08-09 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2161,17.6214,15.7494,15.1967,16.0211,16.0871,17.2719,16.4244,18.1279
2021-08-09 07:00:00,2021-08-09,0.0,07:00:00,2021-08-09 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2934,17.4561,15.6962,15.3835,15.8715,16.0843,17.1771,16.1793,18.0481
2021-08-09 08:00:00,2021-08-09,0.0,08:00:00,2021-08-09 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3703,17.4619,15.8635,15.3643,16.1119,16.1404,17.2151,16.1949,18.0533
2021-08-09 09:00:00,2021-08-09,0.0,09:00:00,2021-08-09 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.179,17.1728,15.7761,15.2406,15.8831,16.1205,16.9365,16.0759,17.8624
2021-08-09 10:00:00,2021-08-09,0.0,10:00:00,2021-08-09 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4002,17.1128,15.762,15.3363,16.1015,16.0474,16.8242,16.224,17.7543
2021-08-09 11:00:00,2021-08-09,0.0,11:00:00,2021-08-09 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0688,18.8676,19.2559,18.9389,19.4839,19.3669,18.7331,19.5711,19.1256
2021-08-09 12:00:00,2021-08-09,0.0,12:00:00,2021-08-09 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.107,20.7047,21.1991,20.971,21.4632,21.1622,20.6276,21.3322,20.9716
2021-08-09 13:00:00,2021-08-09,0.0,13:00:00,2021-08-09 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8073,22.951,22.234,22.6755,23.2823,22.3619,22.933,22.6329,23.123
2021-08-09 14:00:00,2021-08-09,0.0,14:00:00,2021-08-09 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1701,24.4731,23.7215,24.0889,24.5649,23.8627,24.507,23.9903,24.5866
2021-08-09 15:00:00,2021-08-09,0.0,15:00:00,2021-08-09 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9394,25.41,24.3752,24.7882,25.4352,24.5051,25.3795,24.7116,25.6485
2021-08-09 16:00:00,2021-08-09,0.0,16:00:00,2021-08-09 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0784,25.7875,24.4691,25.0196,25.6241,24.8018,25.7977,24.7607,26.1095
2021-08-09 17:00:00,2021-08-09,0.0,17:00:00,2021-08-09 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.26,25.7807,24.9584,25.0262,25.6931,24.9521,25.6884,25.1645,26.0154
2021-08-09 18:00:00,2021-08-09,0.0,18:00:00,2021-08-09 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2047,25.7734,24.9294,25.0245,25.5696,25.0282,25.7384,25.1212,25.9533
2021-08-09 19:00:00,2021-08-09,0.0,19:00:00,2021-08-09 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6826,25.4153,24.5674,24.4918,25.0765,24.586,25.3392,24.8401,25.6297
2021-08-09 20:00:00,2021-08-09,0.0,20:00:00,2021-08-09 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7429,25.395,23.3892,23.4555,24.3319,23.4945,25.2535,23.8976,25.6494
2021-08-09 21:00:00,2021-08-09,0.0,21:00:00,2021-08-09 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2773,23.4641,21.3036,20.1823,21.992,21.6172,23.1908,21.9841,23.8302
2021-08-09 22:00:00,2021-08-09,0.0,22:00:00,2021-08-09 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8169,22.075,20.1177,18.9215,21.1826,20.391,21.843,20.8472,22.4284
2021-08-09 23:00:00,2021-08-09,0.0,23:00:00,2021-08-09 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.224,21.132,19.6559,18.347,20.4525,19.9886,20.911,20.3359,21.485
2021-08-10 00:00:00,2021-08-10,0.0,00:00:00,2021-08-10 00:00:00,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,21.2623,21.2594,21.2653,21.2088,21.3173,21.212,21.2057,21.3203,21.3142
2021-08-10 01:00:00,2021-08-10,0.0,01:00:00,2021-08-10 01:00:00,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,17.5757,20.7692,18.4419,17.3546,18.5822,18.7245,20.5095,19.3153,21.2001
2021-08-10 02:00:00,2021-08-10,0.0,02:00:00,2021-08-10 02:00:00,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,16.4522,19.525,17.7218,16.1054,17.207,18.0796,19.1205,17.5863,20.0023
2021-08-10 03:00:00,2021-08-10,1.0,03:00:00,2021-08-10 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1625,19.1412,16.8619,15.8083,16.927,17.1071,18.6324,17.2668,19.7428
2021-08-10 04:00:00,2021-08-10,0.0,04:00:00,2021-08-10 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0194,18.9354,16.8202,15.7654,16.9104,17.0865,18.583,17.5699,19.4517
2021-08-10 05:00:00,2021-08-10,0.0,05:00:00,2021-08-10 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4486,18.7043,16.8236,16.3959,16.8652,16.8443,18.5706,17.3468,19.0769
2021-08-10 06:00:00,2021-08-10,0.0,06:00:00,2021-08-10 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5346,18.5811,16.6822,16.502,16.8557,16.6837,18.4871,17.1411,18.8867
2021-08-10 07:00:00,2021-08-10,0.0,07:00:00,2021-08-10 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6758,18.4869,16.9326,16.666,16.8807,16.9287,18.4591,17.3945,18.7257
2021-08-10 08:00:00,2021-08-10,0.0,08:00:00,2021-08-10 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4351,18.7973,17.7515,17.4001,17.6982,17.8208,18.7275,17.9109,19.1141
2021-08-10 09:00:00,2021-08-10,0.0,09:00:00,2021-08-10 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3769,18.8226,17.3932,17.1017,17.9105,17.464,18.673,17.7482,19.1706
2021-08-10 10:00:00,2021-08-10,0.0,10:00:00,2021-08-10 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6373,18.1123,17.9349,17.5309,17.7787,17.8383,18.0345,18.3518,18.5136
2021-08-10 11:00:00,2021-08-10,0.0,11:00:00,2021-08-10 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6924,20.6234,21.7155,21.7355,21.7726,21.7473,20.463,21.6487,20.9181
2021-08-10 12:00:00,2021-08-10,0.0,12:00:00,2021-08-10 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0424,22.6162,22.7573,23.0517,23.0905,22.8554,22.6335,22.922,22.6791
2021-08-10 13:00:00,2021-08-10,0.0,13:00:00,2021-08-10 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1716,25.0978,24.8209,25.1027,25.3864,24.9036,25.1238,25.021,25.1185
2021-08-10 14:00:00,2021-08-10,0.0,14:00:00,2021-08-10 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6909,26.8427,26.5774,26.5635,26.9894,26.6457,26.8312,26.7751,26.9901
2021-08-10 15:00:00,2021-08-10,0.0,15:00:00,2021-08-10 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0175,28.3555,27.7169,27.9066,28.364,27.8076,28.3573,27.9472,28.4866
2021-08-10 16:00:00,2021-08-10,0.0,16:00:00,2021-08-10 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7123,29.1515,28.1045,28.5695,28.8754,27.9497,29.1323,28.4313,29.2009
2021-08-10 17:00:00,2021-08-10,0.0,17:00:00,2021-08-10 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8251,28.5939,27.5837,27.531,28.4661,27.4681,28.2445,27.9332,29.2926
2021-08-10 18:00:00,2021-08-10,0.0,18:00:00,2021-08-10 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0525,28.1508,26.8907,26.7276,27.5062,26.7664,27.8648,27.3523,28.4011
2021-08-10 19:00:00,2021-08-10,0.0,19:00:00,2021-08-10 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0668,27.1113,25.8872,25.7931,26.4715,25.8312,26.9045,26.301,27.415
2021-08-10 20:00:00,2021-08-10,0.0,20:00:00,2021-08-10 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1644,25.9334,23.9243,23.912,24.6927,23.9272,25.7517,24.6035,26.2548
2021-08-10 21:00:00,2021-08-10,0.0,21:00:00,2021-08-10 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0959,25.139,22.7907,22.9238,24.0504,22.6965,24.9449,23.8515,25.4383
2021-08-10 22:00:00,2021-08-10,0.0,22:00:00,2021-08-10 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4681,23.6759,21.2829,19.7921,22.5781,21.436,23.4947,22.473,24.008
2021-08-10 23:00:00,2021-08-10,0.0,23:00:00,2021-08-10 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7585,22.5915,20.5511,18.9349,21.7265,20.3768,22.3676,21.8493,22.9115
2021-08-11 00:00:00,2021-08-11,0.0,00:00:00,2021-08-11 00:00:00,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,22.2761,22.2924,22.2595,22.1927,22.3616,22.1761,22.2091,22.3452,22.3774
2021-08-11 01:00:00,2021-08-11,0.0,01:00:00,2021-08-11 01:00:00,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,18.5264,21.7737,19.8078,18.4992,19.3541,19.9881,21.5568,20.3789,22.1196
2021-08-11 02:00:00,2021-08-11,0.0,02:00:00,2021-08-11 02:00:00,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,16.8903,20.4419,18.1952,16.685,17.6371,18.5602,19.9593,18.6379,20.9077
2021-08-11 03:00:00,2021-08-11,0.0,03:00:00,2021-08-11 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7144,19.957,17.2341,16.5309,17.2698,17.4253,19.5532,17.6126,20.3987
2021-08-11 04:00:00,2021-08-11,0.0,04:00:00,2021-08-11 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9326,19.9984,17.0024,16.6312,17.597,17.1372,19.5107,17.365,20.3725
2021-08-11 05:00:00,2021-08-11,0.0,05:00:00,2021-08-11 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7475,20.093,17.4953,17.4153,18.1877,17.5726,19.6715,18.1004,20.4281
2021-08-11 06:00:00,2021-08-11,0.0,06:00:00,2021-08-11 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.387,18.7754,16.7967,16.3383,16.8825,16.9127,18.5683,17.3919,19.2303
2021-08-11 07:00:00,2021-08-11,0.0,07:00:00,2021-08-11 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.247,18.486,16.508,16.1412,16.7261,16.6158,18.3297,17.1177,18.9986
2021-08-11 08:00:00,2021-08-11,0.0,08:00:00,2021-08-11 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8285,19.6879,17.3838,17.9754,17.966,17.5762,20.0286,17.8492,19.8169
2021-08-11 09:00:00,2021-08-11,0.0,09:00:00,2021-08-11 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0727,20.2611,17.6164,17.929,18.3951,17.6501,20.1569,17.9626,20.3503
2021-08-11 10:00:00,2021-08-11,0.0,10:00:00,2021-08-11 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7929,20.388,18.3409,18.6825,19.2744,18.4128,20.2172,18.6761,20.5928
2021-08-11 11:00:00,2021-08-11,0.0,11:00:00,2021-08-11 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6171,22.4383,22.2651,22.2548,22.9135,22.2135,22.2162,22.4016,22.5666
2021-08-11 12:00:00,2021-08-11,0.0,12:00:00,2021-08-11 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9449,22.1891,21.5156,21.7951,22.2209,21.5405,22.1824,21.6099,22.3923
2021-08-11 13:00:00,2021-08-11,0.0,13:00:00,2021-08-11 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1127,22.4424,21.6921,22.0077,22.3541,21.7632,22.4767,21.7517,22.6001
2021-08-11 14:00:00,2021-08-11,0.0,14:00:00,2021-08-11 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0971,22.5296,21.6436,21.9808,22.329,21.7091,22.5808,21.6988,22.6655
2021-08-11 15:00:00,2021-08-11,0.0,15:00:00,2021-08-11 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2614,22.766,21.7872,22.1124,22.5212,21.8356,22.7915,21.8672,22.9219
2021-08-11 16:00:00,2021-08-11,0.0,16:00:00,2021-08-11 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9369,22.4531,21.4994,21.8003,22.1937,21.5603,22.4745,21.5861,22.6219
2021-08-11 17:00:00,2021-08-11,0.0,17:00:00,2021-08-11 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4555,21.9259,21.0944,21.3493,21.6797,21.1841,21.9785,21.1477,22.0591
2021-08-11 18:00:00,2021-08-11,0.0,18:00:00,2021-08-11 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0891,21.4895,20.8057,21.0164,21.2796,20.898,21.5736,20.8273,21.6048
2021-08-11 19:00:00,2021-08-11,0.0,19:00:00,2021-08-11 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6227,21.0807,20.3749,20.5439,20.8707,20.4352,21.1124,20.4296,21.2353
2021-08-11 20:00:00,2021-08-11,0.0,20:00:00,2021-08-11 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7706,20.3871,19.6003,19.6807,20.1002,19.6582,20.3582,19.6932,20.5966
2021-08-11 21:00:00,2021-08-11,0.0,21:00:00,2021-08-11 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6991,20.2181,19.5457,19.6267,19.998,19.5997,20.2082,19.6172,20.3877
2021-08-11 22:00:00,2021-08-11,0.0,22:00:00,2021-08-11 22:00:00,9.05582e-10,9.73891e-09,4.01308e-12,1.21241e-09,5.05721e-14,3.86923e-09,4.62041e-05,0.0,3.7157e-09,19.5996,19.9901,19.4228,19.5089,19.8755,19.406,20.0142,19.5289,20.1344
2021-08-11 23:00:00,2021-08-11,0.0,23:00:00,2021-08-11 23:00:00,0.0867302,0.0919971,0.00031914,0.0214727,0.0443871,0.000237947,0.147695,0.0105174,0.00985277,19.5869,19.9847,19.4396,19.5078,19.8983,18.9536,19.9948,19.5389,20.1379
2021-08-12 00:00:00,2021-08-12,0.0,00:00:00,2021-08-12 00:00:00,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,20.66,20.7025,20.6177,20.6626,20.6564,20.6218,20.7037,20.6129,20.7002
2021-08-12 01:00:00,2021-08-12,0.0,01:00:00,2021-08-12 01:00:00,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,17.8572,19.8063,17.791,17.9923,18.1229,17.9366,19.7281,18.0797,20.0246
2021-08-12 02:00:00,2021-08-12,0.0,02:00:00,2021-08-12 02:00:00,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,19.2894,19.7336,19.0924,19.1889,19.6486,19.0874,19.6586,19.2126,19.9189
2021-08-12 03:00:00,2021-08-12,4.0,03:00:00,2021-08-12 03:00:00,0.334661,0.957289,0.0210301,0.0895644,0.208467,0.00444491,0.647417,0.0443906,0.130376,19.1122,19.3482,19.2577,19.2149,19.3104,19.337,19.414,19.2398,19.5135
2021-08-12 04:00:00,2021-08-12,2.0,04:00:00,2021-08-12 04:00:00,4.07313,6.06299,1.69458,1.45157,5.6061,0.546192,3.42868,4.27048,4.36123,18.7656,18.9807,18.9279,18.7671,19.0983,18.9813,18.9317,19.0165,19.3018
2021-08-12 05:00:00,2021-08-12,0.0,05:00:00,2021-08-12 05:00:00,4.12325,6.32008,1.74685,1.4595,5.8839,0.547155,3.48302,4.55604,4.66208,18.9272,19.2617,18.8696,18.8775,19.1406,17.8157,19.2051,18.8789,19.394
2021-08-12 06:00:00,2021-08-12,0.0,06:00:00,2021-08-12 06:00:00,4.71717,6.37613,2.34121,1.70978,7.15766,0.627527,3.43237,5.89662,5.6885,18.7173,18.985,18.5413,18.6654,18.9773,18.6247,18.9945,18.6374,19.1061
2021-08-12 07:00:00,2021-08-12,1.0,07:00:00,2021-08-12 07:00:00,4.94962,5.06954,5.21625,4.65285,5.26402,5.56642,3.95755,5.86164,4.69703,18.3497,18.6486,18.4041,18.3578,18.5978,18.5271,18.7044,18.3654,18.7334
2021-08-12 08:00:00,2021-08-12,0.0,08:00:00,2021-08-12 08:00:00,6.28551,6.12351,7.47981,5.78436,6.72079,7.47037,5.71041,8.38376,5.46349,18.4257,18.7263,18.2507,18.3222,18.6527,18.2485,18.6595,18.3308,18.8198
2021-08-12 09:00:00,2021-08-12,2.0,09:00:00,2021-08-12 09:00:00,6.49267,6.12949,7.90035,6.88661,6.35246,8.56942,6.89528,8.32045,4.95977,18.5018,18.7665,18.3702,18.4513,18.7766,18.4593,18.6431,18.5269,18.865
2021-08-12 10:00:00,2021-08-12,0.0,10:00:00,2021-08-12 10:00:00,2.982,2.70066,3.93536,2.93637,3.22801,3.58934,4.00931,4.66191,1.98457,18.7404,18.8382,18.5489,18.7096,18.9012,18.5916,18.7721,18.6844,19.0139
2021-08-12 11:00:00,2021-08-12,0.0,11:00:00,2021-08-12 11:00:00,1.69937,1.48307,2.27293,1.84729,1.80159,2.09393,2.27979,2.85134,1.02067,18.8997,19.2403,18.7288,18.8187,19.2075,18.7946,19.2154,18.8758,19.3922
2021-08-12 12:00:00,2021-08-12,0.0,12:00:00,2021-08-12 12:00:00,0.890233,1.0362,1.29255,0.806884,0.932963,1.03323,1.08551,1.58358,0.914765,19.0633,19.1047,18.9127,18.9098,19.3773,18.912,19.0103,19.1156,19.3614
2021-08-12 13:00:00,2021-08-12,0.0,13:00:00,2021-08-12 13:00:00,0.446061,0.714025,0.717293,0.459316,0.583828,0.538173,0.675119,1.071,0.756391,19.5729,19.8842,19.3256,19.5692,19.8897,19.414,19.9184,19.4913,20.0714
2021-08-12 14:00:00,2021-08-12,0.0,14:00:00,2021-08-12 14:00:00,0.414762,1.02849,0.078455,0.547946,0.332434,0.15823,0.979946,0.0789118,0.981003,19.6657,20.0772,19.504,19.6494,19.9873,19.653,20.0843,19.6707,20.2355
2021-08-12 15:00:00,2021-08-12,0.0,15:00:00,2021-08-12 15:00:00,0.100729,0.536789,0.023509,0.149315,0.0942087,0.0353956,0.511512,0.0275583,0.502213,20.0211,20.2584,19.8763,19.8514,20.3102,20.1169,20.1501,19.9304,20.602
2021-08-12 16:00:00,2021-08-12,0.0,16:00:00,2021-08-12 16:00:00,0.0918913,0.497422,0.0160904,0.162988,0.065341,0.0334692,0.519412,0.0077486,0.399601,20.2783,20.5813,19.9914,20.0875,20.6053,20.3351,20.544,20.0396,20.8038
