,Data,precipitacao_observada,Horario,Datetime,TBeltrao_ws10,TBeltrao_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10,prec_prev_TBeltrao,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_TBeltrao,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-08-16 07:00:00,2021-08-16,0.0,07:00:00,2021-08-16 07:00:00,4.39959,66.86,4.2673,71.3052,4.35077,64.0613,3.90556,65.2214,4.36655,65.3586,4.1318,59.2197,4.01722,68.1379,4.24437,61.9987,4.05517,69.2791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8323,17.843,17.2519,17.5254,18.246,16.5499,17.5613,17.7204,18.1357
2021-08-16 08:00:00,2021-08-16,0.0,08:00:00,2021-08-16 08:00:00,3.96509,65.6457,3.87532,70.8585,4.14597,60.9064,3.3055,64.3589,3.79042,63.563,3.53184,57.8243,3.54865,67.1144,2.37914,75.5921,3.62382,68.1245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6993,17.7732,17.2243,17.3581,18.1177,16.2737,17.4661,16.8036,18.0606
2021-08-16 09:00:00,2021-08-16,0.0,09:00:00,2021-08-16 09:00:00,3.84121,71.3663,3.75517,75.6124,4.07533,66.6725,3.26419,70.5268,3.70217,66.7864,3.59588,64.578,3.47289,71.5707,3.54949,66.2271,3.23003,71.8822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6022,17.744,17.0959,17.2332,18.0586,16.232,17.4034,17.341,18.0394
2021-08-16 10:00:00,2021-08-16,0.0,10:00:00,2021-08-16 10:00:00,3.90226,70.9938,3.62473,76.2012,4.27084,67.9031,3.42256,70.624,2.79624,59.2255,4.18701,65.6733,3.25862,73.2108,3.15262,63.0137,2.46733,67.2339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9544,17.8964,17.8115,17.5931,18.2184,17.2448,17.5726,17.9065,18.1138
2021-08-16 11:00:00,2021-08-16,0.0,11:00:00,2021-08-16 11:00:00,3.15251,63.8783,2.94791,69.5868,3.66171,60.4727,3.00493,65.2418,2.7215,54.8714,3.78891,57.9817,3.00955,70.8259,2.84217,54.0661,2.55477,59.4086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4501,19.4465,19.5813,19.1606,19.8242,19.1707,19.1619,20.0156,19.7652
2021-08-16 12:00:00,2021-08-16,0.0,12:00:00,2021-08-16 12:00:00,1.38297,40.3395,1.14518,56.0487,1.64514,21.5661,1.26756,32.0727,0.883066,18.6588,1.87585,26.6204,1.10168,52.278,1.34177,329.833,0.907146,36.4806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4128,21.4772,21.8405,21.2455,21.6598,21.6035,21.2869,21.5373,21.6473
2021-08-16 13:00:00,2021-08-16,0.0,13:00:00,2021-08-16 13:00:00,1.5032,71.2279,1.53932,71.2203,1.84381,53.5551,1.3871,65.3114,0.977661,67.9617,1.80403,52.9484,1.69397,67.4973,0.793663,32.249,1.2224,65.0891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0718,23.0589,23.2106,22.9503,23.3289,22.9175,22.9361,23.2343,23.2131
2021-08-16 14:00:00,2021-08-16,0.0,14:00:00,2021-08-16 14:00:00,1.2527,78.4162,1.11519,90.7431,0.159508,101.858,1.22857,81.8479,0.635609,179.774,1.29783,143.214,1.09316,80.6454,1.35482,264.036,0.591253,99.9413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7844,24.7734,24.666,24.6514,24.8033,24.2534,24.6324,24.4409,24.958
2021-08-16 15:00:00,2021-08-16,0.0,15:00:00,2021-08-16 15:00:00,2.76202,146.287,1.97862,150.006,2.90479,148.291,3.03118,165.344,2.21211,146.914,3.49656,167.393,2.10966,155.214,2.73907,148.827,1.51205,183.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6358,26.048,25.1635,25.4692,26.0587,24.7063,25.9622,25.772,26.0579
2021-08-16 16:00:00,2021-08-16,0.0,16:00:00,2021-08-16 16:00:00,2.88533,166.855,2.61815,171.262,3.12799,161.585,3.03796,174.757,2.73304,170.029,3.71554,174.304,2.2813,170.386,2.95748,163.181,2.65235,174.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5542,26.8411,26.1307,26.6953,26.5698,26.0533,27.0,26.3649,26.7732
2021-08-16 17:00:00,2021-08-16,0.0,17:00:00,2021-08-16 17:00:00,4.49022,125.206,2.799,121.798,4.49084,121.902,4.43468,123.833,4.12328,123.311,5.04287,122.084,3.42926,121.503,4.25826,124.071,2.29652,105.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.16,28.1114,26.7029,26.9691,27.7223,26.3633,27.7282,27.1903,28.4982
2021-08-16 18:00:00,2021-08-16,0.0,18:00:00,2021-08-16 18:00:00,5.07848,120.272,4.37142,120.295,5.53949,118.01,5.02779,121.458,5.01433,118.307,6.07905,118.514,4.30342,121.024,5.31703,116.595,4.45233,120.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.457,26.896,25.872,26.2112,26.836,25.4715,26.605,26.532,27.19
2021-08-16 19:00:00,2021-08-16,0.0,19:00:00,2021-08-16 19:00:00,5.71623,110.095,5.12446,108.679,6.20028,109.252,5.62861,112.479,5.66189,107.904,6.67506,110.434,5.11481,112.033,6.01308,107.911,5.05629,106.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7426,26.2495,24.8654,25.4398,26.1426,24.5056,25.8763,25.5582,26.6173
2021-08-16 20:00:00,2021-08-16,0.0,20:00:00,2021-08-16 20:00:00,5.60436,70.5799,6.62038,71.5844,4.59623,77.1286,5.15198,68.3385,5.76996,72.6689,4.6912,75.3493,6.33766,69.0308,4.65229,79.6089,6.64468,72.7057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9297,25.9974,24.6986,25.6569,26.3123,24.2961,25.7627,25.2946,26.3222
2021-08-16 21:00:00,2021-08-16,0.0,21:00:00,2021-08-16 21:00:00,6.08656,74.1871,6.69504,79.5008,4.34898,74.8755,5.20347,70.1008,6.55075,76.4567,3.4682,70.8271,6.08902,75.0278,4.9951,75.9495,6.78463,81.0095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2075,23.0887,22.3275,22.9988,23.5526,21.1555,22.8689,23.0788,23.4124
2021-08-16 22:00:00,2021-08-16,3.0,22:00:00,2021-08-16 22:00:00,6.25304,75.7089,6.67988,80.7099,5.08401,75.9285,5.36303,72.0541,6.80727,77.2263,4.32108,70.6472,6.00866,76.5842,5.78618,75.6912,6.92226,82.4299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.826,21.7596,21.0265,21.6118,22.1814,20.3014,21.5499,21.7083,22.0626
2021-08-16 23:00:00,2021-08-16,3.0,23:00:00,2021-08-16 23:00:00,6.19967,69.5554,6.24214,76.4789,5.70869,62.8475,5.25295,63.9348,5.92659,70.3574,4.95252,57.2511,5.65784,69.6827,3.67524,62.2204,5.683,73.4263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7666,21.7833,21.3127,21.5015,22.1615,20.7808,21.5315,21.8174,22.1007
2021-08-17 00:00:00,2021-08-17,1.0,00:00:00,2021-08-17 00:00:00,2.7474,10.6174,2.40234,12.2056,2.08412,5.26279,2.996,13.9228,2.46524,6.20438,3.17621,10.8265,2.53806,14.1765,1.75477,355.972,2.35118,10.9112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8861,21.8339,21.2793,21.6631,22.226,21.0151,21.6396,22.0055,22.0977
2021-08-17 01:00:00,2021-08-17,0.0,01:00:00,2021-08-17 01:00:00,1.30177,249.103,1.20418,231.8,1.29565,265.153,0.825605,260.041,1.73942,247.13,0.965994,286.975,0.8593,231.945,1.48871,260.582,1.54836,228.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7954,21.812,20.6485,21.6139,21.9817,20.3727,21.6186,21.5876,21.9993
2021-08-17 02:00:00,2021-08-17,0.0,02:00:00,2021-08-17 02:00:00,3.35479,55.2761,3.04331,61.7273,3.42677,48.2635,3.46519,54.7542,2.98883,46.7675,4.0361,46.6613,3.26641,59.1545,3.09458,45.2597,2.70058,52.5701,0.0283992,0.0155313,0.0452558,0.0521019,0.0133663,0.0680338,0.0319665,0.0245592,0.00943855,21.326,21.342,20.9018,20.8105,22.0043,20.2418,20.8588,21.7529,21.9614
2021-08-17 03:00:00,2021-08-17,0.0,03:00:00,2021-08-17 03:00:00,4.02438,57.0408,3.72278,57.2625,4.24108,55.3091,4.18661,55.5543,3.80652,52.6036,4.77209,50.0633,4.14068,56.4729,4.0478,54.7009,3.48278,49.9646,0.0746571,0.0437805,0.120169,0.085514,0.0810945,0.130929,0.049795,0.113168,0.0578711,21.494,21.4866,20.8258,21.1619,21.9491,20.2781,21.164,21.5441,21.8863
2021-08-17 04:00:00,2021-08-17,0.0,04:00:00,2021-08-17 04:00:00,4.23505,81.3005,4.26223,87.0079,4.33863,76.7836,3.84817,81.5554,4.37019,79.9776,4.16018,71.1985,3.77755,87.9702,4.50526,78.4186,4.39969,84.7479,0.0746571,0.0437805,0.120169,0.085514,0.0810945,0.130929,0.049795,0.113168,0.0578711,20.6732,20.7994,19.6373,20.3149,21.1161,18.8361,20.5176,20.2732,21.1154
2021-08-17 05:00:00,2021-08-17,0.0,05:00:00,2021-08-17 05:00:00,4.50837,85.3196,4.58752,90.9715,4.41418,93.0717,4.11838,84.4058,3.7786,84.7323,4.3069,88.3889,4.20185,88.5367,3.64298,95.6039,4.1955,86.4635,0.0462579,0.0282493,0.0749131,0.0334121,0.0677282,0.0628954,0.0178285,0.0886085,0.0484325,20.5711,20.2837,19.6777,20.3866,20.8647,18.9429,20.0615,19.9203,20.5921
2021-08-17 06:00:00,2021-08-17,0.0,06:00:00,2021-08-17 06:00:00,4.26237,80.1635,4.46179,88.0135,3.71076,83.6347,3.80728,78.2802,4.37017,81.8156,3.73476,80.7018,3.86756,84.3459,3.41177,86.0797,4.78689,87.5723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7014,20.4846,19.6741,20.4936,21.046,18.7714,20.226,20.0066,20.8557
2021-08-17 07:00:00,2021-08-17,0.0,07:00:00,2021-08-17 07:00:00,4.85516,69.1941,5.24206,76.4966,4.07136,65.887,4.15003,63.0349,5.33501,71.8897,3.26664,57.4293,4.66711,69.5863,4.86019,66.947,5.3558,79.6625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1936,20.1466,19.3174,19.8992,20.7129,18.0636,19.819,20.0958,20.5393
2021-08-17 08:00:00,2021-08-17,0.0,08:00:00,2021-08-17 08:00:00,4.54633,70.3122,4.61581,77.0294,4.38784,64.921,3.81034,64.7739,4.43018,69.0089,3.40015,58.0077,4.15477,70.0785,3.78418,67.6549,4.31288,75.5533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9501,19.9016,19.326,19.6108,20.3897,18.0356,19.5616,19.6116,20.266
2021-08-17 09:00:00,2021-08-17,0.0,09:00:00,2021-08-17 09:00:00,4.02884,70.2238,4.0834,76.881,3.67985,67.3693,3.30366,65.6215,4.01832,66.94,2.99537,60.8467,3.85533,70.8483,2.85618,63.3705,3.72834,71.6755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7626,19.7437,18.9261,19.3836,20.1869,17.2466,19.43,18.8095,20.0406
2021-08-17 10:00:00,2021-08-17,0.0,10:00:00,2021-08-17 10:00:00,3.51037,64.6391,3.26064,71.7528,3.52547,62.8037,3.29118,61.5148,3.21894,58.7854,3.11929,56.6215,3.27097,68.0622,3.07384,60.1233,2.63881,64.1247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7807,19.788,19.1181,19.3986,20.2167,18.2857,19.4239,19.4497,20.0723
2021-08-17 11:00:00,2021-08-17,0.0,11:00:00,2021-08-17 11:00:00,2.29317,63.9239,2.14988,70.482,2.47051,59.5104,2.19249,61.5708,1.98861,59.7391,2.67383,52.9565,2.19178,68.5918,2.14317,57.2587,1.72864,62.8313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2882,21.4256,21.2317,20.9236,21.6953,20.7986,21.0463,21.7562,21.707
2021-08-17 12:00:00,2021-08-17,0.0,12:00:00,2021-08-17 12:00:00,1.13574,71.4252,1.10885,84.9011,1.17021,51.1631,1.21991,67.5339,0.512876,68.7736,1.4258,52.5874,1.32206,82.2135,0.539988,355.232,0.48784,82.4531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3501,23.4024,23.5405,23.1371,23.5512,23.1385,23.1857,23.4956,23.5201
2021-08-17 13:00:00,2021-08-17,0.0,13:00:00,2021-08-17 13:00:00,1.03986,166.428,1.11443,131.312,1.35945,177.616,1.43644,150.006,1.30849,215.664,2.23223,162.677,1.13378,129.497,1.17464,241.956,1.02185,174.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4319,25.4746,25.3021,25.3146,25.1116,24.9336,25.334,24.8765,25.4835
2021-08-17 14:00:00,2021-08-17,0.0,14:00:00,2021-08-17 14:00:00,2.65682,148.07,2.58474,149.168,2.78277,149.993,2.82939,160.474,2.27835,145.08,3.18433,164.026,2.62611,157.166,2.57909,147.107,2.12496,151.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6459,26.9972,26.206,26.5761,27.0448,25.9497,26.9737,26.7696,27.2101
2021-08-17 15:00:00,2021-08-17,0.0,15:00:00,2021-08-17 15:00:00,4.07273,131.148,3.6917,132.396,4.27613,128.573,4.03984,130.95,3.91155,129.662,4.65339,129.396,3.70258,131.999,4.0422,127.803,3.66616,132.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5612,27.9482,27.1706,27.393,27.9172,26.8398,27.7341,27.7242,28.1695
2021-08-17 16:00:00,2021-08-17,0.0,16:00:00,2021-08-17 16:00:00,4.19106,117.113,3.65016,114.479,4.57452,114.6,4.19823,116.269,4.05106,116.991,5.10777,115.282,3.74871,114.184,4.16848,114.066,3.57738,116.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5977,28.8453,28.1825,28.4166,28.8896,27.8299,28.6362,28.7469,29.0717
2021-08-17 17:00:00,2021-08-17,0.0,17:00:00,2021-08-17 17:00:00,4.10591,115.305,3.64502,116.404,4.54878,111.295,4.18195,116.798,4.00127,114.016,5.06756,112.798,3.76885,120.744,4.21343,109.021,3.56458,114.577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1385,29.4731,28.5803,29.0031,29.4153,28.256,29.378,29.1649,29.6671
2021-08-17 18:00:00,2021-08-17,0.0,18:00:00,2021-08-17 18:00:00,5.38106,69.4388,5.56945,72.4212,5.26371,68.8168,5.35764,68.6672,5.40294,69.9454,5.90214,66.9457,5.61931,72.3336,5.08314,69.5967,5.48598,72.6305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7691,29.7724,29.4404,29.5209,30.1219,29.0797,29.5345,30.0128,30.0948
2021-08-17 19:00:00,2021-08-17,0.0,19:00:00,2021-08-17 19:00:00,5.41392,74.405,5.80481,77.1992,5.28539,75.5959,5.1989,73.2695,5.50098,74.6412,5.67748,73.5125,5.65575,75.8015,5.24201,76.1663,5.7831,77.569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0334,28.9791,28.4732,28.7974,29.3785,28.1462,28.7681,29.0545,29.2654
2021-08-17 20:00:00,2021-08-17,0.0,20:00:00,2021-08-17 20:00:00,5.44896,76.62,5.85301,79.1652,4.65767,76.5919,5.07383,74.6545,5.64096,77.9482,4.68586,73.3842,5.37925,76.4523,4.92482,78.2541,6.02817,80.3191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7066,27.5973,26.7455,27.4434,28.0803,26.3241,27.3603,27.4435,27.9197
2021-08-17 21:00:00,2021-08-17,0.0,21:00:00,2021-08-17 21:00:00,5.38455,74.3998,5.92708,78.1984,4.9789,75.4025,4.76279,71.6442,5.78982,75.6166,4.97394,72.8923,5.22858,74.0855,5.26138,75.9565,6.16853,79.6195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5847,25.4551,24.462,25.3143,25.9759,23.7194,25.2043,25.2154,25.8058
2021-08-17 22:00:00,2021-08-17,0.0,22:00:00,2021-08-17 22:00:00,6.53905,71.5469,6.95176,76.9646,5.67208,68.0947,5.72061,67.0172,7.09244,73.3958,5.23511,62.873,6.30662,72.2275,6.38992,69.7425,7.16094,78.7421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9843,23.9266,23.1717,23.7173,24.4001,22.4915,23.6689,23.8722,24.2945
2021-08-17 23:00:00,2021-08-17,0.0,23:00:00,2021-08-17 23:00:00,7.11871,70.5189,7.04328,77.6721,6.71814,64.8362,6.2762,66.5644,7.37694,71.621,6.19161,58.7154,6.45707,73.338,7.37858,66.6085,7.10559,79.0064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0373,23.0519,22.3359,22.7006,23.5174,21.6991,22.7648,22.9812,23.4553
2021-08-18 00:00:00,2021-08-18,0.0,00:00:00,2021-08-18 00:00:00,3.70605,67.0629,3.70573,75.9153,3.61091,64.0533,3.03809,61.6157,3.96632,69.0443,3.05452,56.4681,3.30555,68.7355,4.10952,65.2305,3.62673,77.3011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7066,21.7366,21.6765,21.666,21.7472,21.637,21.695,21.7163,21.778
2021-08-18 01:00:00,2021-08-18,0.0,01:00:00,2021-08-18 01:00:00,2.85116,57.1755,2.62695,63.4139,2.35919,54.8703,3.19821,61.1543,2.02975,48.8377,3.19256,55.6631,2.94786,68.6731,1.50188,42.5657,2.03253,51.0593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3661,21.3634,19.3757,21.0374,21.7778,19.5046,21.0602,20.314,21.7194
2021-08-18 02:00:00,2021-08-18,0.0,02:00:00,2021-08-18 02:00:00,2.91657,52.0114,2.62448,60.1834,2.64881,51.3948,2.83819,55.2747,2.61643,47.8746,3.06961,49.6707,2.70332,62.4661,2.09337,48.2753,2.37173,54.8315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2139,20.1796,19.1014,19.824,20.6531,18.5527,19.872,19.6391,20.5475
2021-08-18 03:00:00,2021-08-18,0.0,03:00:00,2021-08-18 03:00:00,4.27594,64.1349,4.07315,70.2931,4.78317,61.0562,4.00658,63.2506,4.12575,59.4537,4.98635,56.6082,3.88395,68.8258,4.13538,58.8147,3.91658,64.2289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7031,19.7471,19.1691,19.4224,20.1863,18.6845,19.4649,19.6635,20.117
2021-08-18 04:00:00,2021-08-18,0.0,04:00:00,2021-08-18 04:00:00,3.60984,67.3967,3.51512,72.8672,3.41879,66.0675,3.32963,65.0147,2.56773,61.5535,3.20323,60.5737,3.41778,68.4874,2.16105,62.0091,2.4681,67.4317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8463,19.8972,19.1104,19.4695,20.1689,18.3992,19.5494,19.0002,20.1348
2021-08-18 05:00:00,2021-08-18,0.0,05:00:00,2021-08-18 05:00:00,4.07351,66.4219,4.20172,74.2721,3.81097,63.8959,3.48399,62.3349,4.0714,67.9912,3.3346,58.1477,3.79144,66.8151,3.87838,63.7625,3.9267,75.2652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7581,19.7985,19.2424,19.427,20.2013,18.3874,19.4471,19.7539,20.0997
2021-08-18 06:00:00,2021-08-18,0.0,06:00:00,2021-08-18 06:00:00,3.71936,69.8677,3.81458,78.9914,3.40122,67.7835,3.00621,64.4167,3.95317,72.2639,2.86494,61.3453,3.36471,70.6326,3.98717,68.8784,3.73863,80.3538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6578,19.7578,18.896,19.2499,20.1429,17.5761,19.3694,19.6141,20.0872
2021-08-18 07:00:00,2021-08-18,0.0,07:00:00,2021-08-18 07:00:00,3.44709,73.2686,3.32782,82.2274,3.28203,70.9926,2.73877,69.627,3.65735,72.5792,3.09125,64.5983,2.74089,75.2395,3.52157,69.6691,3.20289,81.3975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6117,19.6407,18.863,19.1667,20.148,17.7889,19.201,19.5096,19.9342
2021-08-18 08:00:00,2021-08-18,0.0,08:00:00,2021-08-18 08:00:00,3.06203,72.5692,3.34871,80.0109,2.82194,71.8779,2.24786,69.6062,3.65485,74.7393,2.97659,67.2016,2.51122,72.4945,3.36156,73.7218,3.67807,83.4005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5571,19.6075,18.4402,19.0757,20.1067,17.6316,19.1163,19.5319,19.9607
2021-08-18 09:00:00,2021-08-18,0.0,09:00:00,2021-08-18 09:00:00,3.70241,65.0054,4.09619,71.4802,2.86325,64.27,2.75315,57.4679,4.14431,67.5153,2.77789,57.1202,3.64477,63.2519,3.52036,66.3804,4.14831,74.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5222,19.6553,18.3525,18.9911,20.0356,17.0158,19.2506,19.3173,19.9707
2021-08-18 10:00:00,2021-08-18,0.0,10:00:00,2021-08-18 10:00:00,3.70605,67.0629,3.70573,75.9153,3.61091,64.0533,3.03809,61.6157,3.96632,69.0443,3.05452,56.4681,3.30555,68.7355,4.10952,65.2305,3.62673,77.3011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5695,19.6376,19.3012,19.1173,20.0701,18.478,19.2218,19.8694,19.9619
2021-08-18 11:00:00,2021-08-18,0.0,11:00:00,2021-08-18 11:00:00,2.12783,62.4894,2.04828,72.731,2.11543,58.2968,2.10594,60.497,1.73989,64.1757,2.70729,52.2097,2.05482,70.1632,1.59657,59.3543,1.77095,73.3123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0292,21.1403,21.2886,20.7228,21.3701,20.9515,20.7947,21.6649,21.4392
2021-08-18 12:00:00,2021-08-18,0.0,12:00:00,2021-08-18 12:00:00,1.14995,75.6457,1.0666,90.3025,1.29432,67.3946,1.3526,75.5284,0.704454,65.7533,1.56262,66.2236,1.34015,86.5714,0.732719,29.414,0.617592,88.8089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3016,23.366,23.6169,23.079,23.5625,23.1745,23.1639,23.9199,23.5096
2021-08-18 13:00:00,2021-08-18,0.0,13:00:00,2021-08-18 13:00:00,0.840286,232.576,0.715679,192.041,1.07563,247.021,0.312275,153.897,1.54622,231.582,1.24054,185.651,0.631647,149.024,1.54995,257.813,1.38275,214.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0214,25.0262,25.1011,25.0325,24.9803,25.0042,24.9686,24.9537,25.0594
2021-08-18 14:00:00,2021-08-18,0.0,14:00:00,2021-08-18 14:00:00,1.64591,230.014,1.8373,215.389,1.13505,235.583,1.36309,189.319,1.84353,234.752,1.86157,171.145,1.32148,196.074,1.90613,270.86,1.95562,214.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0624,26.1938,26.0561,26.2901,25.8141,25.9685,26.3962,25.6541,26.0575
2021-08-18 15:00:00,2021-08-18,0.0,15:00:00,2021-08-18 15:00:00,1.74242,156.39,1.62205,167.74,2.05322,147.603,2.32895,156.892,1.27928,208.97,2.71943,159.172,1.9701,156.587,1.12649,184.538,1.70858,204.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4837,27.6984,27.1754,27.2515,27.4583,26.6646,27.5805,27.4289,27.5789
2021-08-18 16:00:00,2021-08-18,0.0,16:00:00,2021-08-18 16:00:00,3.16984,149.705,2.96261,156.039,3.2475,147.599,3.25595,145.994,2.93005,158.432,3.7183,144.62,2.69771,143.256,3.02274,157.135,2.94239,164.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.892,28.4576,27.4337,27.9243,28.0694,27.203,28.646,27.7307,28.3696
2021-08-18 17:00:00,2021-08-18,0.0,17:00:00,2021-08-18 17:00:00,3.29165,142.758,2.9959,142.914,3.52459,142.911,3.42476,138.995,3.08755,167.129,4.04308,138.935,2.89295,134.833,3.29529,163.615,3.06537,169.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3145,28.6627,27.8815,28.1927,28.3234,27.5941,28.5593,27.974,28.6187
2021-08-18 18:00:00,2021-08-18,0.0,18:00:00,2021-08-18 18:00:00,2.80759,140.995,2.60549,143.529,2.95594,139.525,2.93192,137.94,2.49055,155.236,3.4516,136.705,2.61842,137.268,2.60033,153.32,2.44665,159.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7837,29.0005,28.4043,28.6643,29.0464,28.1174,28.9045,28.8161,29.1848
2021-08-18 19:00:00,2021-08-18,0.0,19:00:00,2021-08-18 19:00:00,2.83755,136.078,2.67945,142.147,2.92977,130.776,3.02803,135.125,2.45136,143.537,3.42678,128.959,2.73706,138.022,2.46173,139.513,2.50904,148.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7718,29.0266,28.2697,28.6138,29.0769,27.9338,28.9263,28.7664,29.2196
2021-08-18 20:00:00,2021-08-18,0.0,20:00:00,2021-08-18 20:00:00,5.10843,73.0321,5.28864,76.8535,3.18769,77.9395,4.83013,71.6075,5.09594,74.5611,3.14951,72.9584,5.04844,75.2162,3.44605,80.5865,5.32678,77.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2383,28.134,27.0526,27.9458,28.648,26.6417,27.8665,27.8018,28.5018
2021-08-18 21:00:00,2021-08-18,0.0,21:00:00,2021-08-18 21:00:00,5.21782,74.1809,5.86087,78.0576,4.43901,76.4523,4.46188,70.9943,5.75931,75.8688,4.07326,73.6798,5.12504,73.0142,4.89255,77.0555,6.16441,80.0591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.455,25.3225,24.0155,25.1842,25.8487,22.854,25.0786,24.9054,25.6558
2021-08-18 22:00:00,2021-08-18,0.0,22:00:00,2021-08-18 22:00:00,6.37573,68.84,6.45995,74.5178,5.59048,63.95,5.68547,64.3706,6.7403,70.8356,4.97813,56.8325,5.886,70.2081,6.35139,66.9435,6.59586,75.8665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.937,23.9669,22.9565,23.6449,24.3694,22.1538,23.6996,23.6516,24.3208
