,Data,precipitacao_obsevada,Horario,Barreto_ws10,Barreto_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10,prec_prev_Barreto,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_Barreto,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
22027,2021-10-12,0.0,03:00:00,5.98411,80.2927,5.66451,79.9234,5.86596,81.2029,6.30947,80.9174,5.50988,79.1283,6.11392,80.5755,5.98534,81.7936,5.48573,80.6838,5.22407,78.2261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5318,18.5604,18.5225,18.1365,18.7404,18.2502,18.2137,18.6375,18.7396
22028,2021-10-12,0.0,04:00:00,5.97155,80.4396,5.60267,79.3892,5.88177,81.2493,6.06927,82.2937,5.6624,77.9749,5.95039,81.8544,5.71159,82.4167,5.69327,79.285,5.34037,76.9358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8002,18.803,18.7123,18.2721,19.0551,18.3716,18.3262,18.932,19.0206
22029,2021-10-12,0.0,05:00:00,6.09728,78.0285,5.69105,77.1792,6.11323,78.8587,6.16856,79.0739,5.89748,76.3549,6.08388,78.9088,5.79807,79.0688,6.01484,77.452,5.50703,75.5898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6891,18.7048,18.6615,18.2869,18.8967,18.3839,18.3544,18.7911,18.8807
22030,2021-10-12,0.0,06:00:00,5.53117,78.662,5.08042,77.8543,5.60799,79.6614,5.75764,80.1177,5.1436,76.3951,5.68718,80.1471,5.37957,80.2313,5.36341,77.7007,4.67728,75.7374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.638,18.6326,18.6168,18.2386,18.8349,18.3309,18.2907,18.7389,18.789
22031,2021-10-12,0.2,07:00:00,5.11096,79.858,5.01757,77.9362,4.95402,82.2986,5.52614,81.4548,4.65863,77.5811,5.18502,82.7327,5.22991,80.456,4.66779,80.2299,4.76974,76.1258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6541,18.7487,18.6402,18.2726,18.8442,18.3604,18.3109,18.7491,18.9873
22032,2021-10-12,2.0,08:00:00,5.21032,76.7977,5.05824,75.72,5.21163,78.8323,5.47437,77.8058,4.87177,75.875,5.43702,79.2876,5.21364,77.0493,4.90283,77.6691,4.81289,75.1196,4.71299e-12,2.77339e-09,5.14604e-13,5.3163e-13,4.45809e-10,0.0,5.60936e-11,1.74188e-10,7.03374e-08,18.986,19.0384,18.9507,18.6063,19.1843,18.675,18.6927,19.07,19.2193
22033,2021-10-12,0.6,09:00:00,5.79268,76.3788,5.64452,75.2112,5.74157,78.5314,5.89473,77.0656,5.50194,75.222,5.79666,78.4611,5.70243,76.5425,5.50134,77.2545,5.40936,74.1191,0.00109699,0.00254907,0.000295461,0.00366664,0.000191589,0.0015744,0.00627897,1.22909e-05,0.00079409,18.9773,19.0251,18.9507,18.5989,19.1867,18.6776,18.6842,19.074,19.2135
22034,2021-10-12,0.2,10:00:00,4.43146,78.2013,4.28046,76.1611,4.34195,79.8754,4.99592,79.261,4.21391,75.7038,4.7837,80.814,4.71987,77.8391,3.91784,76.3337,4.00002,74.2469,0.30213,0.111218,0.375574,0.11847,0.381956,0.281414,0.0255053,0.30373,0.321083,19.1865,19.2283,19.1159,18.8385,19.3289,18.8671,18.897,19.2089,19.3502
22035,2021-10-12,0.2,11:00:00,4.65289,72.1617,4.51779,71.3755,4.62566,73.7322,4.97645,73.5383,4.48924,71.418,4.88214,74.5161,4.72114,72.4257,4.46293,72.4188,4.41433,71.5256,0.360343,0.152581,0.488132,0.124063,0.565982,0.296703,0.0280523,0.515345,0.456038,19.7643,19.8401,19.7452,19.4276,19.9341,19.51,19.5327,19.8269,19.9694
22036,2021-10-12,0.0,12:00:00,4.37875,70.4435,4.5767,70.649,4.12005,71.6175,4.78093,70.6116,4.14697,70.1394,4.4026,72.8199,4.94808,70.1766,4.00543,69.6393,4.25398,70.9667,0.439726,0.199187,0.612081,0.194487,0.653343,0.388778,0.0478616,0.68473,0.502081,20.2528,20.4141,20.189,19.8591,20.5248,19.9136,20.0183,20.3541,20.6544
22037,2021-10-12,0.0,13:00:00,4.80464,70.4852,4.60885,70.4211,4.83538,72.3774,5.35937,73.0788,4.41984,68.3777,5.27116,74.6488,5.11662,72.2072,4.48293,68.9435,4.29559,69.5644,0.138692,0.0905182,0.236802,0.0796836,0.271578,0.108938,0.0286353,0.381012,0.181793,21.7813,21.7975,21.8862,21.6902,21.7834,21.7487,21.7567,21.7879,21.7943
22038,2021-10-12,0.0,14:00:00,4.976,78.0518,5.19832,75.3429,5.18826,81.265,5.33388,77.7212,4.74282,78.9092,5.55102,80.7806,5.31828,74.0235,4.93202,81.2153,5.00011,76.8144,0.187083,0.125351,0.239972,0.161726,0.19667,0.204639,0.0814913,0.2762,0.133905,22.3336,22.6288,22.0089,22.1586,22.3081,21.9097,22.2762,22.0142,22.4008
22039,2021-10-12,0.0,15:00:00,4.95842,72.1792,4.8097,72.9746,4.82812,69.6573,5.16574,72.095,4.86747,72.9892,4.92894,71.6106,5.05801,72.5694,4.90071,69.0893,4.64582,73.2753,0.381806,0.542852,0.253538,0.572062,0.258632,0.407744,0.688482,0.170039,0.396131,22.3452,22.6506,22.159,21.822,22.4702,21.8158,22.1401,22.3027,22.6219
22040,2021-10-12,0.0,16:00:00,5.41264,83.0531,5.30687,84.3118,5.31866,82.6721,5.7787,82.9149,5.28044,83.472,5.60727,83.1924,5.62075,83.6832,5.23915,81.5726,5.15499,85.6976,0.493286,0.739282,0.306472,0.764986,0.330586,0.505576,0.990214,0.203135,0.530373,21.6749,21.8896,21.6529,21.3186,21.9399,21.4321,21.5107,21.8527,22.0496
22041,2021-10-12,0.0,17:00:00,6.58021,82.7568,6.4659,84.0381,6.41802,83.4686,6.82677,82.9327,6.43371,81.9684,6.51667,83.2413,6.66777,84.3822,6.39377,82.3782,6.32709,83.7868,0.398254,0.66901,0.211807,0.701584,0.224872,0.430375,0.951527,0.104051,0.444617,21.6692,21.7432,22.2471,21.2891,21.9726,21.9374,21.5222,22.5397,21.9745
22042,2021-10-12,0.0,18:00:00,7.20829,85.5825,7.09134,85.51,7.14351,85.6401,7.52355,85.739,6.76671,84.5787,7.25993,84.7655,7.39073,86.3565,6.85197,84.9045,6.70343,84.7015,0.123072,0.202419,0.0740061,0.217632,0.0753582,0.133942,0.319125,0.0408143,0.135553,21.0641,21.1646,21.1784,20.6738,21.3122,20.9003,20.8033,21.3555,21.4132
22043,2021-10-12,0.0,19:00:00,6.70855,80.4084,6.64152,80.2226,6.64815,82.3867,6.9618,81.6897,6.45017,78.8047,6.74209,82.8303,6.72106,81.5252,6.44422,80.1984,6.44175,79.4174,0.0115916,0.0059883,0.0210723,0.0247074,0.00340331,0.0361102,0.017393,0.00771803,0.00131214,21.0536,21.4508,21.0201,20.6719,21.2139,20.7506,20.8071,21.1524,21.458
22044,2021-10-12,0.0,20:00:00,6.11059,81.5303,5.94991,79.2911,6.41528,84.4041,6.42264,83.6515,5.68363,78.6175,6.59085,85.2707,6.15427,81.4982,5.97541,81.3427,5.66696,77.5331,2.12789e-05,6.49691e-05,1.01328e-05,0.000474393,0.0,0.000321686,0.000677466,0.0,0.0,20.8013,20.9701,20.8187,20.4294,21.0238,20.5631,20.578,20.9608,21.1626
22045,2021-10-12,0.0,21:00:00,5.79942,76.1483,5.52931,75.3371,6.12994,79.2429,6.0554,79.5295,5.59984,72.8502,6.2446,81.117,5.45546,77.9933,5.87218,75.5883,5.57245,73.9803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.209,20.329,20.2643,19.8917,20.4268,20.0597,19.9335,20.3922,20.5287
22046,2021-10-12,0.0,22:00:00,5.57389,78.1375,5.45636,77.6234,5.70475,80.3925,5.69261,79.8628,5.36655,76.2191,5.8628,81.0892,5.45516,79.684,5.40364,77.9333,5.28861,76.0327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7074,19.8135,19.771,19.3392,19.9305,19.5148,19.4372,19.897,20.0163
22047,2021-10-12,0.0,23:00:00,5.64315,82.8292,5.17302,81.313,4.94149,83.2446,5.79817,83.3577,5.2622,81.8646,5.40851,83.2014,5.64727,83.744,4.15673,82.2624,4.80205,79.6869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6015,19.6651,19.6095,19.2453,19.8001,19.3572,19.3174,19.7238,19.8389
22048,2021-10-13,0.0,00:00:00,5.33987,73.1389,5.06221,71.8808,5.20106,77.3539,5.69363,76.3685,4.85427,69.954,5.4381,78.525,5.26727,76.494,4.7971,74.8714,4.81582,68.4338,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,19.6508,19.6223,19.6776,19.6369,19.6641,19.6655,19.6066,19.689,19.6373
22049,2021-10-13,0.0,01:00:00,0.9558,36.0316,1.06641,37.8906,0.883811,31.3316,2.16096,53.2212,0.737427,18.8275,1.58207,53.7026,1.96903,52.9877,0.801405,20.3196,0.750663,26.8676,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,19.0661,19.1183,19.0374,18.9805,19.1459,19.0352,18.967,19.068,19.1655
22050,2021-10-13,0.0,02:00:00,2.0958,62.5299,2.21002,64.2043,1.75019,62.9203,3.07821,63.7665,1.51783,64.4423,2.58066,64.0954,2.93053,66.3512,1.47501,62.3826,1.67521,66.4884,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,18.8764,18.896,18.8481,18.6003,18.9844,18.693,18.6303,18.8986,18.9999
22051,2021-10-13,0.0,03:00:00,4.05986,77.2357,4.18062,76.4653,3.64059,81.5833,5.35547,78.246,2.54218,77.6288,4.87762,79.561,5.03917,80.8863,2.46445,81.0284,3.05122,74.7073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7612,18.7403,18.6412,18.4559,18.7968,18.4502,18.4792,18.6341,18.7796
22052,2021-10-13,0.0,04:00:00,6.23634,77.2706,5.86162,78.5998,5.77137,78.5489,6.45126,78.1394,5.44926,76.2559,6.01024,77.8889,6.01597,81.6104,5.05183,78.7391,5.23405,76.0422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.087,19.0137,19.0078,18.6734,19.2672,18.7039,18.6741,19.1229,19.1421
22053,2021-10-13,0.0,05:00:00,6.79123,76.2979,6.41581,77.8463,6.13851,77.9139,6.83806,76.9307,6.32348,76.3071,6.1258,77.8449,6.38421,79.9462,5.80069,78.2501,6.14562,76.9109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0297,18.9762,18.9106,18.6017,19.2405,18.5822,18.6106,19.0513,19.1599
22054,2021-10-13,0.0,06:00:00,6.07075,71.8525,5.38742,72.7496,5.86094,72.9369,6.29607,73.1329,5.50425,70.2684,5.96439,72.8525,5.5558,75.6708,5.4412,72.2527,4.96016,70.5129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.286,19.1146,19.2398,18.891,19.4464,18.9138,18.7967,19.361,19.2315
22055,2021-10-13,0.0,07:00:00,6.37722,75.9795,5.80542,77.6718,5.9198,76.8911,6.42261,77.0387,5.92079,75.1533,5.90245,76.4179,5.84685,80.6258,5.55757,77.7064,5.51047,75.0996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4817,19.3364,19.3663,19.0509,19.666,19.0172,18.9893,19.4933,19.4742
22056,2021-10-13,0.0,08:00:00,6.56194,74.1627,6.03251,76.0318,6.30367,74.45,6.60349,75.1614,6.09197,72.816,6.29559,74.0823,6.04509,78.6483,5.83807,74.4973,5.72124,73.7675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5052,19.3798,19.4461,19.0916,19.6877,19.112,19.0391,19.5634,19.521
22057,2021-10-13,0.0,09:00:00,6.5586,70.7515,6.01798,72.1392,6.45077,71.5755,6.8009,72.3456,5.97966,68.6976,6.64534,71.7068,6.18118,75.2819,5.91876,70.3041,5.62104,69.4704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5319,19.4385,19.5191,19.1235,19.72,19.1909,19.0901,19.6454,19.5972
22058,2021-10-13,0.0,10:00:00,5.33987,73.1389,5.06221,71.8808,5.20106,77.3539,5.69363,76.3685,4.85427,69.954,5.4381,78.525,5.26727,76.494,4.7971,74.8714,4.81582,68.4338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7328,20.6978,20.6871,20.3338,20.9391,20.357,20.3839,20.8498,20.8431
22059,2021-10-13,0.0,11:00:00,4.70009,74.6887,4.68624,74.2367,4.55281,76.0896,4.99453,75.5284,4.39718,74.6634,4.82416,76.9617,4.84527,74.8495,4.28056,75.1353,4.5271,74.6439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7265,22.7798,22.6637,22.3829,22.9057,22.424,22.4749,22.7517,22.9204
22060,2021-10-13,0.0,12:00:00,3.94431,66.0827,3.78914,64.695,4.10066,68.4297,4.25344,68.7018,3.75515,65.1206,4.24139,70.1061,4.03344,66.9495,3.96952,65.6981,3.48692,66.2985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5488,24.5058,24.647,24.244,24.8562,24.3608,24.3148,24.7565,24.8716
22061,2021-10-13,0.0,13:00:00,3.5983,72.3235,3.62151,73.2655,3.64917,72.5367,3.91461,73.7038,3.48937,72.751,3.80078,72.5494,3.78749,74.3102,3.53388,70.226,2.75367,67.3867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8879,25.95,25.8394,25.5355,26.097,25.5774,25.6711,25.9373,26.0558
22062,2021-10-13,0.0,14:00:00,3.41781,65.3538,3.57588,65.8855,3.39664,65.1561,3.54966,65.5309,3.44941,66.6007,3.52668,66.7186,3.50979,63.4022,3.36775,65.0843,2.75968,58.5009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2538,27.3546,27.2295,26.8862,27.4699,26.9597,26.9618,27.2955,27.3087
22063,2021-10-13,0.0,15:00:00,4.3796,80.806,4.07541,80.8884,4.53206,74.7852,4.57929,81.579,3.97423,78.0405,4.58826,76.0553,4.34783,82.7928,4.19285,73.1626,3.78769,77.7672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.168,27.3226,27.4306,26.7037,27.6769,26.7245,26.9257,27.3103,27.6295
22064,2021-10-13,0.0,16:00:00,5.69854,112.395,6.21608,117.668,5.76378,111.46,6.35281,113.511,5.17407,112.999,6.11629,112.932,6.57927,119.591,5.32685,110.272,5.54654,117.424,0.00582533,0.0011056,0.0072127,0.0175309,0.00191252,0.0213116,0.00330205,0.00256843,0.000141858,26.7393,26.4792,27.1121,26.5553,26.9684,26.6761,26.1174,27.2423,26.832
22065,2021-10-13,0.0,17:00:00,6.22861,82.5841,5.79291,83.0189,6.07099,90.9268,6.36549,78.8704,6.03987,86.8956,6.1232,84.2269,5.91665,79.9211,6.05423,95.4282,5.65735,85.8461,0.0226596,0.00283125,0.0424996,0.0454679,0.00613039,0.0695785,0.006902,0.0140591,0.000361605,27.0494,27.105,27.1412,26.4968,27.4245,26.7431,26.6631,27.2731,27.4825
22066,2021-10-13,0.0,18:00:00,5.90724,113.351,6.16077,116.015,6.17837,111.569,6.17321,113.693,5.8086,112.095,6.34834,112.667,6.269,116.746,6.04802,109.424,6.1358,115.361,0.0226596,0.00283125,0.0424996,0.0454679,0.00613039,0.0695785,0.006902,0.0140591,0.000361605,26.9922,27.2065,26.7522,26.5755,27.2625,26.3925,26.8652,26.9343,27.4924
22067,2021-10-13,0.0,19:00:00,5.43596,90.9792,6.2137,78.4519,6.09749,107.628,6.02901,88.0314,5.17982,93.0798,5.84855,105.814,6.29371,77.7932,6.29398,107.159,6.20258,79.8346,0.0168343,0.00172566,0.0352869,0.027937,0.00421787,0.048267,0.00359995,0.0114906,0.000219747,27.5728,27.7327,26.6852,27.2532,27.731,26.4559,27.3571,26.7713,27.9981
22068,2021-10-13,0.0,20:00:00,6.42139,81.7089,6.41139,81.8813,6.86738,80.0256,6.87093,82.428,6.12572,80.8923,7.09929,80.591,6.69017,82.2156,6.70537,78.9729,6.23905,81.7994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3072,26.3635,26.2965,25.8701,26.5893,25.9613,25.9528,26.4499,26.6429
22069,2021-10-13,0.0,21:00:00,7.24161,86.0487,7.12339,85.6959,7.39509,84.8385,7.59877,86.1859,6.83305,85.5485,7.48179,84.5637,7.36404,86.8977,7.23243,84.5527,6.82298,84.9235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2615,24.3061,24.3201,23.8204,24.5517,24.0048,23.886,24.4632,24.5967
22070,2021-10-13,0.0,22:00:00,6.43063,78.4434,6.6181,77.3249,6.01071,82.1361,6.69516,78.5167,5.92216,78.7586,6.35235,81.6604,6.72067,78.4398,5.59453,81.7428,6.18569,77.0499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9541,23.0035,23.0466,22.5426,23.2206,22.7435,22.6075,23.1772,23.2775
22071,2021-10-13,0.0,23:00:00,7.05526,78.7069,7.11066,77.8454,6.88102,81.5163,7.45047,79.4964,6.37255,78.1212,7.31648,80.6415,7.215,79.9283,6.17291,81.3507,6.71624,76.5114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1807,22.272,22.1768,21.751,22.4628,21.8587,21.8843,22.3353,22.5334
22072,2021-10-14,0.0,00:00:00,0.920492,68.4159,1.54306,61.2288,0.550431,76.8591,2.00245,74.9722,0.704038,55.3914,1.68741,79.8432,2.26505,71.4823,0.188214,62.9619,1.29866,53.9763,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,21.3908,21.409,21.3697,21.347,21.4336,21.3276,21.3636,21.4109,21.4534
22073,2021-10-14,0.0,01:00:00,3.61657,70.5054,3.84744,68.6099,3.42708,74.4328,4.69991,73.9878,2.83556,68.4904,4.47408,76.6677,4.51927,72.7998,2.65989,70.0378,3.1939,67.2595,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,21.012,21.0992,21.0367,20.5602,21.3066,20.7105,20.672,21.2248,21.3748
22074,2021-10-14,0.0,02:00:00,3.22108,65.5482,3.36257,65.5522,2.67711,65.8159,4.72657,70.5753,2.40374,62.1299,4.11262,72.1511,4.39887,71.0376,2.24655,58.2952,2.53165,64.3128,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,20.1009,20.1346,20.1306,19.6969,20.3443,19.8268,19.7471,20.2742,20.3657
22075,2021-10-14,0.0,03:00:00,3.60741,70.4048,3.57978,67.6514,2.86087,71.4002,5.32036,74.4412,1.94774,61.4153,4.79881,73.5596,4.81508,75.4005,1.3764,58.5083,2.29224,60.4517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9856,20.0245,20.0299,19.5777,20.1988,19.7798,19.6692,20.1242,20.1633
22076,2021-10-14,0.0,04:00:00,4.82196,77.1627,4.66793,75.8723,4.46525,80.9635,5.70146,79.1249,3.27079,74.3619,5.28891,80.4152,5.36591,80.3338,3.06971,79.0449,3.45181,71.5818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.294,20.2451,20.2222,19.8852,20.45,19.9296,19.9024,20.3015,20.3629
22077,2021-10-14,0.0,05:00:00,2.93674,68.1562,3.45303,69.5978,1.86842,67.8803,4.76833,73.1519,0.544121,37.7263,4.33677,73.2455,4.41567,76.3524,0.422441,314.091,1.53132,64.6188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1843,20.1223,20.0406,19.9359,20.0069,19.9661,19.8612,19.9056,20.0777
22078,2021-10-14,0.0,06:00:00,1.00038,210.525,0.556526,147.223,1.02582,181.048,0.926664,106.751,0.517544,176.665,0.885224,113.32,2.30794,91.9192,0.68018,163.771,0.404384,214.787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6285,19.6794,19.5619,19.3503,19.8618,19.3437,19.6918,19.7309,19.8206
22079,2021-10-14,0.0,07:00:00,2.15596,78.9327,1.47958,74.6675,2.81992,85.9506,3.98365,85.3158,0.346539,84.6381,4.00057,83.6741,3.73169,89.2764,1.08887,94.7458,0.502401,310.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.982,19.7429,20.0144,20.0537,19.7826,19.9445,20.0659,19.6101,19.6468
22080,2021-10-14,0.0,08:00:00,0.405244,90.5037,0.1386,195.948,0.34723,291.14,1.94111,85.0372,0.0994954,283.136,1.24577,83.6107,1.36802,86.8325,0.263476,50.1371,0.0644643,69.8574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5018,19.5695,19.4944,19.5161,19.7607,19.2612,19.3656,19.7129,19.7923
22081,2021-10-14,0.0,09:00:00,1.0098,69.5363,1.35727,70.3169,0.87336,63.4164,2.88596,74.9522,0.41437,345.043,2.72323,76.2981,2.89363,76.9943,0.500347,329.08,0.7898,40.1201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6803,19.7929,19.6277,20.1516,19.7863,20.0944,20.0934,19.7414,19.7079
22082,2021-10-14,0.0,10:00:00,0.920492,68.4159,1.54306,61.2288,0.550431,76.8591,2.00245,74.9722,0.704038,55.3914,1.68741,79.8432,2.26505,71.4823,0.188214,62.9619,1.29866,53.9763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8417,21.6267,21.6541,21.8061,21.6062,21.7359,21.6148,21.3368,21.4535
22083,2021-10-14,0.0,11:00:00,0.703722,267.305,0.208555,343.77,0.336579,292.409,0.190145,244.388,0.51802,267.541,0.449748,94.9551,0.488817,51.6164,0.499083,284.508,0.425492,313.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3403,23.4967,23.425,23.4137,23.2626,23.4816,23.4665,23.2547,23.3029
22084,2021-10-14,0.0,12:00:00,0.244023,156.888,0.88328,299.419,0.758274,117.047,0.688978,106.283,0.314791,251.817,1.10421,103.12,0.417631,307.303,0.277506,191.927,0.922943,302.587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5589,25.1739,25.6443,25.4231,25.4951,25.5002,25.2464,25.55,24.9137
22085,2021-10-14,0.0,13:00:00,0.984311,88.3494,0.683545,336.385,1.40635,95.1206,1.33324,98.5201,0.536547,37.4831,1.48452,93.2304,0.933093,91.4763,1.06106,122.163,1.27441,312.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6324,27.3612,27.6066,27.2786,27.6719,27.3916,27.3737,27.6201,27.0461
22086,2021-10-14,0.0,14:00:00,1.58545,107.452,1.63074,90.5423,1.76406,104.133,1.9954,94.7851,1.43545,109.561,1.78781,99.2596,1.88347,92.6808,1.42595,98.0634,0.708503,72.4941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.549,29.5991,29.3552,29.2114,29.6042,29.1817,29.265,29.4912,29.5598
22087,2021-10-14,0.0,15:00:00,3.33838,113.727,2.91579,114.393,3.52803,113.532,3.55587,117.966,2.95463,110.6,3.65429,116.516,3.27926,116.685,3.40653,110.476,1.80462,104.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6175,30.9186,30.3132,30.0559,30.9817,29.8257,30.4262,30.5751,31.2594
22088,2021-10-14,0.0,16:00:00,3.88445,116.671,3.77382,119.04,3.90396,112.732,4.09936,119.374,3.73587,115.221,4.11191,115.295,4.02152,122.224,3.78249,110.441,3.59205,117.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.7101,30.9334,30.5406,30.1458,31.045,30.0576,30.4421,30.7832,31.2921
22089,2021-10-14,0.0,17:00:00,3.97692,119.519,3.78334,121.542,3.98679,114.892,4.2144,120.567,3.79184,119.04,4.228,116.329,4.11528,123.099,3.79372,113.945,3.55577,122.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8257,31.1341,30.6002,30.2305,31.2092,30.0925,30.5542,30.9085,31.5125
22090,2021-10-14,0.0,18:00:00,4.69705,121.915,4.43895,125.385,4.70624,117.212,5.06815,121.71,4.38261,122.064,5.12557,117.11,4.83805,124.712,4.3218,118.827,4.22372,126.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2311,30.5656,30.0641,29.6355,30.6641,29.5177,29.9946,30.4161,30.9737
22091,2021-10-14,0.0,19:00:00,5.13301,107.551,5.08756,109.008,5.172,108.241,5.56672,108.202,4.60828,110.23,5.42585,107.534,5.17746,109.748,4.79681,108.33,4.79155,109.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3896,29.7956,28.9524,28.7663,29.7196,28.498,29.4179,29.2304,30.1649
22092,2021-10-14,0.0,20:00:00,6.79627,83.9744,6.63054,84.254,6.77331,84.2647,7.07693,84.888,6.4113,82.8769,6.98761,84.1155,6.78804,85.7648,6.44961,83.0139,6.39561,83.4268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.365,28.4429,28.44,27.8617,28.7108,28.0586,27.9722,28.6768,28.7818
22093,2021-10-14,0.0,21:00:00,6.43914,75.029,6.34839,73.5349,6.26508,78.8829,6.81053,77.2746,5.93927,73.213,6.74887,79.6406,6.47271,76.5623,5.71484,76.7295,6.14644,71.6299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1839,26.3347,26.2135,25.6766,26.5481,25.8271,25.861,26.4605,26.6764
22094,2021-10-14,0.0,22:00:00,6.50685,74.0776,6.37355,75.442,6.13077,76.6106,6.91054,75.8126,5.86569,72.6566,6.58891,75.639,6.58339,78.9313,5.48971,76.6859,5.94948,73.1045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6019,25.5854,25.6219,25.1048,25.9159,25.237,25.1674,25.8392,25.8654
22095,2021-10-14,0.0,23:00:00,6.88643,71.9893,6.80865,73.3063,6.23777,74.8656,7.4809,73.6028,5.97567,70.5146,6.99392,73.9283,6.97649,76.5129,5.267,74.7565,6.44438,71.1436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3388,25.3505,25.3583,24.8511,25.6282,24.9924,24.9553,25.5552,25.6041
22096,2021-10-15,0.0,00:00:00,2.24516,143.665,2.44313,149.573,2.06338,145.742,2.39934,141.031,2.00926,150.354,2.18971,140.019,2.68297,149.135,2.10043,154.497,2.0418,153.32,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,24.4409,24.5292,24.3482,24.4012,24.4791,24.31,24.4883,24.3852,24.5687
